	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL428026-CHEMBL237682	0	187	13	-1	-1	-0.9901168205799509
1	CHEMBL428026-CHEMBL440980	0	187	13	-1	-1	-0.9647334074774316
2	CHEMBL237472-CHEMBL237261	0	187	13	-1	-1	-1.086524105028501
3	CHEMBL481350-CHEMBL481356	0	187	13	-1	-1	-0.9893054171616775
4	CHEMBL237473-CHEMBL3706926	0	187	13	-1	-1	-0.2217546259766573
5	CHEMBL3706928-CHEMBL237261	0	187	13	-1	-1	-0.9475733138278543
6	CHEMBL391940-CHEMBL3706930	0	187	13	-1	-1	-0.8994270639418698
7	CHEMBL237259-CHEMBL3706930	0	187	13	-1	-1	-1.0995539636970384
8	CHEMBL237262-CHEMBL428026	0	187	13	-1	-1	-0.9889325819740393
9	CHEMBL237472-CHEMBL3706930	0	187	13	-1	-1	-1.1008945162322987
10	CHEMBL481152-CHEMBL481515	0	187	13	-1	-1	-0.9983862410218008
11	CHEMBL237262-CHEMBL3706930	0	187	13	-1	-1	-1.0959912659222324
12	CHEMBL237473-CHEMBL237474	0	187	13	1	-1	-0.11443788602647653
13	CHEMBL1738889_CHEMBL3185021-CHEMBL4446471	0	187	13	1	-1	-0.9350075628654922
14	CHEMBL3706931-CHEMBL237682	0	187	13	-1	-1	-0.7923123480026357
15	CHEMBL393865-CHEMBL237261	0	187	13	-1	-1	-1.127707539248871
16	CHEMBL3706928-CHEMBL3706926	0	187	13	-1	-1	-1.2191294413605824
17	CHEMBL481350-CHEMBL481939	0	187	13	-1	-1	-0.9978144471932703
18	CHEMBL237259-CHEMBL237681	0	187	13	-1	-1	-1.0208697891296719
19	CHEMBL237261-CHEMBL393864	0	187	13	-1	-1	-1.3581378322292443
20	CHEMBL428026-CHEMBL436784	0	187	13	-1	-1	-0.8795343829931128
21	CHEMBL393865-CHEMBL3706926	0	187	13	-1	-1	-1.3662119039336604
22	CHEMBL480959-CHEMBL518945	0	187	13	-1	-1	-1.0024503912749263
23	CHEMBL480162-CHEMBL518945	0	187	13	-1	-1	-0.9485062913595936
24	CHEMBL481355-CHEMBL519780	0	187	13	-1	-1	-1.0056290753688164
25	CHEMBL3706929-CHEMBL235347_CHEMBL394194	0	187	13	1	1	0.5615885512999228
26	CHEMBL3706928-CHEMBL3706927	0	187	13	-1	-1	-1.434686445761642
27	CHEMBL516752-CHEMBL481686	0	187	13	-1	-1	-1.0010469634033878
28	CHEMBL480955-CHEMBL518945	0	187	13	-1	-1	-0.995822534380413
29	CHEMBL237681-CHEMBL237473	0	187	13	-1	1	0.2466998896341619
30	CHEMBL480183-CHEMBL481152	0	187	13	-1	-1	-0.9836190530936276
31	CHEMBL491-CHEMBL806	0	187	13	-1	-1	-0.8803252617860725
32	CHEMBL480162-CHEMBL520428	0	187	13	-1	-1	-0.957383940791258
33	CHEMBL516752-CHEMBL481152	0	187	13	-1	-1	-0.9927556282926043
34	CHEMBL481514-CHEMBL520603	0	187	13	-1	-1	-0.9950987717679963
35	CHEMBL237472-CHEMBL391940	0	187	13	-1	-1	-0.44273625112124204
36	CHEMBL393864-CHEMBL3706930	0	187	13	-1	-1	-1.301127602388297
37	CHEMBL481939-CHEMBL481746	0	187	13	-1	-1	-0.9972525775252497
38	CHEMBL479988-CHEMBL521249	0	187	13	-1	-1	-0.9825345456395865
39	CHEMBL237259-CHEMBL237682	0	187	13	-1	-1	-0.9478631864668919
40	CHEMBL237259-CHEMBL244895	0	187	13	-1	-1	-0.3591541473424602
41	CHEMBL237472-CHEMBL3706927	0	187	13	-1	-1	-1.52589300654502
42	CHEMBL393664-CHEMBL237045	0	187	13	-1	-1	-0.93039160202112
43	CHEMBL436784-CHEMBL237474	0	187	13	-1	-1	-0.8681910670023519
44	CHEMBL237262-CHEMBL440980	0	187	13	-1	-1	-0.9955834939749977
45	CHEMBL481152-CHEMBL481514	0	187	13	-1	-1	-0.997150810549365
46	CHEMBL3706926-CHEMBL3706927	0	187	13	-1	-1	-1.3269702010617845
47	CHEMBL481355-CHEMBL480934	0	187	13	-1	-1	-1.0058902956438374
48	CHEMBL237259-CHEMBL235347_CHEMBL394194	0	187	13	-1	-1	-1.1336038710990333
49	CHEMBL393865-CHEMBL235347_CHEMBL394194	0	187	13	-1	-1	-1.2210245132195825
50	CHEMBL237259-CHEMBL237262	0	187	13	-1	-1	-1.0725950663658128
51	CHEMBL237259-CHEMBL428026	0	187	13	-1	-1	-0.9427122424887959
52	CHEMBL481686-CHEMBL481515	0	187	13	-1	-1	-0.9920479494030039
53	CHEMBL481355-CHEMBL481107	0	187	13	-1	-1	-1.005759926400146
54	CHEMBL237259-CHEMBL3706927	0	187	13	-1	-1	-1.476981802615971
55	CHEMBL1163585-CHEMBL1164339	0	187	13	-1	-1	-0.9760322549165344
56	CHEMBL481686-CHEMBL481746	0	187	13	-1	-1	-0.9956165505999877
57	CHEMBL237681-CHEMBL3706930	0	187	13	-1	-1	-1.111366681379122
58	CHEMBL436784-CHEMBL440980	0	187	13	-1	-1	-0.9085623792455462
59	CHEMBL393864-CHEMBL237682	0	187	13	-1	-1	-1.6322825310662208
60	CHEMBL237259-CHEMBL3706931	0	187	13	-1	-1	-0.9736211904200655
61	CHEMBL480955-CHEMBL479988	0	187	13	-1	-1	-0.9878658288173836
62	CHEMBL481139-CHEMBL518945	0	187	13	-1	-1	-0.9934127406804982
63	CHEMBL237262-CHEMBL237682	0	187	13	-1	-1	-0.938652771931732
64	CHEMBL481515-CHEMBL480934	0	187	13	-1	-1	-0.9956165505999877
65	CHEMBL393865-CHEMBL3706928	0	187	13	-1	-1	-1.0607310691755891
66	CHEMBL3706928-CHEMBL391940	0	187	13	-1	-1	-0.8353996454291872
67	CHEMBL518945-CHEMBL521251	0	187	13	-1	-1	-0.9931044200984909
68	CHEMBL237262-CHEMBL237473	0	187	13	1	1	0.5791042211521755
69	CHEMBL243251_CHEMBL244896-CHEMBL244895	0	187	13	-1	-1	-0.904555823553488
70	CHEMBL237681-CHEMBL3706927	0	187	13	-1	-1	-1.4287476156506282
71	CHEMBL237259-CHEMBL237472	0	187	13	-1	-1	-1.000191723136317
72	CHEMBL3706929-CHEMBL237261	0	187	13	1	1	0.71076384050987
73	CHEMBL436784-CHEMBL3706930	0	187	13	-1	-1	-1.0255547271365664
74	CHEMBL237472-CHEMBL393864	0	187	13	-1	-1	-1.2922704326181251
75	CHEMBL237681-CHEMBL3706926	0	187	13	-1	-1	-1.1907168884704058
76	CHEMBL237259-CHEMBL3706926	0	187	13	-1	-1	-1.1807164173619318
77	CHEMBL480955-CHEMBL521249	0	187	13	-1	-1	-0.9831229350815732
78	CHEMBL235347_CHEMBL394194-CHEMBL3706928	0	187	13	-1	-1	-1.1033720770194804
79	CHEMBL481514-CHEMBL479988	0	187	13	-1	-1	-0.9945102266085663
80	CHEMBL480959-CHEMBL521249	0	187	13	-1	-1	-0.9896146404450161
