	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL257966-CHEMBL1162978	1	2215	169	0	0.0	0.0007893298752605915
1	CHEMBL257967-CHEMBL1162978	1	2215	169	0	0.0	0.0002483432472217828
2	CHEMBL259533-CHEMBL1162978	1	2215	169	1	1.0	0.9998409748077393
3	CHEMBL259534-CHEMBL1162978	1	2215	169	0	0.0	0.00011975378583883867
4	CHEMBL259535-CHEMBL1162978	1	2215	169	0	0.0	3.7267083826009184e-05
5	CHEMBL260912-CHEMBL1162978	1	2215	169	0	0.0	0.00224924529902637
6	CHEMBL4281579-CHEMBL1626802	1	2215	169	0	0.0	5.910000982112251e-05
7	CHEMBL172360-CHEMBL174499	1	2215	169	0	0.0	8.84758719621459e-06
8	CHEMBL174558-CHEMBL172360	1	2215	169	0	0.0	2.4360672341572354e-06
9	CHEMBL175130-CHEMBL172360	1	2215	169	0	0.0	2.903012273236527e-06
10	CHEMBL176243-CHEMBL172360	1	2215	169	0	0.0	4.613267265085597e-06
11	CHEMBL172360-CHEMBL367953	1	2215	169	0	0.0	3.5903224215871887e-07
12	CHEMBL369086-CHEMBL172360	1	2215	169	0	0.0	7.446484232787043e-06
13	CHEMBL176136-CHEMBL173878	1	2215	169	0	0.0	1.7141030639322707e-06
14	CHEMBL173878-CHEMBL366962	1	2215	169	0	0.0	1.7353257817376289e-06
15	CHEMBL173878-CHEMBL368544	1	2215	169	0	0.0	3.4254107958986424e-06
16	CHEMBL368984-CHEMBL173878	1	2215	169	0	0.0	2.1620602637995034e-05
17	CHEMBL173878-CHEMBL369130	1	2215	169	0	0.0	2.3777351088938303e-05
18	CHEMBL425142-CHEMBL173878	1	2215	169	0	0.0	6.104324711486697e-05
19	CHEMBL173878-CHEMBL444809	1	2215	169	0	0.0	1.4292752439359901e-06
20	CHEMBL173994-CHEMBL226564	1	2215	169	0	0.0	0.012206551618874073
21	CHEMBL173994-CHEMBL226616	1	2215	169	0	0.0	2.1544547053053975e-06
22	CHEMBL226668-CHEMBL173994	1	2215	169	0	0.0	3.4415834306855686e-06
23	CHEMBL173994-CHEMBL226669	1	2215	169	0	0.0	6.083565949666081e-06
24	CHEMBL173994-CHEMBL226775	1	2215	169	0	0.0	0.0009215241298079491
25	CHEMBL173994-CHEMBL226776	1	2215	169	0	0.0	0.0005670991959050298
26	CHEMBL173994-CHEMBL226826	1	2215	169	0	0.0	0.0001166611909866333
27	CHEMBL173994-CHEMBL226879	1	2215	169	0	0.0	0.001346942619420588
28	CHEMBL226931-CHEMBL173994	1	2215	169	0	0.0	8.821200026432052e-06
29	CHEMBL173994-CHEMBL227145	1	2215	169	1	1.0	0.9999814033508301
30	CHEMBL173994-CHEMBL227196	1	2215	169	1	1.0	0.9999192953109741
