	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1161912-CHEMBL1161921	6	578	22	1	0.0	0.16562332212924957
1	CHEMBL1208841-CHEMBL1208840	6	578	22	0	0.0	0.05974339321255684
2	CHEMBL1208842-CHEMBL1208840	6	578	22	0	0.0	0.10221858322620392
3	CHEMBL1208843-CHEMBL1208840	6	578	22	0	0.0	0.09411519765853882
4	CHEMBL1208900-CHEMBL1208840	6	578	22	0	0.0	0.09051810950040817
5	CHEMBL1209853-CHEMBL1208840	6	578	22	0	0.0	0.11285661906003952
6	CHEMBL1208841-CHEMBL1208844	6	578	22	0	0.0	0.07586270570755005
7	CHEMBL1208842-CHEMBL1208844	6	578	22	0	0.0	0.06241529807448387
8	CHEMBL1208843-CHEMBL1208844	6	578	22	0	0.0	0.054136645048856735
9	CHEMBL1208900-CHEMBL1208844	6	578	22	0	0.0	0.054989468306303024
10	CHEMBL1209766-CHEMBL1209682	6	578	22	0	0.0	0.09781928360462189
11	CHEMBL1209767-CHEMBL1209682	6	578	22	0	0.0	0.1485869288444519
12	CHEMBL1209768-CHEMBL1209682	6	578	22	0	0.0	0.1025698184967041
13	CHEMBL1209849-CHEMBL1209682	6	578	22	0	0.0	0.12823860347270966
14	CHEMBL1209851-CHEMBL1209682	6	578	22	0	0.0	0.12355224043130875
15	CHEMBL1209684-CHEMBL1209683	6	578	22	0	0.0	0.16352379322052002
16	CHEMBL1209766-CHEMBL1209764	6	578	22	0	0.0	0.0746425986289978
17	CHEMBL1209764-CHEMBL1209767	6	578	22	0	0.0	0.11456824094057083
18	CHEMBL1209764-CHEMBL1209768	6	578	22	0	0.0	0.07831642031669617
19	CHEMBL1209764-CHEMBL1209849	6	578	22	0	0.0	0.09846518933773041
20	CHEMBL1209764-CHEMBL1209851	6	578	22	0	0.0	0.13687463104724884
21	CHEMBL1209765-CHEMBL1209767	6	578	22	0	0.0	0.10838814079761505
22	CHEMBL1209765-CHEMBL1209768	6	578	22	0	0.0	0.0739784985780716
23	CHEMBL1209765-CHEMBL1209849	6	578	22	0	0.0	0.09307034313678741
24	CHEMBL1209765-CHEMBL1209851	6	578	22	0	0.0	0.1473977416753769
25	CHEMBL1214877-CHEMBL1215016	6	578	22	0	0.0	0.10443544387817383
26	CHEMBL1214877-CHEMBL1215233	6	578	22	0	0.0	0.06960997730493546
27	CHEMBL1214877-CHEMBL1215234	6	578	22	0	0.0	0.06232808157801628
28	CHEMBL1214942-CHEMBL1215016	6	578	22	0	0.0	0.2645651400089264
29	CHEMBL1214942-CHEMBL1215233	6	578	22	0	0.0	0.18810957670211792
30	CHEMBL1214942-CHEMBL1215234	6	578	22	0	0.0	0.1709202229976654
31	CHEMBL1215016-CHEMBL1214943	6	578	22	0	0.0	0.272413045167923
32	CHEMBL1214943-CHEMBL1215233	6	578	22	0	0.0	0.1943284422159195
33	CHEMBL1214943-CHEMBL1215234	6	578	22	0	0.0	0.1767837107181549
34	CHEMBL1215016-CHEMBL1214944	6	578	22	0	0.0	0.07753058522939682
35	CHEMBL1214944-CHEMBL1215233	6	578	22	0	0.0	0.05125848576426506
36	CHEMBL1214944-CHEMBL1215234	6	578	22	0	0.0	0.04581098631024361
37	CHEMBL1215016-CHEMBL1214945	6	578	22	0	0.0	0.04554763063788414
38	CHEMBL1214945-CHEMBL1215233	6	578	22	0	0.0	0.029783152043819427
39	CHEMBL1214945-CHEMBL1215234	6	578	22	0	0.0	0.02655753120779991
40	CHEMBL1215016-CHEMBL1215015	6	578	22	0	0.0	0.276935875415802
41	CHEMBL1215015-CHEMBL1215233	6	578	22	0	0.0	0.19785195589065552
42	CHEMBL1215015-CHEMBL1215234	6	578	22	0	0.0	0.18008914589881897
43	CHEMBL1215017-CHEMBL1215016	6	578	22	0	0.0	0.052399083971977234
44	CHEMBL1215018-CHEMBL1215016	6	578	22	0	0.0	0.2285485565662384
45	CHEMBL1215087-CHEMBL1215016	6	578	22	0	0.0	0.1369931399822235
46	CHEMBL1215088-CHEMBL1215016	6	578	22	0	0.0	0.1946469247341156
47	CHEMBL1215016-CHEMBL1215089	6	578	22	0	0.0	0.07921022176742554
48	CHEMBL1215016-CHEMBL1215090	6	578	22	0	0.0	0.22002552449703217
49	CHEMBL1215016-CHEMBL1215163	6	578	22	0	0.0	0.024511000141501427
50	CHEMBL1215016-CHEMBL1215164	6	578	22	0	0.0	0.12006935477256775
51	CHEMBL1215016-CHEMBL1215165	6	578	22	0	0.0	0.04943360388278961
52	CHEMBL1215016-CHEMBL1215166	6	578	22	0	0.0	0.053782399743795395
53	CHEMBL1215167-CHEMBL1215016	6	578	22	0	0.0	0.022836582735180855
54	CHEMBL1215016-CHEMBL1215235	6	578	22	0	0.0	0.040879927575588226
55	CHEMBL1215236-CHEMBL1215016	6	578	22	0	0.0	0.07892361283302307
56	CHEMBL1215299-CHEMBL1215016	6	578	22	0	0.0	0.03173621743917465
57	CHEMBL1215016-CHEMBL1215300	6	578	22	0	0.0	0.028671421110630035
58	CHEMBL1215301-CHEMBL1215016	6	578	22	0	0.0	0.08212746679782867
59	CHEMBL1215016-CHEMBL1215373	6	578	22	0	0.0	0.026359472423791885
60	CHEMBL1215016-CHEMBL1215375	6	578	22	0	0.0	0.026660578325390816
61	CHEMBL1215016-CHEMBL1215376	6	578	22	0	0.0	0.023532912135124207
62	CHEMBL1215016-CHEMBL1215448	6	578	22	0	0.0	0.03947826102375984
63	CHEMBL1215017-CHEMBL1215233	6	578	22	0	0.0	0.034348275512456894
64	CHEMBL1215017-CHEMBL1215234	6	578	22	0	0.0	0.030643867328763008
65	CHEMBL1215018-CHEMBL1215233	6	578	22	0	0.0	0.13364703953266144
66	CHEMBL1215087-CHEMBL1215233	6	578	22	0	0.0	0.07658816128969193
67	CHEMBL1215087-CHEMBL1215234	6	578	22	0	0.0	0.07312038540840149
68	CHEMBL1215088-CHEMBL1215233	6	578	22	0	0.0	0.11192506551742554
69	CHEMBL1215088-CHEMBL1215234	6	578	22	0	0.0	0.1069953590631485
70	CHEMBL1215089-CHEMBL1215233	6	578	22	0	0.0	0.0428820438683033
71	CHEMBL1215089-CHEMBL1215234	6	578	22	0	0.0	0.040881868451833725
72	CHEMBL1215233-CHEMBL1215090	6	578	22	0	0.0	0.15304367244243622
73	CHEMBL1215234-CHEMBL1215090	6	578	22	0	0.0	0.1383039504289627
74	CHEMBL1215163-CHEMBL1215233	6	578	22	0	0.0	0.015908258035779
75	CHEMBL1215163-CHEMBL1215234	6	578	22	0	0.0	0.014164893887937069
76	CHEMBL1215164-CHEMBL1215233	6	578	22	0	0.0	0.0665908232331276
77	CHEMBL1215164-CHEMBL1215234	6	578	22	0	0.0	0.06354612112045288
78	CHEMBL1215165-CHEMBL1215233	6	578	22	0	0.0	0.032369811087846756
79	CHEMBL1215165-CHEMBL1215234	6	578	22	0	0.0	0.04199238866567612
80	CHEMBL1215233-CHEMBL1215166	6	578	22	0	0.0	0.03527320548892021
81	CHEMBL1215234-CHEMBL1215166	6	578	22	0	0.0	0.031472284346818924
82	CHEMBL1215167-CHEMBL1215233	6	578	22	0	0.0	0.014814721420407295
83	CHEMBL1215167-CHEMBL1215234	6	578	22	0	0.0	0.013189389370381832
84	CHEMBL1215235-CHEMBL1215233	6	578	22	0	0.0	0.02668602019548416
85	CHEMBL1215236-CHEMBL1215233	6	578	22	0	0.0	0.042708151042461395
86	CHEMBL1215299-CHEMBL1215233	6	578	22	0	0.0	0.020647680386900902
87	CHEMBL1215300-CHEMBL1215233	6	578	22	0	0.0	0.018632953986525536
88	CHEMBL1215301-CHEMBL1215233	6	578	22	0	0.0	0.04454958438873291
89	CHEMBL1215373-CHEMBL1215233	6	578	22	0	0.0	0.0171172097325325
90	CHEMBL1215375-CHEMBL1215233	6	578	22	0	0.0	0.017315536737442017
91	CHEMBL1215376-CHEMBL1215233	6	578	22	0	0.0	0.015268352814018726
92	CHEMBL1215448-CHEMBL1215233	6	578	22	0	0.0	0.025758029893040657
93	CHEMBL1215235-CHEMBL1215234	6	578	22	0	0.0	0.023787613958120346
94	CHEMBL1215236-CHEMBL1215234	6	578	22	0	0.0	0.04071362689137459
95	CHEMBL1215299-CHEMBL1215234	6	578	22	0	0.0	0.018393613398075104
96	CHEMBL1215300-CHEMBL1215234	6	578	22	0	0.0	0.0165958721190691
97	CHEMBL1215301-CHEMBL1215234	6	578	22	0	0.0	0.04247307404875755
98	CHEMBL1215373-CHEMBL1215234	6	578	22	0	0.0	0.015243410132825375
99	CHEMBL1215375-CHEMBL1215234	6	578	22	0	0.0	0.03059167042374611
100	CHEMBL1215376-CHEMBL1215234	6	578	22	0	0.0	0.032376136630773544
101	CHEMBL1215448-CHEMBL1215234	6	578	22	0	0.0	0.03662218898534775
102	CHEMBL1270560-CHEMBL1270657	6	578	22	0	0.0	0.1918393075466156
103	CHEMBL1270859-CHEMBL1270560	6	578	22	0	0.0	0.33666613698005676
104	CHEMBL1270961-CHEMBL1270560	6	578	22	0	0.0	0.1553441286087036
105	CHEMBL1270962-CHEMBL1270560	6	578	22	0	0.0	0.12156780064105988
106	CHEMBL1271170-CHEMBL1270560	6	578	22	0	0.0	0.15477491915225983
107	CHEMBL1271171-CHEMBL1270560	6	578	22	0	0.0	0.16263124346733093
108	CHEMBL1271270-CHEMBL1270560	6	578	22	0	0.0	0.2640848457813263
109	CHEMBL1270757-CHEMBL1270657	6	578	22	0	0.0	0.1124941036105156
110	CHEMBL1270758-CHEMBL1270657	6	578	22	0	0.0	0.2434191107749939
111	CHEMBL1270860-CHEMBL1270657	6	578	22	0	0.0	0.15893608331680298
112	CHEMBL1270859-CHEMBL1270757	6	578	22	0	0.0	0.12326228618621826
113	CHEMBL1270961-CHEMBL1270757	6	578	22	0	0.0	0.10003014653921127
114	CHEMBL1270962-CHEMBL1270757	6	578	22	0	0.0	0.08574993908405304
115	CHEMBL1271171-CHEMBL1270757	6	578	22	1	0.0	0.09545275568962097
116	CHEMBL1271270-CHEMBL1270757	6	578	22	1	0.0	0.16348639130592346
117	CHEMBL1270758-CHEMBL1270859	6	578	22	0	0.0	0.41691017150878906
118	CHEMBL1270758-CHEMBL1270961	6	578	22	0	0.0	0.19941626489162445
119	CHEMBL1270758-CHEMBL1270962	6	578	22	0	0.0	0.15785109996795654
120	CHEMBL1271170-CHEMBL1270758	6	578	22	0	0.0	0.19870439171791077
121	CHEMBL1271171-CHEMBL1270758	6	578	22	0	0.0	0.19348765909671783
122	CHEMBL1271270-CHEMBL1270758	6	578	22	0	0.0	0.3074698746204376
123	CHEMBL1270859-CHEMBL1270860	6	578	22	0	0.0	0.36053550243377686
124	CHEMBL1270961-CHEMBL1270860	6	578	22	0	0.0	0.1422828584909439
125	CHEMBL1270962-CHEMBL1270860	6	578	22	0	0.0	0.12283516675233841
126	CHEMBL1271170-CHEMBL1270860	6	578	22	0	0.0	0.1430342048406601
127	CHEMBL1271270-CHEMBL1270860	6	578	22	1	0.0	0.22560374438762665
128	CHEMBL198031-CHEMBL372110	6	578	22	0	0.0	0.08776489645242691
129	CHEMBL199787-CHEMBL199437	6	578	22	0	0.0	0.12079792469739914
130	CHEMBL199568-CHEMBL199614	6	578	22	0	0.0	0.11040130257606506
131	CHEMBL199614-CHEMBL199615	6	578	22	0	0.0	0.1018386110663414
132	CHEMBL199614-CHEMBL199905	6	578	22	0	0.0	0.13407182693481445
133	CHEMBL199614-CHEMBL200347	6	578	22	0	0.0	0.13548852503299713
134	CHEMBL199614-CHEMBL371757	6	578	22	1	1.0	0.5704469084739685
135	CHEMBL372110-CHEMBL199734	6	578	22	0	0.0	0.058283764868974686
136	CHEMBL199735-CHEMBL199787	6	578	22	0	0.0	0.0998164489865303
137	CHEMBL199905-CHEMBL199787	6	578	22	1	1.0	0.5687000751495361
138	CHEMBL199787-CHEMBL200119	6	578	22	0	0.0	0.05507728457450867
139	CHEMBL371757-CHEMBL199787	6	578	22	0	0.0	0.12317762523889542
140	CHEMBL372110-CHEMBL200186	6	578	22	0	0.0	0.0884111300110817
141	CHEMBL206434-CHEMBL204458	6	578	22	0	0.0	0.23710814118385315
142	CHEMBL204458-CHEMBL377944	6	578	22	0	0.0	0.2114676684141159
143	CHEMBL206251-CHEMBL206077	6	578	22	0	0.0	0.26352182030677795
144	CHEMBL383012-CHEMBL206077	6	578	22	0	0.0	0.23053890466690063
145	CHEMBL206434-CHEMBL206251	6	578	22	0	0.0	0.19832490384578705
146	CHEMBL206434-CHEMBL383012	6	578	22	0	0.0	0.26149481534957886
147	CHEMBL206573-CHEMBL377390	6	578	22	0	0.0	0.22516439855098724
148	CHEMBL379294-CHEMBL206573	6	578	22	0	0.0	0.3322684168815613
149	CHEMBL207650-CHEMBL377390	6	578	22	0	0.0	0.18917208909988403
150	CHEMBL209405-CHEMBL379294	6	578	22	1	0.0	0.4733183681964874
151	CHEMBL210691-CHEMBL209941	6	578	22	1	0.0	0.2281755805015564
152	CHEMBL209941-CHEMBL377390	6	578	22	0	0.0	0.1611083596944809
153	CHEMBL210305-CHEMBL379294	6	578	22	0	0.0	0.2082885205745697
154	CHEMBL210691-CHEMBL377146	6	578	22	0	0.0	0.20246976613998413
155	CHEMBL210691-CHEMBL378010	6	578	22	1	0.0	0.29751867055892944
156	CHEMBL379340-CHEMBL210691	6	578	22	0	0.0	0.2368471771478653
157	CHEMBL222908-CHEMBL222323	6	578	22	0	0.0	0.14538800716400146
158	CHEMBL224882-CHEMBL222323	6	578	22	0	0.0	0.16503572463989258
159	CHEMBL222323-CHEMBL376862	6	578	22	0	0.0	0.20754273235797882
160	CHEMBL426735-CHEMBL222323	6	578	22	0	0.0	0.4050329029560089
161	CHEMBL222627-CHEMBL376862	6	578	22	0	0.0	0.16851559281349182
162	CHEMBL222627-CHEMBL426735	6	578	22	0	0.0	0.22209137678146362
163	CHEMBL434740-CHEMBL222908	6	578	22	0	0.0	0.31440088152885437
164	CHEMBL434740-CHEMBL224882	6	578	22	0	1.0	0.5276052355766296
