	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL100017-CHEMBL419727	6	673	36	0	0.0	0.0004516543122008443
1	CHEMBL608115-CHEMBL162631	6	673	36	1	1.0	0.9650194048881531
2	CHEMBL199163-CHEMBL199014	6	673	36	0	0.0	5.354282166081248e-06
3	CHEMBL381190-CHEMBL199014	6	673	36	0	0.0	2.0482179934333544e-06
4	CHEMBL381190-CHEMBL199163	6	673	36	0	0.0	1.5440566603075467e-09
5	CHEMBL206749-CHEMBL380832	6	673	36	0	0.0	1.2751867339844125e-09
6	CHEMBL4061626-CHEMBL4073055	6	673	36	1	0.0	7.3111601217590305e-09
7	CHEMBL4079078_CHEMBL4104808-CHEMBL4061626	6	673	36	1	0.0	9.59330805017089e-07
8	CHEMBL4061626-CHEMBL4094982	6	673	36	0	0.0	1.0012976225937109e-08
9	CHEMBL4079078_CHEMBL4104808-CHEMBL4073055	6	673	36	0	0.0	3.779628343636432e-08
10	CHEMBL4094638-CHEMBL4073055	6	673	36	0	0.0	5.563935701502487e-05
11	CHEMBL4078079-CHEMBL4102351	6	673	36	0	0.0	1.2547421874842257e-06
12	CHEMBL4079078_CHEMBL4104808-CHEMBL4094638	6	673	36	0	0.0	0.0113226855173707
13	CHEMBL4079078_CHEMBL4104808-CHEMBL4101829	6	673	36	0	0.0	7.11749180482002e-07
14	CHEMBL4094638-CHEMBL4091604	6	673	36	0	0.0	1.0172349362846944e-07
15	CHEMBL4094982-CHEMBL4091604	6	673	36	0	0.0	2.9324809247555095e-09
16	CHEMBL4101829-CHEMBL4091604	6	673	36	0	0.0	1.2892835687949855e-09
17	CHEMBL4094638-CHEMBL4101829	6	673	36	0	0.0	9.638793017074931e-07
18	CHEMBL4094982-CHEMBL4101829	6	673	36	0	0.0	1.0688114393531123e-08
19	CHEMBL4519086-CHEMBL4434867	6	673	36	0	0.0	5.155509370524669e-07
20	CHEMBL4447613-CHEMBL4450100	6	673	36	0	0.0	5.2470965072881626e-11
21	CHEMBL4520591-CHEMBL4447613	6	673	36	0	0.0	2.6038375722237106e-07
22	CHEMBL4520591-CHEMBL4450100	6	673	36	0	0.0	8.076668223111483e-08
23	CHEMBL4584291-CHEMBL4456010	6	673	36	1	0.0	1.3160586149751907e-06
24	CHEMBL4475066-CHEMBL4515298	6	673	36	0	0.0	9.045826865339279e-10
25	CHEMBL4584291-CHEMBL4475066	6	673	36	0	0.0	1.4267038750404026e-07
26	CHEMBL4584291-CHEMBL4515298	6	673	36	0	0.0	9.795214737096103e-07
27	CHEMBL480836-CHEMBL480638	6	673	36	0	0.0	2.1561575441753078e-11
28	CHEMBL480638-CHEMBL481986	6	673	36	0	0.0	5.808432619429371e-13
29	CHEMBL482191-CHEMBL480638	6	673	36	0	0.0	3.417657324679413e-13
30	CHEMBL515588-CHEMBL480638	6	673	36	0	0.0	1.3734963687228596e-12
31	CHEMBL515769-CHEMBL480638	6	673	36	0	0.0	4.537850943533289e-14
32	CHEMBL480836-CHEMBL481986	6	673	36	0	0.0	1.0422466362181027e-10
33	CHEMBL482191-CHEMBL480836	6	673	36	0	0.0	6.132523655555389e-11
34	CHEMBL515588-CHEMBL480836	6	673	36	0	0.0	8.778484016092047e-12
35	CHEMBL515769-CHEMBL480836	6	673	36	0	0.0	2.900306947731246e-13
36	CHEMBL482191-CHEMBL481986	6	673	36	0	0.0	1.0693093112357221e-11
37	CHEMBL515588-CHEMBL481986	6	673	36	0	0.0	6.639201775154868e-12
38	CHEMBL515769-CHEMBL481986	6	673	36	0	0.0	2.1935047094662208e-13
39	CHEMBL482191-CHEMBL515588	6	673	36	0	0.0	3.906478005660796e-12
40	CHEMBL482191-CHEMBL515769	6	673	36	0	0.0	1.2906537817658492e-13
41	CHEMBL515769-CHEMBL515588	6	673	36	0	0.0	7.698534192947248e-13
