	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL506652-CHEMBL1162994	5	369	18	0	0.0	2.4908977991344727e-08
1	CHEMBL359712-CHEMBL180963	5	369	18	0	0.0	0.0
2	CHEMBL361957-CHEMBL180963	5	369	18	0	0.0	8.726345412535908e-24
3	CHEMBL2018658-CHEMBL2018660	5	369	18	0	0.0	0.0011021516984328628
4	CHEMBL2018665-CHEMBL2018658	5	369	18	1	0.0	1.9184781259277972e-13
5	CHEMBL2018666-CHEMBL2018658	5	369	18	0	0.0	1.0714283234847244e-05
6	CHEMBL2018658-CHEMBL2018780	5	369	18	0	0.0	0.0019037475576624274
7	CHEMBL2018658-CHEMBL2019082	5	369	18	1	0.0	1.8664538230933614e-12
8	CHEMBL2018665-CHEMBL2018660	5	369	18	1	0.0	8.261539916802965e-14
9	CHEMBL2018666-CHEMBL2018660	5	369	18	0	0.0	3.4238624847630905e-13
10	CHEMBL2018660-CHEMBL2018780	5	369	18	0	0.0	0.0012792295310646296
11	CHEMBL2018666-CHEMBL2018665	5	369	18	1	0.0	1.970068974752485e-18
12	CHEMBL2018666-CHEMBL2018780	5	369	18	0	0.0	2.430640597594902e-05
13	CHEMBL404211-CHEMBL250491	5	369	18	0	0.0	0.0
14	CHEMBL250609-CHEMBL250808	5	369	18	0	0.0	2.1386352244689988e-08
15	CHEMBL250609-CHEMBL250810	5	369	18	0	0.0	2.5373049439281203e-08
16	CHEMBL250810-CHEMBL250808	5	369	18	0	0.0	9.1058827820234e-06
17	CHEMBL403628-CHEMBL256748	5	369	18	0	0.0	0.005949168000370264
18	CHEMBL359712-CHEMBL361957	5	369	18	0	0.0	7.221948299801495e-12
19	CHEMBL595268-CHEMBL593166	5	369	18	0	0.0	3.7767466691673836e-19
