	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1165321-CHEMBL1165319	0	198	99	1	1	1.0001535734549796
1	CHEMBL2333964-CHEMBL1338403	0	198	99	1	1	1.0000505228412342
2	CHEMBL1593568_CHEMBL419-CHEMBL3819545	0	198	99	1	1	0.9999106017175198
3	CHEMBL1736901-CHEMBL3609197	0	198	99	1	1	1.00002566630844
4	CHEMBL487711-CHEMBL191528	0	198	99	1	1	1.0002372489409699
5	CHEMBL1956745_CHEMBL1956749-CHEMBL1956744_CHEMBL1956748	0	198	99	1	1	0.9997905119983285
6	CHEMBL2337540-CHEMBL2333964	0	198	99	1	1	0.9996207351118448
7	CHEMBL2333964-CHEMBL3359169	0	198	99	1	1	1.0000661363430905
8	CHEMBL2333964-CHEMBL3359170	0	198	99	1	1	0.9996430530240618
9	CHEMBL2333964-CHEMBL3402958	0	198	99	1	1	1.2202864075374884
10	CHEMBL2333964-CHEMBL3402959	0	198	99	1	1	1.000129365968934
11	CHEMBL2333964-CHEMBL3402960	0	198	99	1	1	1.0001772362579713
12	CHEMBL2333964-CHEMBL4462614	0	198	99	1	1	1.0001340174139282
13	CHEMBL2333976-CHEMBL3818845	0	198	99	1	1	1.0002988150124184
14	CHEMBL2337540-CHEMBL4454802	0	198	99	1	1	1.0000718582490395
15	CHEMBL3127559-CHEMBL3127561	0	198	99	1	1	0.9995247413423186
16	CHEMBL3127561-CHEMBL3127560	0	198	99	1	1	1.0002616912095652
17	CHEMBL3310912-CHEMBL3604416	0	198	99	1	1	1.1433884839838844
18	CHEMBL3604509-CHEMBL3310912	0	198	99	1	1	1.1967141285792575
19	CHEMBL3310913-CHEMBL3604416	0	198	99	1	1	1.0018369760318317
20	CHEMBL3604509-CHEMBL3310913	0	198	99	1	1	1.0307391793436809
21	CHEMBL3604416-CHEMBL3310914	0	198	99	1	1	0.9995627285991212
22	CHEMBL3604509-CHEMBL3310914	0	198	99	1	1	1.0000182375129527
23	CHEMBL3604416-CHEMBL3310915	0	198	99	1	1	1.1032791975538472
24	CHEMBL3604509-CHEMBL3310915	0	198	99	1	1	1.0147976383675812
25	CHEMBL3604416-CHEMBL3310916	0	198	99	1	1	1.0001998554152762
26	CHEMBL3604509-CHEMBL3310916	0	198	99	1	1	0.9996590439403367
27	CHEMBL3604416-CHEMBL3311025	0	198	99	1	1	0.999777753738203
28	CHEMBL3604509-CHEMBL3311025	0	198	99	1	1	0.9998218350820788
29	CHEMBL3604416-CHEMBL3311028	0	198	99	1	1	0.9995670880178181
30	CHEMBL3604509-CHEMBL3311028	0	198	99	1	1	1.000152901302274
31	CHEMBL3342251-CHEMBL3342248	0	198	99	1	1	0.999606818943675
32	CHEMBL3342501-CHEMBL3342491	0	198	99	1	1	1.0002726029966977
33	CHEMBL3342502-CHEMBL3342491	0	198	99	1	1	1.0002269131870811
34	CHEMBL3342501-CHEMBL3342494	0	198	99	1	1	1.0003959005144236
35	CHEMBL3342502-CHEMBL3342494	0	198	99	1	1	1.0005065464533933
36	CHEMBL3356266-CHEMBL3356263	0	198	99	1	1	1.0003839690554672
37	CHEMBL3356266-CHEMBL3356264	0	198	99	1	1	1.000102875694552
38	CHEMBL4454802-CHEMBL3402958	0	198	99	1	1	0.999604883917656
39	CHEMBL3586211-CHEMBL3604416	0	198	99	1	1	1.0107114913168402
40	CHEMBL3604509-CHEMBL3586211	0	198	99	1	1	1.0007979470851893
41	CHEMBL3586212-CHEMBL3604416	0	198	99	1	1	1.0004113065958746
42	CHEMBL3604509-CHEMBL3586212	0	198	99	1	1	0.999924620649402
43	CHEMBL3586213-CHEMBL3586217	0	198	99	1	1	0.9998152373239139
44	CHEMBL3586213-CHEMBL3586220	0	198	99	1	1	1.00046178214552
45	CHEMBL3586213-CHEMBL3604404	0	198	99	1	1	1.17001643557091
46	CHEMBL3604405-CHEMBL3586213	0	198	99	1	1	1.000362197117382
47	CHEMBL3604406-CHEMBL3586213	0	198	99	1	1	0.9998660769241773
48	CHEMBL3604409-CHEMBL3586213	0	198	99	1	1	1.0002807519031638
49	CHEMBL3586213-CHEMBL3604416	0	198	99	1	1	1.9228909586405427
50	CHEMBL3604509-CHEMBL3586213	0	198	99	1	1	1.9226081762126346
51	CHEMBL3604515-CHEMBL3586213	0	198	99	1	1	1.2651557570499086
