	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL174847-CHEMBL106848	6	118	59	1	1	0.10735099241713239
1	CHEMBL21-CHEMBL106848	6	118	59	1	1	0.03565981981416158
2	CHEMBL2333400-CHEMBL106848	6	118	59	-1	1	0.10348851820587493
3	CHEMBL2333964-CHEMBL106848	6	118	59	-1	1	0.5473908578917939
4	CHEMBL3359170-CHEMBL106848	6	118	59	1	1	0.4789890663713292
5	CHEMBL3402958-CHEMBL106848	6	118	59	1	1	0.41767275885583066
6	CHEMBL3402959-CHEMBL106848	6	118	59	1	1	0.5005644410290782
7	CHEMBL3402960-CHEMBL106848	6	118	59	1	1	0.5978115020912956
8	CHEMBL3402961-CHEMBL106848	6	118	59	1	1	0.6146546635733706
9	CHEMBL4454802-CHEMBL106848	6	118	59	-1	1	0.6192190161269765
10	CHEMBL4462614-CHEMBL106848	6	118	59	1	1	0.3111465137042466
11	CHEMBL1240572-CHEMBL2208442	6	118	59	-1	-1	-0.3704381861540865
12	CHEMBL1240574-CHEMBL2208442	6	118	59	-1	-1	-0.47999965480663065
13	CHEMBL174847-CHEMBL1338403	6	118	59	-1	1	0.47309763074698463
14	CHEMBL21-CHEMBL1338403	6	118	59	-1	1	0.4122733398117071
15	CHEMBL2333964-CHEMBL1338403	6	118	59	1	1	0.937464360640275
16	CHEMBL2333966-CHEMBL1338403	6	118	59	-1	1	0.6578740868388225
17	CHEMBL1338403-CHEMBL3359170	6	118	59	-1	-1	-0.09416495097045721
18	CHEMBL3402958-CHEMBL1338403	6	118	59	-1	-1	-0.06014787684400444
19	CHEMBL3402959-CHEMBL1338403	6	118	59	-1	-1	-0.11688238196782876
20	CHEMBL3402960-CHEMBL1338403	6	118	59	-1	1	0.023624629738649094
21	CHEMBL3402961-CHEMBL1338403	6	118	59	-1	1	0.16698046688950882
22	CHEMBL4454802-CHEMBL1338403	6	118	59	1	1	0.9471901182272982
23	CHEMBL1338403-CHEMBL4462614	6	118	59	-1	1	0.9079928799818624
24	CHEMBL1363627-CHEMBL4080804	6	118	59	-1	-1	-0.5433332342210931
25	CHEMBL146816-CHEMBL1940391	6	118	59	-1	-1	-0.2212465838851851
26	CHEMBL146816-CHEMBL2074640	6	118	59	-1	-1	-0.22146895464553418
27	CHEMBL1579806-CHEMBL3759307	6	118	59	-1	-1	-0.26417154041903124
28	CHEMBL1736901-CHEMBL3609198	6	118	59	-1	-1	-0.34105753567332403
29	CHEMBL1736901-CHEMBL3609199	6	118	59	-1	-1	-0.3323369471996359
30	CHEMBL1736901-CHEMBL3609201	6	118	59	-1	-1	-0.3364607038923014
31	CHEMBL1736901-CHEMBL3609475	6	118	59	-1	-1	-0.3718599669643483
32	CHEMBL1736901-CHEMBL3609476	6	118	59	-1	-1	-0.36494366960551194
33	CHEMBL1736901-CHEMBL3609478	6	118	59	-1	-1	-0.19842646808662492
34	CHEMBL181082-CHEMBL178560	6	118	59	-1	-1	-0.2344708757512576
35	CHEMBL180177-CHEMBL538564	6	118	59	-1	-1	-0.4385008167126535
36	CHEMBL181422-CHEMBL181082	6	118	59	-1	-1	-0.22374829569113017
37	CHEMBL189526-CHEMBL190024	6	118	59	-1	-1	-0.1861615283857463
38	CHEMBL190733-CHEMBL190024	6	118	59	-1	-1	-0.22736738185319225
39	CHEMBL49732-CHEMBL191528	6	118	59	-1	-1	-0.330797018540478
40	CHEMBL1957186-CHEMBL1957184	6	118	59	-1	-1	-0.1885093579751381
41	CHEMBL308819-CHEMBL1957184	6	118	59	-1	-1	-0.2886068523652508
42	CHEMBL3121782-CHEMBL1957184	6	118	59	-1	-1	-0.30835255091300856
43	CHEMBL487711-CHEMBL1957184	6	118	59	-1	-1	-0.7062105919046047
44	CHEMBL432745-CHEMBL1957186	6	118	59	-1	-1	-0.16223926723221885
45	CHEMBL1978880-CHEMBL2333584	6	118	59	-1	-1	-0.23784934261460672
46	CHEMBL1978880-CHEMBL2333585	6	118	59	-1	-1	-0.2335715070544203
47	CHEMBL499273-CHEMBL2070203	6	118	59	-1	-1	-0.2215030879889595
48	CHEMBL215276-CHEMBL380158	6	118	59	-1	-1	-0.24714860126347282
49	CHEMBL4080055-CHEMBL2164731	6	118	59	1	-1	-0.20708300634552262
50	CHEMBL2208442-CHEMBL2208439	6	118	59	-1	-1	-0.2326016222693328
51	CHEMBL2208442-CHEMBL2208440	6	118	59	-1	-1	-0.1729527803981492
52	CHEMBL2323125-CHEMBL4637381	6	118	59	-1	-1	-0.25844577603589997
53	CHEMBL2323125-CHEMBL4648292	6	118	59	-1	-1	-0.08753637781864038
54	CHEMBL3127564-CHEMBL2326513	6	118	59	-1	-1	-0.33660700444006836
55	CHEMBL2326514-CHEMBL2326515	6	118	59	-1	-1	-0.23351053871571
56	CHEMBL2326520-CHEMBL2326519	6	118	59	-1	-1	-0.23055568582184954
57	CHEMBL2326520-CHEMBL3127558	6	118	59	-1	-1	-0.34019413515942143
58	CHEMBL3127559-CHEMBL2326520	6	118	59	-1	-1	-0.35502826967477086
59	CHEMBL2326520-CHEMBL3127560	6	118	59	-1	-1	-0.4900327513909887
60	CHEMBL2326520-CHEMBL3127561	6	118	59	-1	-1	-0.32930806408486946
61	CHEMBL2326520-CHEMBL3127563	6	118	59	-1	-1	-0.3198445935727139
62	CHEMBL3127558-CHEMBL2326522	6	118	59	-1	-1	-0.3004823097049379
63	CHEMBL3127559-CHEMBL2326522	6	118	59	-1	-1	-0.367286034598259
64	CHEMBL2326522-CHEMBL3127560	6	118	59	-1	-1	-0.4008555112812773
65	CHEMBL3127561-CHEMBL2326522	6	118	59	-1	-1	-0.22082158025106774
66	CHEMBL3127563-CHEMBL2326522	6	118	59	-1	-1	-0.2832379349793532
67	CHEMBL2333418-CHEMBL2333403	6	118	59	-1	-1	-0.13111805002544333
68	CHEMBL2333419-CHEMBL2333403	6	118	59	-1	-1	-0.20674366505664196
69	CHEMBL2333418-CHEMBL2333420	6	118	59	-1	-1	-0.16190621756163667
70	CHEMBL2333419-CHEMBL2333420	6	118	59	-1	-1	-0.1928562984029458
71	CHEMBL2333963-CHEMBL466810	6	118	59	-1	-1	-0.19640490975253963
72	CHEMBL486026-CHEMBL2333963	6	118	59	-1	-1	-0.2335715070544203
73	CHEMBL2436867-CHEMBL2436880	6	118	59	-1	-1	-0.36616287090738053
74	CHEMBL2436867-CHEMBL2436884	6	118	59	-1	-1	-0.27064267391580954
75	CHEMBL2436877-CHEMBL2436876	6	118	59	-1	-1	-0.37777513826753073
76	CHEMBL2436880-CHEMBL2436876	6	118	59	-1	-1	-0.389635430062824
77	CHEMBL2436877-CHEMBL2436878	6	118	59	-1	-1	-0.4297726555965933
78	CHEMBL2436877-CHEMBL2436879	6	118	59	-1	-1	-0.5891128706205984
79	CHEMBL2436877-CHEMBL2436881	6	118	59	-1	-1	-0.7867589584987105
80	CHEMBL2436882-CHEMBL2436877	6	118	59	-1	-1	-0.34556550118227813
81	CHEMBL2436877-CHEMBL2436883	6	118	59	-1	-1	-0.3611713191758381
82	CHEMBL2436880-CHEMBL2436878	6	118	59	-1	-1	-0.4337537038114049
83	CHEMBL2436880-CHEMBL2436879	6	118	59	-1	-1	-0.5351506921631624
84	CHEMBL2436879-CHEMBL2436884	6	118	59	-1	-1	-0.4383924267748538
85	CHEMBL2436880-CHEMBL2436881	6	118	59	-1	-1	-0.7004942852946908
86	CHEMBL2436882-CHEMBL2436880	6	118	59	-1	-1	-0.32937792086504136
87	CHEMBL2436880-CHEMBL2436883	6	118	59	-1	-1	-0.33615567172050387
88	CHEMBL2436883-CHEMBL2436884	6	118	59	-1	-1	-0.2703076555571685
89	CHEMBL270671-CHEMBL271911	6	118	59	-1	-1	-0.055866758549251744
90	CHEMBL270671-CHEMBL3343262	6	118	59	1	1	0.5441924850059452
91	CHEMBL271911-CHEMBL3758730	6	118	59	-1	-1	-0.2342814482366612
92	CHEMBL308819-CHEMBL432745	6	118	59	-1	-1	-0.2793591023945855
93	CHEMBL3104056-CHEMBL3104050	6	118	59	-1	-1	-0.3400059090323176
94	CHEMBL3104052-CHEMBL3104064	6	118	59	-1	-1	-0.18753587966016144
95	CHEMBL3104060-CHEMBL3104054	6	118	59	-1	-1	-0.2574579222373721
96	CHEMBL3104055-CHEMBL3104056	6	118	59	-1	-1	-0.11115342063296081
97	CHEMBL3104055-CHEMBL3104060	6	118	59	-1	1	0.21324376478599713
98	CHEMBL3104056-CHEMBL3104057	6	118	59	-1	1	0.08065596612767925
99	CHEMBL3104059-CHEMBL3104056	6	118	59	-1	-1	-0.07081255385640706
100	CHEMBL3104056-CHEMBL3104062	6	118	59	-1	-1	-0.3749817221604135
101	CHEMBL3104157-CHEMBL3104056	6	118	59	-1	-1	-0.0271609047292726
102	CHEMBL3104056-CHEMBL3104365	6	118	59	-1	-1	-0.308470280624655
103	CHEMBL3104058-CHEMBL3104064	6	118	59	-1	-1	-0.13344632034904763
104	CHEMBL3104059-CHEMBL3104060	6	118	59	-1	1	0.20699837707195615
105	CHEMBL3104060-CHEMBL3104155	6	118	59	-1	-1	-0.2580033671537583
106	CHEMBL3104060-CHEMBL3104369	6	118	59	-1	-1	-0.2180362450193825
107	CHEMBL3104159-CHEMBL3104064	6	118	59	-1	-1	-0.5644321176922675
108	CHEMBL3104064-CHEMBL3104367	6	118	59	-1	1	0.20695224773252704
109	CHEMBL3121764-CHEMBL3121760	6	118	59	-1	-1	-0.4838457779596129
110	CHEMBL3121761-CHEMBL3121764	6	118	59	-1	-1	-0.3514021688496931
111	CHEMBL3121764-CHEMBL3121762	6	118	59	-1	-1	-0.6865302395691917
112	CHEMBL3121764-CHEMBL3121763	6	118	59	-1	-1	-0.6280571316661027
113	CHEMBL3121765-CHEMBL3121764	6	118	59	-1	-1	-0.45137952102392254
114	CHEMBL3121764-CHEMBL3121766	6	118	59	-1	-1	-0.3914724127398935
115	CHEMBL3121768-CHEMBL3121767	6	118	59	-1	-1	-0.33190600093221356
116	CHEMBL3121770-CHEMBL3121767	6	118	59	-1	-1	-0.5373006707489327
117	CHEMBL3121771-CHEMBL3121767	6	118	59	-1	-1	-0.4300443640346501
118	CHEMBL3121772-CHEMBL3121767	6	118	59	-1	-1	-0.46368478492209353
119	CHEMBL432745-CHEMBL3121782	6	118	59	-1	-1	-0.2878774596960224
120	CHEMBL3125553-CHEMBL4524590	6	118	59	-1	-1	-0.22505953047345031
121	CHEMBL3126806-CHEMBL3126804	6	118	59	-1	-1	-0.34146599802503386
122	CHEMBL3126804-CHEMBL3126809	6	118	59	-1	-1	-0.27739364914539444
123	CHEMBL3126804-CHEMBL3126815	6	118	59	-1	-1	-0.3032290598259905
124	CHEMBL3126822-CHEMBL3126804	6	118	59	-1	-1	-0.208014058212768
125	CHEMBL3126806-CHEMBL3126805	6	118	59	-1	-1	-0.5330327477297292
126	CHEMBL3126805-CHEMBL3126809	6	118	59	-1	-1	-0.4595063062363114
127	CHEMBL3126806-CHEMBL3126807	6	118	59	-1	-1	-0.3902149728015525
128	CHEMBL3126806-CHEMBL3126808	6	118	59	-1	-1	-0.47213246671532616
129	CHEMBL3126806-CHEMBL3126821	6	118	59	-1	-1	-0.4924472891598064
130	CHEMBL3126824-CHEMBL3126806	6	118	59	-1	-1	-0.21071993550789128
131	CHEMBL3126807-CHEMBL3126809	6	118	59	-1	-1	-0.3361029459369797
132	CHEMBL3126807-CHEMBL3126818	6	118	59	-1	-1	-0.29731781119243583
133	CHEMBL3126808-CHEMBL3126809	6	118	59	-1	-1	-0.4070990984912354
134	CHEMBL3126808-CHEMBL3126819	6	118	59	-1	-1	-0.30019182255763405
135	CHEMBL3126812-CHEMBL3126809	6	118	59	-1	-1	-0.21096801106326632
136	CHEMBL3126809-CHEMBL3126821	6	118	59	-1	-1	-0.42418676006466516
137	CHEMBL3126811-CHEMBL3126810	6	118	59	-1	-1	-0.5714264008995984
138	CHEMBL3126810-CHEMBL3126821	6	118	59	-1	-1	-0.21183305524979118
139	CHEMBL3126824-CHEMBL3126810	6	118	59	-1	-1	-0.5053390298235075
140	CHEMBL3126825-CHEMBL3126810	6	118	59	-1	-1	-0.4699501294639606
141	CHEMBL3126811-CHEMBL3126813	6	118	59	-1	-1	-0.40240859289400277
142	CHEMBL3126811-CHEMBL3126819	6	118	59	-1	-1	-0.4508709569111136
143	CHEMBL3126822-CHEMBL3126811	6	118	59	-1	-1	-0.4013597629388578
144	CHEMBL3126823-CHEMBL3126813	6	118	59	-1	-1	-0.4309733220688607
145	CHEMBL3126824-CHEMBL3126813	6	118	59	-1	-1	-0.365763861585588
146	CHEMBL3126825-CHEMBL3126813	6	118	59	-1	-1	-0.3393875142213073
147	CHEMBL3126821-CHEMBL3126814	6	118	59	-1	-1	-0.2892263855215332
148	CHEMBL3126815-CHEMBL3126816	6	118	59	-1	-1	-0.5081576861377741
149	CHEMBL3126817-CHEMBL3126816	6	118	59	-1	-1	-0.5330327477297292
150	CHEMBL3126818-CHEMBL3126816	6	118	59	-1	-1	-0.4982139153905618
151	CHEMBL3126819-CHEMBL3126816	6	118	59	-1	-1	-0.6055624472643921
152	CHEMBL3126816-CHEMBL3126820	6	118	59	-1	-1	-0.4595063062363114
