	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL173994-CHEMBL226564	0	204	102	-1	-1	-0.7576114500755105
1	CHEMBL173994-CHEMBL226616	0	204	102	-1	-1	-0.8062415195362711
2	CHEMBL173994-CHEMBL226827	0	204	102	-1	-1	-0.9761809191660402
3	CHEMBL226931-CHEMBL173994	0	204	102	-1	-1	-0.8586745725998519
4	CHEMBL173994-CHEMBL227196	0	204	102	-1	-1	-0.9470573586048532
5	CHEMBL390055-CHEMBL173994	0	204	102	-1	-1	-0.8408103593605768
6	CHEMBL437546-CHEMBL173994	0	204	102	-1	-1	-0.8379580355377223
7	CHEMBL1824544-CHEMBL1824546	0	204	102	-1	-1	-0.6906589600387801
8	CHEMBL1824555-CHEMBL1824551	0	204	102	-1	-1	-0.7622293218369428
9	CHEMBL199211-CHEMBL198843_CHEMBL371900_CHEMBL382094	0	204	102	-1	-1	-0.6525361117218317
10	CHEMBL383382-CHEMBL198843_CHEMBL371900_CHEMBL382094	0	204	102	-1	-1	-0.6480980466554712
11	CHEMBL383382-CHEMBL199211	0	204	102	-1	-1	-0.65176213318997
12	CHEMBL226616-CHEMBL226564	0	204	102	-1	-1	-0.7256756253776706
13	CHEMBL226564-CHEMBL226827	0	204	102	-1	-1	-0.9350736330429041
14	CHEMBL226564-CHEMBL227146	0	204	102	-1	-1	-0.8273107285501863
15	CHEMBL226564-CHEMBL227196	0	204	102	-1	-1	-0.9059594392977279
16	CHEMBL227197-CHEMBL226564	0	204	102	-1	-1	-0.9221129736272129
17	CHEMBL375263-CHEMBL226564	0	204	102	-1	-1	-0.7952771065209054
18	CHEMBL437546-CHEMBL226564	0	204	102	-1	-1	-0.8612060628815039
19	CHEMBL226564-CHEMBL450012	0	204	102	-1	-1	-0.8383041601152497
20	CHEMBL226616-CHEMBL226827	0	204	102	-1	-1	-0.8335617829200707
21	CHEMBL226616-CHEMBL227146	0	204	102	-1	-1	-0.7340048904186162
22	CHEMBL226616-CHEMBL227196	0	204	102	-1	-1	-0.8028300425334638
23	CHEMBL227197-CHEMBL226616	0	204	102	-1	-1	-0.8076479943354647
24	CHEMBL375263-CHEMBL226616	0	204	102	-1	-1	-0.6975133040212811
25	CHEMBL437546-CHEMBL226616	0	204	102	-1	-1	-0.7457452235478303
26	CHEMBL226616-CHEMBL450012	0	204	102	-1	-1	-0.8430448959463185
27	CHEMBL227146-CHEMBL226827	0	204	102	-1	-1	-0.8578964923973625
28	CHEMBL227196-CHEMBL226827	0	204	102	-1	-1	-0.8512845717924677
29	CHEMBL227197-CHEMBL226827	0	204	102	-1	-1	-0.9580083818002969
30	CHEMBL375263-CHEMBL226827	0	204	102	-1	-1	-0.9225759857742273
31	CHEMBL437546-CHEMBL226827	0	204	102	-1	-1	-0.8955816455424477
32	CHEMBL450012-CHEMBL226827	0	204	102	-1	-1	-0.8994490174526409
33	CHEMBL226931-CHEMBL227197	0	204	102	-1	-1	-0.8788440318567591
34	CHEMBL226931-CHEMBL375263	0	204	102	-1	-1	-0.7829420495731279
35	CHEMBL226931-CHEMBL390055	0	204	102	-1	-1	-0.6969256229330216
36	CHEMBL437546-CHEMBL226931	0	204	102	-1	-1	-0.7521641013589484
37	CHEMBL227146-CHEMBL227196	0	204	102	-1	-1	-0.8207817024888604
38	CHEMBL227197-CHEMBL227146	0	204	102	-1	-1	-0.8273583629168278
39	CHEMBL375263-CHEMBL227146	0	204	102	-1	-1	-0.7717766104594342
40	CHEMBL437546-CHEMBL227146	0	204	102	-1	-1	-0.7429667146675466
41	CHEMBL227146-CHEMBL450012	0	204	102	-1	-1	-0.8680839690524151
42	CHEMBL227197-CHEMBL227196	0	204	102	-1	-1	-0.9291718525985997
43	CHEMBL375263-CHEMBL227196	0	204	102	-1	-1	-0.8866310208336553
44	CHEMBL437546-CHEMBL227196	0	204	102	-1	-1	-0.8611887380872528
45	CHEMBL227196-CHEMBL450012	0	204	102	-1	-1	-0.8163476339517405
46	CHEMBL375263-CHEMBL227197	0	204	102	-1	-1	-0.8357253973461715
47	CHEMBL390055-CHEMBL227197	0	204	102	-1	-1	-0.8569612956449056
48	CHEMBL437546-CHEMBL227197	0	204	102	-1	-1	-0.8405650939059146
49	CHEMBL227197-CHEMBL450012	0	204	102	-1	-1	-0.9677291918990324
50	CHEMBL227406-CHEMBL227902	0	204	102	-1	-1	-0.6334666233454042
51	CHEMBL2334306-CHEMBL2334305	0	204	102	-1	-1	-0.6673889969721213
52	CHEMBL2334309-CHEMBL2334305	0	204	102	-1	-1	-0.7458295208267285
53	CHEMBL2334305-CHEMBL2334312	0	204	102	-1	-1	-0.6789579743518568
54	CHEMBL2334323-CHEMBL2334305	0	204	102	-1	-1	-0.755573919193639
55	CHEMBL2334306-CHEMBL2334309	0	204	102	-1	-1	-0.7538037178753627
56	CHEMBL2334306-CHEMBL2334312	0	204	102	-1	-1	-0.7144704825464158
57	CHEMBL2334306-CHEMBL2334323	0	204	102	-1	-1	-0.7621635897434959
58	CHEMBL2334309-CHEMBL2334312	0	204	102	-1	-1	-0.754184142403933
59	CHEMBL2334323-CHEMBL2334309	0	204	102	-1	-1	-0.6574919532070783
60	CHEMBL2334323-CHEMBL2334312	0	204	102	-1	-1	-0.7455241198989663
61	CHEMBL2409314-CHEMBL2409220	0	204	102	-1	-1	-0.6494920649906747
62	CHEMBL2431605-CHEMBL2431599	0	204	102	-1	-1	-0.7148063719448539
63	CHEMBL401842-CHEMBL250271	0	204	102	-1	-1	-0.6281596493127469
64	CHEMBL250650-CHEMBL250466	0	204	102	-1	-1	-0.5519973215865543
65	CHEMBL3289015-CHEMBL3289019	0	204	102	-1	-1	-0.6532845613429982
66	CHEMBL3289015-CHEMBL3289023	0	204	102	-1	-1	-0.6490029231253943
67	CHEMBL3289015-CHEMBL3289025	0	204	102	-1	-1	-0.7073171177777613
68	CHEMBL3289015-CHEMBL3289038	0	204	102	-1	-1	-0.6401638266449508
69	CHEMBL3289019-CHEMBL3289023	0	204	102	-1	-1	-0.6476736563102483
70	CHEMBL3289019-CHEMBL3289025	0	204	102	-1	-1	-0.6931951158454879
71	CHEMBL3289029-CHEMBL3289019	0	204	102	-1	-1	-0.6552294156361151
72	CHEMBL3289019-CHEMBL3289038	0	204	102	-1	-1	-0.6607343252848215
73	CHEMBL3289023-CHEMBL3289025	0	204	102	-1	-1	-0.6889335026098244
74	CHEMBL3289029-CHEMBL3289023	0	204	102	-1	-1	-0.6521765920231902
75	CHEMBL3289023-CHEMBL3289038	0	204	102	-1	-1	-0.6657111689490749
76	CHEMBL3289029-CHEMBL3289025	0	204	102	-1	-1	-0.6963777269212635
77	CHEMBL3289025-CHEMBL3289038	0	204	102	-1	-1	-0.7036215106593673
78	CHEMBL3289029-CHEMBL3289038	0	204	102	-1	-1	-0.6450139105874511
79	CHEMBL3403475-CHEMBL3400183	0	204	102	-1	-1	-0.7256030311031109
