	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR	smi1	smi2
0	CHEMBL1621959-CHEMBL4455046	CHEMBL4455046	CHEMBL1621959	[R1]c1csc(n1)Nc2ccc(cc2)C(=O)O	[R1]c1ccccn1	[R1]c1ccccc1	4.698970004336019	5.958607314841776	1.2596373105057577	1.159848870942078	1	0.0	O=C(O)c1ccc(Nc2nc(-c3ccccn3)(~c3ccccc3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3ccccn3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3ccccc3)cs2)cc1
1	CHEMBL4458300-CHEMBL1621959	CHEMBL1621959	CHEMBL4458300	[R1]c1csc(n1)Nc2ccc(cc2)C(=O)O	[R1]c1ccccc1	[R1]c1cccc(c1)Br	5.958607314841776	6.154901959985742	0.1962946451439657	1.159848870942078	-1	0.0	O=C(O)c1ccc(Nc2nc(-c3ccccc3)(~c3cccc(Br)c3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3ccccc3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3cccc(Br)c3)cs2)cc1
2	CHEMBL1621959-CHEMBL4476631	CHEMBL4476631	CHEMBL1621959	[R1]c1csc(n1)Nc2ccc(cc2)C(=O)O	[R1]c1ccsc1	[R1]c1ccccc1	5.221848749616356	5.958607314841776	0.7367585652254203	1.159848870942078	-1	0.0	O=C(O)c1ccc(Nc2nc(-c3ccsc3)(~c3ccccc3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3ccsc3)cs2)cc1	O=C(O)c1ccc(Nc2nc(-c3ccccc3)cs2)cc1
3	CHEMBL230137-CHEMBL230246	CHEMBL230137	CHEMBL230246	[R1]N1CCN(CC1)c2nc3c(cnn3c(n2)Nc4ccccc4)C#N	[R1]CC	[R1]c1ccccn1	7.619788758288393	8.154901959985743	0.5351132016973503	1.159848870942078	-1	10.0	CCN1(~c2ccccn2)CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	N#Cc1cnn2c(Nc3ccccc3)nc(N3CCN(c4ccccn4)CC3)nc12
4	CHEMBL230137-CHEMBL230347	CHEMBL230137	CHEMBL230347	[R1]c1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]N1CCN(CC1)CC	[R1]NCc1ccc(cc1)Cl	7.619788758288393	8.301029995663981	0.6812412373755885	1.159848870942078	-1	9.0	CCN1CCN(c2(~NCc3ccc(Cl)cc3)nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	N#Cc1cnn2c(Nc3ccccc3)nc(NCc3ccc(Cl)cc3)nc12
5	CHEMBL230455-CHEMBL230137	CHEMBL230455	CHEMBL230137	[R1]c1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]N(C)Cc1ccccc1	[R1]N1CCN(CC1)CC	7.259637310505756	7.619788758288393	0.3601514477826368	1.159848870942078	-1	9.0	CCN1CCN(~c2(N(C)Cc3ccccc3)nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CN(Cc1ccccc1)c1nc(Nc2ccccc2)n2ncc(C#N)c2n1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1
6	CHEMBL388042-CHEMBL230137	CHEMBL230137	CHEMBL388042	[R1]c1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]N1CCN(CC1)CC	[R1]N1CCCC1	7.619788758288393	7.853871964321763	0.2340832060333699	1.159848870942078	-1	9.0	CCN1CCN(c2(~N3CCCC3)nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	N#Cc1cnn2c(Nc3ccccc3)nc(N3CCCC3)nc12
7	CHEMBL230137-CHEMBL389765	CHEMBL230137	CHEMBL389765	[R1]c1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]N1CCN(CC1)CC	[R1]NCCC(C)C	7.619788758288393	7.886056647693162	0.2662678894047694	1.159848870942078	-1	9.0	CCN1CCN(c2(~NCCC(C)C)nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CC(C)CCNc1nc(Nc2ccccc2)n2ncc(C#N)c2n1
8	CHEMBL230137-CHEMBL438303	CHEMBL230137	CHEMBL438303	[R1]c1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]N1CCN(CC1)CC	[R1]NCC1CCCCC1	7.619788758288393	8.096910013008056	0.4771212547196635	1.159848870942078	-1	9.0	CCN1CCN(c2(~NCC3CCCCC3)nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	CCN1CCN(c2nc(Nc3ccccc3)n3ncc(C#N)c3n2)CC1	N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12
9	CHEMBL230456-CHEMBL230347	CHEMBL230456	CHEMBL230347	[R1]Nc1nc2c(cnn2c(n1)Nc3ccccc3)C#N	[R1]C1Cc2ccccc2C1	[R1]Cc1ccc(cc1)Cl	7.920818753952375	8.301029995663981	0.3802112417116063	1.159848870942078	-1	8.0	N#Cc1cnn2c(Nc3ccccc3)nc(N(~Cc3ccc(Cl)cc3)C3Cc4ccccc4C3)nc12	N#Cc1cnn2c(Nc3ccccc3)nc(NC3Cc4ccccc4C3)nc12	N#Cc1cnn2c(Nc3ccccc3)nc(NCc3ccc(Cl)cc3)nc12
