	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR	smi1	smi2
0	CHEMBL2387224-CHEMBL2420812	CHEMBL2420812	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1	7.154901959985742	7.554924951750113	0.4000229917643709	1.7064964509615184	-1	1.0	CCNC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1	CCNC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl
1	CHEMBL2387224-CHEMBL2420832	CHEMBL2420832	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CC	[R1]C(=O)C1CC1	6.6020599913279625	7.554924951750113	0.9528649604221506	1.7064964509615184	-1	1.0	CCC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1	CCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl
2	CHEMBL2387224-CHEMBL2420837	CHEMBL2420837	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CCCC1	[R1]C(=O)C1CC1	5.619788758288393	7.554924951750113	1.9351361934617204	1.7064964509615184	1	1.0	O=C(Nc1ccnc(N(C(=O)C2CCCC2)~C(=O)C2CC2)c1)c1c(Cl)cccc1Cl	O=C(Nc1ccnc(NC(=O)C2CCCC2)c1)c1c(Cl)cccc1Cl	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl
3	CHEMBL2387224-CHEMBL2420838	CHEMBL2420838	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)c1ccccc1	[R1]C(=O)C1CC1	5.568636235841012	7.554924951750113	1.9862887159091007	1.7064964509615184	1	1.0	O=C(Nc1ccnc(N(C(=O)c2ccccc2)~C(=O)C2CC2)c1)c1c(Cl)cccc1Cl	O=C(Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)c1ccccc1	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl
4	CHEMBL2387224-CHEMBL2420840	CHEMBL2420840	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CN	[R1]C(=O)C1CC1	5.619788758288393	7.554924951750113	1.9351361934617204	1.7064964509615184	1	1.0	NCC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1	NCC(=O)Nc1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cccc1Cl
5	CHEMBL2392483-CHEMBL2392480	CHEMBL2392483	CHEMBL2392480	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)OC	[R1]CCC#N	7.568636235841013	7.67778070526608	0.1091444694250665	1.7064964509615184	-1	4.0	COC(=O)N(~CCC#N)C1CCC(n2nnc3cnc4[nH]ccc4c32)CC1	COC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1	N#CCCNC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1
6	CHEMBL2392484-CHEMBL2392480	CHEMBL2392480	CHEMBL2392484	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]CCC#N	[R1]C(=O)CC(C)C	7.67778070526608	7.769551078621726	0.0917703733556463	1.7064964509615184	-1	4.0	CC(C)CC(=O)~N(CCC#N)C1CCC(n2nnc3cnc4[nH]ccc4c32)CC1	N#CCCNC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1	CC(C)CC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1
7	CHEMBL2392484-CHEMBL2392483	CHEMBL2392483	CHEMBL2392484	[R1]NC1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]C(=O)OC	[R1]C(=O)CC(C)C	7.568636235841013	7.769551078621726	0.2009148427807128	1.7064964509615184	-1	4.0	COC(=O)N(C1CCC(n2nnc3cnc4[nH]ccc4c32)CC1)~C(=O)CC(C)C	COC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1	CC(C)CC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)CC1
8	CHEMBL2392486-CHEMBL2392485	CHEMBL2392486	CHEMBL2392485	[R1]C(=O)NC1CCC(C1)n2c3c4cc[nH]c4ncc3nn2	[R1]OC	[R1]OC(C)(C)C	7.481486060122112	8.0	0.518513939877888	1.7064964509615184	-1	5.0	COC(=O)(NC1CCC(n2nnc3cnc4[nH]ccc4c32)C1)~OC(C)(C)C	COC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)C1	CC(C)(C)OC(=O)NC1CCC(n2nnc3cnc4[nH]ccc4c32)C1
9	CHEMBL2392488-CHEMBL2392487	CHEMBL2392487	CHEMBL2392488	[R1]N1CCC(CC1)n2c3c4cc[nH]c4ncc3nn2	[R1]Cc1ccccc1	[R1]CCC#N	7.823908740944319	8.431798275933005	0.6078895349886864	1.7064964509615184	-1	2.0	N#CCC~N1(Cc2ccccc2)CCC(n2nnc3cnc4[nH]ccc4c32)CC1	c1ccc(CN2CCC(n3nnc4cnc5[nH]ccc5c43)CC2)cc1	N#CCCN1CCC(n2nnc3cnc4[nH]ccc4c32)CC1
