	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL3235335-CHEMBL3235334	CHEMBL3235334	CHEMBL3235335	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCOC1	[R1]C1CCCC1	5.301029995663981	5.769551078621726	0.4685210829577446	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(C5CCOC5)~C5CCCC5)c4)c2C1)CC(C)(C)CC3=O
1	CHEMBL3235334-CHEMBL3235336	CHEMBL3235334	CHEMBL3235336	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCOC1	[R1]CC1CC1	5.301029995663981	5.346787486224656	0.0457574905606747	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(~CC5CC5)C5CCOC5)c4)c2C1)CC(C)(C)CC3=O
2	CHEMBL3235334-CHEMBL3235337	CHEMBL3235337	CHEMBL3235334	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CCOC	[R1]C1CCOC1	5.055517327849831	5.301029995663981	0.2455126678141503	0.9899820538644006	-1	0.0	COCCN(c1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O)~C1CCOC1
3	CHEMBL3235334-CHEMBL3235338	CHEMBL3235334	CHEMBL3235338	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCOC1	[R1]C1CCSCC1	5.301029995663981	5.920818753952375	0.6197887582883936	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(C5CCOC5)~C5CCSCC5)c4)c2C1)CC(C)(C)CC3=O
4	CHEMBL3235334-CHEMBL3235339	CHEMBL3235339	CHEMBL3235334	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CCC	[R1]C1CCOC1	5.236572006437063	5.301029995663981	0.0644579892269181	0.9899820538644006	-1	0.0	CCCN(c1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O)~C1CCOC1
5	CHEMBL3235334-CHEMBL3235341	CHEMBL3235341	CHEMBL3235334	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CC(F)F	[R1]C1CCOC1	5.130768280269023	5.301029995663981	0.1702617153949583	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(CC(F)F)~C5CCOC5)c4)c2C1)CC(C)(C)CC3=O
6	CHEMBL3235334-CHEMBL3235342	CHEMBL3235334	CHEMBL3235342	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCOC1	[R1]CC1(COC1)C	5.301029995663981	5.920818753952375	0.6197887582883936	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(~CC5(C)COC5)C5CCOC5)c4)c2C1)CC(C)(C)CC3=O
7	CHEMBL3235334-CHEMBL3235344	CHEMBL3235334	CHEMBL3235344	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCOC1	[R1]CC(C)(C)C	5.301029995663981	5.853871964321763	0.5528419686577815	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(~CC(C)(C)C)C5CCOC5)c4)c2C1)CC(C)(C)CC3=O
8	CHEMBL3235335-CHEMBL3235336	CHEMBL3235336	CHEMBL3235335	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CC1CC1	[R1]C1CCCC1	5.346787486224656	5.769551078621726	0.4227635923970698	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(CC5CC5)~C5CCCC5)c4)c2C1)CC(C)(C)CC3=O
9	CHEMBL3235335-CHEMBL3235337	CHEMBL3235337	CHEMBL3235335	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CCOC	[R1]C1CCCC1	5.055517327849831	5.769551078621726	0.714033750771895	0.9899820538644006	-1	0.0	COCCN(c1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O)~C1CCCC1
10	CHEMBL3235335-CHEMBL3235338	CHEMBL3235335	CHEMBL3235338	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]C1CCCC1	[R1]C1CCSCC1	5.769551078621726	5.920818753952375	0.15126767533064903	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(C5CCCC5)~C5CCSCC5)c4)c2C1)CC(C)(C)CC3=O
11	CHEMBL3235335-CHEMBL3235339	CHEMBL3235339	CHEMBL3235335	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CCC	[R1]C1CCCC1	5.236572006437063	5.769551078621726	0.5329790721846628	0.9899820538644006	-1	0.0	CCCN(c1cc(-n2c3c(c4c2CC(C)(C)CC4=O)CCN(C)C3)ccc1C(N)=O)~C1CCCC1
12	CHEMBL3235335-CHEMBL3235341	CHEMBL3235341	CHEMBL3235335	[R1]Nc1cc(ccc1C(=O)N)n2c3c(c4c2CN(CC4)C)C(=O)CC(C3)(C)C	[R1]CC(F)F	[R1]C1CCCC1	5.130768280269023	5.769551078621726	0.638782798352703	0.9899820538644006	-1	0.0	CN1CCc2c3c(n(-c4ccc(C(N)=O)c(N(CC(F)F)~C5CCCC5)c4)c2C1)CC(C)(C)CC3=O
