	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR	smi1	smi2
0	CHEMBL973-CHEMBL141732	CHEMBL973	CHEMBL141732	[R1]=C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F	[R1]=C(C)O	[R1]=C(C1CC1)O	7.508864383480216	7.853871964321763	0.3450075808415471	2.4366404523846708	-1	7.0	CC(O)=C(C#N)(C(=O)Nc1ccc(C(F)(F)F)cc1)~C(O)C1CC1	CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1	N#CC(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(O)C1CC1
1	CHEMBL519160-CHEMBL142996	CHEMBL519160	CHEMBL142996	[R1]=C(C#N)C(=O)Nc1ccc(cc1)c2ccccc2	[R1]=C(C)O	[R1]=C(C1CC1)O	7.958607314841775	8.154901959985743	0.1962946451439684	2.4366404523846708	-1	6.0	CC(O)=C(C#N)(C(=O)Nc1ccc(-c2ccccc2)cc1)~C(O)C1CC1	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1	N#CC(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(O)C1CC1
2	CHEMBL205773-CHEMBL383046	CHEMBL383046	CHEMBL205773	[R1]c1cccc(c1)c2cc(cc(c2)C(=O)O)C(=O)N	[R1]c1ccccc1	[R1]c1ccc(cc1)C	4.698970004336019	5.3979400086720375	0.6989700043360187	2.4366404523846708	-1	5.0	Cc1ccc(~c2(-c3ccccc3)cccc(-c3cc(C(N)=O)cc(C(=O)O)c3)c2)cc1	NC(=O)c1cc(C(=O)O)cc(-c2cccc(-c3ccccc3)c2)c1	Cc1ccc(-c2cccc(-c3cc(C(N)=O)cc(C(=O)O)c3)c2)cc1
3	CHEMBL3928909-CHEMBL3933268	CHEMBL3933268	CHEMBL3928909	[R1]C(=O)c1cccc2c1ccc(c2)CCc3c([nH]c(=O)[nH]c3=O)C(=O)O	[R1]OC	[R1]N(C)C	4.653647025549361	4.694648630553377	0.0410016050040153	2.4366404523846708	-1	4.0	COC(=O)(c1cccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc12)~N(C)C	COC(=O)c1cccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc12	CN(C)C(=O)c1cccc2cc(CCc3c(C(=O)O)[nH]c(=O)[nH]c3=O)ccc12
4	CHEMBL483552-CHEMBL483161	CHEMBL483161	CHEMBL483552	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1ccccc1OC	[R1]c1ccccc1Cl	7.602059991327962	7.657577319177793	0.0555173278498317	2.4366404523846708	-1	3.0	COc1ccccc1-c1(~c2ccccc2Cl)ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1	COc1ccccc1-c1ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1Cl
5	CHEMBL484595-CHEMBL483161	CHEMBL484595	CHEMBL483161	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1cccc(c1)Cl	[R1]c1ccccc1OC	6.721246399047171	7.602059991327962	0.8808135922807905	2.4366404523846708	-1	3.0	COc1ccccc1~c1(-c2cccc(Cl)c2)ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)cc1Cl	COc1ccccc1-c1ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1
6	CHEMBL520999-CHEMBL483161	CHEMBL520999	CHEMBL483161	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1cccc(c1Cl)Cl	[R1]c1ccccc1OC	7.397940008672037	7.602059991327962	0.204119982655925	2.4366404523846708	-1	3.0	COc1ccccc1~c1(-c2cccc(Cl)c2Cl)ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1Cl	COc1ccccc1-c1ccc(NC(=O)C(C#N)=C(C)O)c(Cl)c1
7	CHEMBL483994-CHEMBL483552	CHEMBL483994	CHEMBL483552	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1ccccc1	[R1]c1ccccc1Cl	7.4089353929735005	7.657577319177793	0.2486419262042929	2.4366404523846708	-1	3.0	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)(~c2ccccc2Cl)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1Cl
8	CHEMBL484595-CHEMBL483552	CHEMBL484595	CHEMBL483552	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1cccc(c1)Cl	[R1]c1ccccc1Cl	6.721246399047171	7.657577319177793	0.9363309201306222	2.4366404523846708	-1	3.0	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)(~c2ccccc2Cl)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1Cl
9	CHEMBL520999-CHEMBL483552	CHEMBL520999	CHEMBL483552	[R1]c1ccc(c(c1)Cl)NC(=O)C(=C(C)O)C#N	[R1]c1cccc(c1Cl)Cl	[R1]c1ccccc1Cl	7.397940008672037	7.657577319177793	0.2596373105057568	2.4366404523846708	-1	3.0	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)(~c2ccccc2Cl)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1Cl	CC(O)=C(C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1Cl
