	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL217907-CHEMBL221474	CHEMBL217907	CHEMBL221474	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C#N	[R1]c1ccc(cc1)Cl	6.4762535331884346	7.2839966563652006	0.8077431231767651	1.4160951272786244	-1	0.0	Cc1oc(-c2ccc(C#N)cc2)(~c2ccc(Cl)cc2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
1	CHEMBL217907-CHEMBL221641	CHEMBL217907	CHEMBL221641	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C#N	[R1]c1ccc(cc1)C(F)(F)F	6.4762535331884346	7.0268721464003026	0.5506186132118689	1.4160951272786244	-1	0.0	Cc1oc(-c2ccc(C#N)cc2)(~c2ccc(C(F)(F)F)cc2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
2	CHEMBL217907-CHEMBL425639	CHEMBL217907	CHEMBL425639	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C#N	[R1]c1cccc(c1)Cl	6.4762535331884346	7.9586073148417755	1.48235378165334	1.4160951272786244	1	0.0	Cc1oc(-c2ccc(C#N)cc2)(~c2cccc(Cl)c2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
3	CHEMBL217907-CHEMBL426550	CHEMBL217907	CHEMBL426550	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C#N	[R1]c1cccc(c1)OC	6.4762535331884346	8.154901959985743	1.6786484267973083	1.4160951272786244	1	0.0	COc1cccc(~c2(-c3ccc(C#N)cc3)nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)c1
4	CHEMBL373874-CHEMBL220597	CHEMBL220597	CHEMBL373874	[R1]OC(Cc1ccc(nc1)OCCc2c(oc(n2)c3ccccc3)C)C(=O)O	[R1]CC	[R1]C	6.823908740944319	7.200659450546419	0.3767507096021001	1.4160951272786244	-1	10.0	CCO(~C)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)nc1)C(=O)O
5	CHEMBL221184-CHEMBL221123_CHEMBL386957	CHEMBL221184	CHEMBL221123_CHEMBL386957	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C	[R1]c1ccccc1	7.638272163982407	7.821032576499772	0.1827604125173652	1.4160951272786244	-1	0.0	Cc1ccc(-c2(~c3ccccc3)nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)cc1
6	CHEMBL221474-CHEMBL221123_CHEMBL386957	CHEMBL221474	CHEMBL221123_CHEMBL386957	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)Cl	[R1]c1ccccc1	7.2839966563652006	7.821032576499772	0.5370359201345725	1.4160951272786244	-1	0.0	Cc1oc(-c2ccc(Cl)cc2)(~c2ccccc2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
7	CHEMBL221525-CHEMBL221123_CHEMBL386957	CHEMBL221123_CHEMBL386957	CHEMBL221525	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccccc1	[R1]c1cccc(c1)C(F)(F)F	7.821032576499772	7.823908740944319	0.002876164444546525	1.4160951272786244	-1	0.0	Cc1oc(-c2ccccc2)(~c2cccc(C(F)(F)F)c2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
8	CHEMBL221641-CHEMBL221123_CHEMBL386957	CHEMBL221641	CHEMBL221123_CHEMBL386957	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C(F)(F)F	[R1]c1ccccc1	7.0268721464003026	7.821032576499772	0.7941604300994687	1.4160951272786244	-1	0.0	Cc1oc(-c2ccc(C(F)(F)F)cc2)(~c2ccccc2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
9	CHEMBL374448-CHEMBL221123_CHEMBL386957	CHEMBL374448	CHEMBL221123_CHEMBL386957	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1cccc(c1)C	[R1]c1ccccc1	7.795880017344077	7.821032576499772	0.025152559155696246	1.4160951272786244	-1	0.0	Cc1cccc(-c2(~c3ccccc3)nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)c1
10	CHEMBL425639-CHEMBL221123_CHEMBL386957	CHEMBL221123_CHEMBL386957	CHEMBL425639	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccccc1	[R1]c1cccc(c1)Cl	7.821032576499772	7.9586073148417755	0.1375747383420025	1.4160951272786244	-1	0.0	Cc1oc(-c2ccccc2)(~c2cccc(Cl)c2)nc1CCOc1ccc(CC2(C(=O)O)CCCO2)cn1
11	CHEMBL221184-CHEMBL221474	CHEMBL221474	CHEMBL221184	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)Cl	[R1]c1ccc(cc1)C	7.2839966563652006	7.638272163982407	0.3542755076172073	1.4160951272786244	-1	0.0	Cc1ccc(~c2(-c3ccc(Cl)cc3)nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)cc1
12	CHEMBL221184-CHEMBL221525	CHEMBL221184	CHEMBL221525	[R1]c1nc(c(o1)C)CCOc2ccc(cn2)CC3(CCCO3)C(=O)O	[R1]c1ccc(cc1)C	[R1]c1cccc(c1)C(F)(F)F	7.638272163982407	7.823908740944319	0.1856365769619117	1.4160951272786244	-1	0.0	Cc1ccc(-c2(~c3cccc(C(F)(F)F)c3)nc(CCOc3ccc(CC4(C(=O)O)CCCO4)cn3)c(C)o2)cc1
