	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR	smi1	smi2
0	CHEMBL1822053-CHEMBL1822056	CHEMBL1822053	CHEMBL1822056	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)scn2	[R1]c1ccc2nccn2n1	7.886056647693162	8.214670164989233	0.3286135172960707	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)(~c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1
1	CHEMBL1822053-CHEMBL1822059	CHEMBL1822059	CHEMBL1822053	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2nccn2c1	[R1]c1ccc2c(c1)scn2	7.638272163982407	7.886056647693162	0.2477844837107552	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nccn3c2)(~c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1
2	CHEMBL1822209-CHEMBL1822053	CHEMBL1822209	CHEMBL1822053	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)[nH]cn2	[R1]c1ccc2c(c1)scn2	7.167491087293763	7.886056647693162	0.7185655603993988	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nc[nH]c3c2)(~c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nc[nH]c3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1
3	CHEMBL1822212-CHEMBL1822053	CHEMBL1822212	CHEMBL1822053	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)ocn2	[R1]c1ccc2c(c1)scn2	7.585026652029183	7.886056647693162	0.3010299956639795	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3ncoc3c2)(~c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncoc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1
4	CHEMBL1822053-CHEMBL1822213	CHEMBL1822213	CHEMBL1822053	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2nncn2c1	[R1]c1ccc2c(c1)scn2	7.292429823902062	7.886056647693162	0.5936268237910998	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nncn3c2)(~c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nncn3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1
5	CHEMBL1822214-CHEMBL1822053	CHEMBL1822214	CHEMBL1822053	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)cns2	[R1]c1ccc2c(c1)scn2	7.1191864077192095	7.886056647693162	0.7668702399739526	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3sncc3c2)(~c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3sncc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncsc3c2)cnc1Cl)c1ccc(F)cc1
6	CHEMBL1822059-CHEMBL1822056	CHEMBL1822059	CHEMBL1822056	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2nccn2c1	[R1]c1ccc2nccn2n1	7.638272163982407	8.214670164989233	0.5763980010068259	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nccn3c2)(~c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1
7	CHEMBL1822212-CHEMBL1822056	CHEMBL1822212	CHEMBL1822056	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)ocn2	[R1]c1ccc2nccn2n1	7.585026652029183	8.214670164989233	0.6296435129600502	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3ncoc3c2)(~c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3ncoc3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1
8	CHEMBL1822056-CHEMBL1822213	CHEMBL1822213	CHEMBL1822056	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2nncn2c1	[R1]c1ccc2nccn2n1	7.292429823902062	8.214670164989233	0.9222403410871703	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nncn3c2)(~c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nncn3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3n2)cnc1Cl)c1ccc(F)cc1
9	CHEMBL1822209-CHEMBL1822059	CHEMBL1822209	CHEMBL1822059	[R1]c1cc(c(nc1)Cl)NS(=O)(=O)c2ccc(cc2)F	[R1]c1ccc2c(c1)[nH]cn2	[R1]c1ccc2nccn2c1	7.167491087293763	7.638272163982407	0.4707810766886435	1.47081090343608	-1	39.0	O=S(=O)(Nc1cc(-c2ccc3nc[nH]c3c2)(~c2ccc3nccn3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nc[nH]c3c2)cnc1Cl)c1ccc(F)cc1	O=S(=O)(Nc1cc(-c2ccc3nccn3c2)cnc1Cl)c1ccc(F)cc1
