	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL101789-CHEMBL103418	CHEMBL103418	CHEMBL101789	[R1]c1ccc(cc1)CN2C(CCCS2(=O)=O)C(=O)NO	[R1]c1ccc(cc1)OC	[R1]c1ccc(cc1)Cl	6.027797161620934	6.497572880015568	0.4697757183946338	1.8153542182912579	-1	20.0	COc1ccc(-c2(~c3ccc(Cl)cc3)ccc(CN3C(C(=O)NO)CCCS3(=O)=O)cc2)cc1
1	CHEMBL101789-CHEMBL322433	CHEMBL322433	CHEMBL101789	[R1]c1ccc(cc1)CN2C(CCCS2(=O)=O)C(=O)NO	[R1]c1ccncc1	[R1]c1ccc(cc1)Cl	5.964570261815451	6.497572880015568	0.5330026182001166	1.8153542182912579	-1	20.0	O=C(NO)C1CCCS(=O)(=O)N1Cc1ccc(-c2ccncc2)(~c2ccc(Cl)cc2)cc1
2	CHEMBL103418-CHEMBL322433	CHEMBL322433	CHEMBL103418	[R1]c1ccc(cc1)CN2C(CCCS2(=O)=O)C(=O)NO	[R1]c1ccncc1	[R1]c1ccc(cc1)OC	5.964570261815451	6.027797161620934	0.0632268998054828	1.8153542182912579	-1	20.0	COc1ccc(~c2(-c3ccncc3)ccc(CN3C(C(=O)NO)CCCS3(=O)=O)cc2)cc1
3	CHEMBL2380394-CHEMBL1335679	CHEMBL1335679	CHEMBL2380394	[R1]S(=O)(=O)c1ccc(cc1)c2ccccc2	[R1]NCC(=O)O	[R1]NC1CCCC1S	4.537602002101044	5.0	0.4623979978989557	1.8153542182912579	-1	0.0	O=C(O)CNS(=O)(=O)(~NC1CCCC1S)c1ccc(-c2ccccc2)cc1
4	CHEMBL550148-CHEMBL1335679	CHEMBL1335679	CHEMBL550148	[R1]S(=O)(=O)c1ccc(cc1)c2ccccc2	[R1]NCC(=O)O	[R1]NCC(=O)NO	4.537602002101044	6.437707135543525	1.9001051334424808	1.8153542182912579	1	0.0	O=C(O)CNS(=O)(=O)(~NCC(=O)NO)c1ccc(-c2ccccc2)cc1
5	CHEMBL135448-CHEMBL422799	CHEMBL135448	CHEMBL422799	[R1]C(=O)C(CC(C)C)NC(=O)C(CCc1ccccc1)NC(=O)C(C)N	[R1]Nc1ccc(cc1)OC	[R1]Nc1cccc(c1)OC	5.920818753952375	5.9586073148417755	0.037788560889401517	1.8153542182912579	-1	5.0	COc1ccc(NC(=O)(~Nc2cccc(OC)c2)C(CC(C)C)NC(=O)C(CCc2ccccc2)NC(=O)C(C)N)cc1
6	CHEMBL146896-CHEMBL359424	CHEMBL359424	CHEMBL146896	[R1]Oc1ccc(cc1)C2(CCN(C2=O)C(C)C(=O)NO)C	[R1]CC=C	[R1]C	6.4749551929631535	7.036212172654443	0.5612569796912892	1.8153542182912579	-1	6.0	C=CCO(~C)c1ccc(C2(C)CCN(C(C)C(=O)NO)C2=O)cc1
7	CHEMBL422266-CHEMBL167705	CHEMBL167705	CHEMBL422266	[R1]NC(CCc1ccccc1)C(=O)NC(CC(C)C)C(=O)Nc2ccccc2	[R1]CC(=O)O	[R1]C(=O)C(C)N	5.335358024443874	6.1191864077192095	0.7838283832753357	1.8153542182912579	-1	7.0	CC(C)CC(NC(=O)C(CCc1ccccc1)N(CC(=O)O)~C(=O)C(C)N)C(=O)Nc1ccccc1
8	CHEMBL8494-CHEMBL167705	CHEMBL167705	CHEMBL8494	[R1]NC(CCc1ccccc1)C(=O)NC(CC(C)C)C(=O)Nc2ccccc2	[R1]CC(=O)O	[R1]C(C)C(=O)O	5.335358024443874	6.116347841273362	0.7809898168294884	1.8153542182912579	-1	7.0	CC(C)CC(NC(=O)C(CCc1ccccc1)N(CC(=O)O)~C(C)C(=O)O)C(=O)Nc1ccccc1
9	CHEMBL1771214-CHEMBL1771217	CHEMBL1771214	CHEMBL1771217	[R1]c1nnn(n1)CCCOc2ccc(cc2)S(=O)(=O)C3(CCOCC3)C(=O)NO	[R1]c1ccc(cc1)OC	[R1]c1ccc(cn1)C	5.2518119729937975	5.431798275933005	0.1799863029392066	1.8153542182912579	-1	8.0	COc1ccc(-c2(~c3ccc(C)cn3)nnn(CCCOc3ccc(S(=O)(=O)C4(C(=O)NO)CCOCC4)cc3)n2)cc1
