	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR
0	CHEMBL2387113-CHEMBL2385101	CHEMBL2385101	CHEMBL2387113	[R1]c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]c1[nH]cnn1	[R1]OC	7.962573502059376	8.10790539730952	0.145331895250143	2.45411265479649	-1	8.0	CO~c1(-c2nnc[nH]2)cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1
1	CHEMBL2385101-CHEMBL2387126	CHEMBL2385101	CHEMBL2387126	[R1]c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]c1[nH]cnn1	[R1]c1c[nH]nc1	7.962573502059376	8.468521082957745	0.5059475808983684	2.45411265479649	-1	8.0	O=C(Nc1ccnc(NC(=O)C2CC2)c1)c1c(Cl)cc(-c2nnc[nH]2)(~c2cn[nH]c2)cc1Cl
2	CHEMBL2387110-CHEMBL2387111	CHEMBL2387111	CHEMBL2387110	[R1]Nc1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]S(=O)(=O)C	[R1]C(=O)C	7.8696662315049934	8.522878745280337	0.653212513775344	2.45411265479649	-1	7.0	CC(=O)~N(c1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1)S(C)(=O)=O
3	CHEMBL2387113-CHEMBL2387126	CHEMBL2387113	CHEMBL2387126	[R1]c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]OC	[R1]c1c[nH]nc1	8.10790539730952	8.468521082957745	0.36061568564822544	2.45411265479649	-1	8.0	COc1(~c2cn[nH]c2)cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1
4	CHEMBL2387225-CHEMBL2387113	CHEMBL2387113	CHEMBL2387225	[R1]c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]OC	[R1]N	8.10790539730952	9.0	0.8920946026904808	2.45411265479649	-1	8.0	COc1(~N)cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1
5	CHEMBL2387118-CHEMBL2387121	CHEMBL2387121	CHEMBL2387118	[R1]Cc1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]N1CCOCC1	[R1]N	7.454692883534176	8.356547323513812	0.9018544399796359	2.45411265479649	-1	6.0	N~C(c1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1)N1CCOCC1
6	CHEMBL2387120-CHEMBL2387121	CHEMBL2387120	CHEMBL2387121	[R1]Cc1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]N(C)C	[R1]N1CCOCC1	7.216096420727265	7.454692883534176	0.2385964628069113	2.45411265479649	-1	6.0	CN(C)C(c1cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1)~N1CCOCC1
7	CHEMBL2387124-CHEMBL2387221	CHEMBL2387124	CHEMBL2387221	[R1]Nc1cc(ccn1)NC(=O)c2c(cc(cc2Cl)C#N)Cl	[R1]C(=O)C1CC1	[R1]C(=O)C1CC1F	8.744727494896694	8.853871964321762	0.10914446942506828	2.45411265479649	-1	5.0	N#Cc1cc(Cl)c(C(=O)Nc2ccnc(N(C(=O)C3CC3)~C(=O)C3CC3F)c2)c(Cl)c1
8	CHEMBL2387225-CHEMBL2387126	CHEMBL2387126	CHEMBL2387225	[R1]c1cc(c(c(c1)Cl)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl	[R1]c1c[nH]nc1	[R1]N	8.468521082957745	9.0	0.5314789170422554	2.45411265479649	-1	8.0	N~c1(-c2cn[nH]c2)cc(Cl)c(C(=O)Nc2ccnc(NC(=O)C3CC3)c2)c(Cl)c1
9	CHEMBL2387131-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1F	[R1]C(=O)C1CC1Cl	8.086885954205444	8.292429823902062	0.20554386969661745	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2F)~C(=O)C2CC2Cl)c1)c1c(Cl)cccc1Cl
10	CHEMBL2387132-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387132	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C	[R1]C(=O)C1CC1F	8.070581074285707	8.086885954205444	0.016304879919736948	2.45411265479649	-1	0.0	CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1F
11	CHEMBL2387133-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387133	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1F	7.835647144215562	8.086885954205444	0.2512388099898821	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2CO)~C(=O)C2CC2F)c1)c1c(Cl)cccc1Cl
12	CHEMBL2387134-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387134	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C#N	[R1]C(=O)C1CC1F	8.040958607678906	8.086885954205444	0.04592734652653796	2.45411265479649	-1	0.0	N#CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1F
13	CHEMBL2387217-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387217	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C(=O)N	[R1]C(=O)C1CC1F	7.954677021213343	8.086885954205444	0.1322089329921008	2.45411265479649	-1	0.0	NC(=O)C1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1F
14	CHEMBL2387218-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387218	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1F	[R1]C(=O)C1CC1C(=O)O	8.086885954205444	8.494850021680094	0.4079640674746496	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2F)~C(=O)C2CC2C(=O)O)c1)c1c(Cl)cccc1Cl
15	CHEMBL2387224-CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1F	[R1]C(=O)C1CC1	8.086885954205444	8.318758762624412	0.2318728084189683	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2F)~C(=O)C2CC2)c1)c1c(Cl)cccc1Cl
16	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130-CHEMBL2420812	CHEMBL2420812	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1F	7.744727494896692	8.086885954205444	0.34215845930875144	2.45411265479649	-1	0.0	CCNC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1F
17	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130-CHEMBL2420832	CHEMBL2420832	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CC	[R1]C(=O)C1CC1F	7.1938200260161125	8.086885954205444	0.8930659281893316	2.45411265479649	-1	0.0	CCC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1F
18	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130-CHEMBL2420836	CHEMBL2420836	CHEMBL2387127_CHEMBL2387128_CHEMBL2387129_CHEMBL2387130	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CCC1	[R1]C(=O)C1CC1F	7.130768280269022	8.086885954205444	0.9561176739364212	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CCC2)~C(=O)C2CC2F)c1)c1c(Cl)cccc1Cl
19	CHEMBL2387132-CHEMBL2387131	CHEMBL2387132	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C	[R1]C(=O)C1CC1Cl	8.070581074285707	8.292429823902062	0.2218487496163544	2.45411265479649	-1	0.0	CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1Cl
20	CHEMBL2387133-CHEMBL2387131	CHEMBL2387133	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1Cl	7.835647144215562	8.292429823902062	0.4567826796864996	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2CO)~C(=O)C2CC2Cl)c1)c1c(Cl)cccc1Cl
21	CHEMBL2387134-CHEMBL2387131	CHEMBL2387134	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C#N	[R1]C(=O)C1CC1Cl	8.040958607678906	8.292429823902062	0.2514712162231554	2.45411265479649	-1	0.0	N#CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1Cl
22	CHEMBL2387217-CHEMBL2387131	CHEMBL2387217	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C(=O)N	[R1]C(=O)C1CC1Cl	7.954677021213343	8.292429823902062	0.3377528026887182	2.45411265479649	-1	0.0	NC(=O)C1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1Cl
23	CHEMBL2387218-CHEMBL2387131	CHEMBL2387131	CHEMBL2387218	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1Cl	[R1]C(=O)C1CC1C(=O)O	8.292429823902062	8.494850021680094	0.20242019777803225	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2Cl)~C(=O)C2CC2C(=O)O)c1)c1c(Cl)cccc1Cl
24	CHEMBL2387224-CHEMBL2387131	CHEMBL2387131	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1Cl	[R1]C(=O)C1CC1	8.292429823902062	8.318758762624412	0.02632893872235087	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2Cl)~C(=O)C2CC2)c1)c1c(Cl)cccc1Cl
25	CHEMBL2387131-CHEMBL2420811	CHEMBL2420811	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CCCO1	[R1]C(=O)C1CC1Cl	5.823908740944319	8.292429823902062	2.4685210829577433	2.45411265479649	1	0.0	O=C(Nc1ccnc(N(C(=O)C2CCCO2)~C(=O)C2CC2Cl)c1)c1c(Cl)cccc1Cl
26	CHEMBL2387131-CHEMBL2420812	CHEMBL2420812	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1Cl	7.744727494896692	8.292429823902062	0.5477023290053689	2.45411265479649	-1	0.0	CCNC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1Cl
27	CHEMBL2420820-CHEMBL2387131	CHEMBL2420820	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C	[R1]C(=O)C1CC1Cl	5.823908740944319	8.292429823902062	2.4685210829577433	2.45411265479649	1	0.0	CN(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1Cl
28	CHEMBL2387131-CHEMBL2420838	CHEMBL2420838	CHEMBL2387131	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)c1ccccc1	[R1]C(=O)C1CC1Cl	5.698970004336019	8.292429823902062	2.5934598195660428	2.45411265479649	1	0.0	O=C(Nc1ccnc(N(C(=O)c2ccccc2)~C(=O)C2CC2Cl)c1)c1c(Cl)cccc1Cl
29	CHEMBL2387132-CHEMBL2387133	CHEMBL2387133	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1C	7.835647144215562	8.070581074285707	0.2349339300701452	2.45411265479649	-1	0.0	CC1CC1C(=O)~N(C(=O)C1CC1CO)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
30	CHEMBL2387132-CHEMBL2387134	CHEMBL2387134	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C#N	[R1]C(=O)C1CC1C	8.040958607678906	8.070581074285707	0.029622466606801005	2.45411265479649	-1	0.0	CC1CC1C(=O)~N(C(=O)C1CC1C#N)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
31	CHEMBL2387132-CHEMBL2387217	CHEMBL2387217	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C(=O)N	[R1]C(=O)C1CC1C	7.954677021213343	8.070581074285707	0.11590405307236384	2.45411265479649	-1	0.0	CC1CC1C(=O)~N(C(=O)C1CC1C(N)=O)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
32	CHEMBL2387132-CHEMBL2387218	CHEMBL2387132	CHEMBL2387218	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C	[R1]C(=O)C1CC1C(=O)O	8.070581074285707	8.494850021680094	0.4242689473943866	2.45411265479649	-1	0.0	CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1C(=O)O
33	CHEMBL2387224-CHEMBL2387132	CHEMBL2387132	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1C	[R1]C(=O)C1CC1	8.070581074285707	8.318758762624412	0.24817768833870524	2.45411265479649	-1	0.0	CC1CC1C(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1
34	CHEMBL2387132-CHEMBL2420812	CHEMBL2420812	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1C	7.744727494896692	8.070581074285707	0.3258535793890145	2.45411265479649	-1	0.0	CCNC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1C
35	CHEMBL2387132-CHEMBL2420832	CHEMBL2420832	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)CC	[R1]C(=O)C1CC1C	7.1938200260161125	8.070581074285707	0.8767610482695947	2.45411265479649	-1	0.0	CCC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1C
36	CHEMBL2387132-CHEMBL2420836	CHEMBL2420836	CHEMBL2387132	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CCC1	[R1]C(=O)C1CC1C	7.130768280269022	8.070581074285707	0.9398127940166844	2.45411265479649	-1	0.0	CC1CC1C(=O)~N(C(=O)C1CCC1)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
37	CHEMBL2387134-CHEMBL2387133	CHEMBL2387133	CHEMBL2387134	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1C#N	7.835647144215562	8.040958607678906	0.20531146346334414	2.45411265479649	-1	0.0	N#CC1CC1C(=O)~N(C(=O)C1CC1CO)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
38	CHEMBL2387217-CHEMBL2387133	CHEMBL2387133	CHEMBL2387217	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1C(=O)N	7.835647144215562	7.954677021213343	0.11902987699778135	2.45411265479649	-1	0.0	NC(=O)C1CC1C(=O)~N(C(=O)C1CC1CO)c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1
39	CHEMBL2387218-CHEMBL2387133	CHEMBL2387133	CHEMBL2387218	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1C(=O)O	7.835647144215562	8.494850021680094	0.6592028774645318	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2CO)~C(=O)C2CC2C(=O)O)c1)c1c(Cl)cccc1Cl
40	CHEMBL2387224-CHEMBL2387133	CHEMBL2387133	CHEMBL2387224	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)C1CC1CO	[R1]C(=O)C1CC1	7.835647144215562	8.318758762624412	0.4831116184088504	2.45411265479649	-1	0.0	O=C(Nc1ccnc(N(C(=O)C2CC2CO)~C(=O)C2CC2)c1)c1c(Cl)cccc1Cl
41	CHEMBL2387133-CHEMBL2420812	CHEMBL2420812	CHEMBL2387133	[R1]Nc1cc(ccn1)NC(=O)c2c(cccc2Cl)Cl	[R1]C(=O)NCC	[R1]C(=O)C1CC1CO	7.744727494896692	7.835647144215562	0.09091964931886932	2.45411265479649	-1	0.0	CCNC(=O)N(c1cc(NC(=O)c2c(Cl)cccc2Cl)ccn1)~C(=O)C1CC1CO
