	id	chembl_cid1	chembl_cid2	core	sub1	sub2	pot1	pot2	dpot	thres	class	core_id	CGR	smi1	smi2
0	CHEMBL8706-CHEMBL1938483	CHEMBL1938483	CHEMBL8706	[R1]CCCOc1ccc(cc1Cl)Cl	[R1]N1CCC=CC1	[R1]N(C)CC#C	5.851667404869232	9.522878745280336	3.6712113404111024	2.8654769915434968	1	0.0	C#CCN(C)~C(CCOc1ccc(Cl)cc1Cl)N1CC=CCC1	Clc1ccc(OCCCN2CC=CCC2)c(Cl)c1	C#CCN(C)CCCOc1ccc(Cl)cc1Cl
1	CHEMBL597769-CHEMBL596955	CHEMBL597769	CHEMBL596955	[R1]Oc1ccc(cc1)C2CNC(=O)CS2	[R1]CC	[R1]CCC	4.221848749616356	4.3979400086720375	0.1760912590556813	2.8654769915434968	-1	2.0	CCC~O(CC)c1ccc(C2CNC(=O)CS2)cc1	CCOc1ccc(C2CNC(=O)CS2)cc1	CCCOc1ccc(C2CNC(=O)CS2)cc1
2	CHEMBL596955-CHEMBL598393	CHEMBL596955	CHEMBL598393	[R1]Oc1ccc(cc1)C2CNC(=O)CS2	[R1]CCC	[R1]CCCC	4.3979400086720375	5.0	0.6020599913279625	2.8654769915434968	-1	2.0	CCCC~O(CCC)c1ccc(C2CNC(=O)CS2)cc1	CCCOc1ccc(C2CNC(=O)CS2)cc1	CCCCOc1ccc(C2CNC(=O)CS2)cc1
3	CHEMBL597371-CHEMBL597372	CHEMBL597371	CHEMBL597372	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]CC	[R1]CCCC	5.017728766960432	5.6020599913279625	0.5843312243675305	2.8654769915434968	-1	1.0	CCCC~O(CC)c1ccc(C2CNCCS2)cc1	CCOc1ccc(C2CNCCS2)cc1	CCCCOc1ccc(C2CNCCS2)cc1
4	CHEMBL598395-CHEMBL597371	CHEMBL598395	CHEMBL597371	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]C	[R1]CC	4.790484985457369	5.017728766960432	0.2272437815030628	2.8654769915434968	-1	1.0	CC~O(C)c1ccc(C2CNCCS2)cc1	COc1ccc(C2CNCCS2)cc1	CCOc1ccc(C2CNCCS2)cc1
5	CHEMBL597371-CHEMBL608141	CHEMBL597371	CHEMBL608141	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]CC	[R1]CCC	5.017728766960432	5.1791420105603	0.1614132435998678	2.8654769915434968	-1	1.0	CCC~O(CC)c1ccc(C2CNCCS2)cc1	CCOc1ccc(C2CNCCS2)cc1	CCCOc1ccc(C2CNCCS2)cc1
6	CHEMBL598395-CHEMBL597372	CHEMBL598395	CHEMBL597372	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]C	[R1]CCCC	4.790484985457369	5.6020599913279625	0.8115750058705933	2.8654769915434968	-1	1.0	CCCC~O(C)c1ccc(C2CNCCS2)cc1	COc1ccc(C2CNCCS2)cc1	CCCCOc1ccc(C2CNCCS2)cc1
7	CHEMBL608141-CHEMBL597372	CHEMBL608141	CHEMBL597372	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]CCC	[R1]CCCC	5.1791420105603	5.6020599913279625	0.4229179807676626	2.8654769915434968	-1	1.0	CCCC~O(CCC)c1ccc(C2CNCCS2)cc1	CCCOc1ccc(C2CNCCS2)cc1	CCCCOc1ccc(C2CNCCS2)cc1
8	CHEMBL597769-CHEMBL598393	CHEMBL597769	CHEMBL598393	[R1]Oc1ccc(cc1)C2CNC(=O)CS2	[R1]CC	[R1]CCCC	4.221848749616356	5.0	0.7781512503836439	2.8654769915434968	-1	2.0	CCCC~O(CC)c1ccc(C2CNC(=O)CS2)cc1	CCOc1ccc(C2CNC(=O)CS2)cc1	CCCCOc1ccc(C2CNC(=O)CS2)cc1
9	CHEMBL598395-CHEMBL608141	CHEMBL598395	CHEMBL608141	[R1]Oc1ccc(cc1)C2CNCCS2	[R1]C	[R1]CCC	4.790484985457369	5.1791420105603	0.3886570251029306	2.8654769915434968	-1	1.0	CCC~O(C)c1ccc(C2CNCCS2)cc1	COc1ccc(C2CNCCS2)cc1	CCCOc1ccc(C2CNCCS2)cc1
