	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL3127915-CHEMBL3127913	1	84	6	-1	-1	0.49217551946640015
1	CHEMBL2178604-CHEMBL1232399	1	84	6	1	-1	0.49382922053337097
2	CHEMBL3127909-CHEMBL3128018	1	84	6	-1	-1	0.4934975802898407
3	CHEMBL3127912-CHEMBL3128022	1	84	6	-1	-1	0.49265673756599426
4	CHEMBL3121459-CHEMBL3121469	1	84	6	-1	-1	0.4916670024394989
5	CHEMBL3828724-CHEMBL3827086	1	84	6	-1	-1	0.4933896064758301
6	CHEMBL3128023-CHEMBL3128026	1	84	6	-1	-1	0.49282217025756836
7	CHEMBL3127913-CHEMBL3128024	1	84	6	-1	-1	0.4920281767845154
8	CHEMBL4170787-CHEMBL4167391	1	84	6	-1	-1	0.49322134256362915
9	CHEMBL4468791-CHEMBL4441455	1	84	6	-1	-1	0.49245843291282654
10	CHEMBL3127917-CHEMBL3128026	1	84	6	-1	-1	0.4931001663208008
11	CHEMBL3127912-CHEMBL3128023	1	84	6	-1	-1	0.4925495684146881
12	CHEMBL3127912-CHEMBL3128021	1	84	6	-1	-1	0.49315935373306274
13	CHEMBL3121449-CHEMBL3121450	1	84	6	-1	-1	0.4913872182369232
14	CHEMBL3128024-CHEMBL3128021	1	84	6	-1	-1	0.4933066666126251
15	CHEMBL3127915-CHEMBL3128025	1	84	6	-1	-1	0.49319779872894287
16	CHEMBL3121453-CHEMBL3121449	1	84	6	-1	-1	0.4913216531276703
17	CHEMBL3127915-CHEMBL3127912	1	84	6	-1	-1	0.4927382171154022
18	CHEMBL3127912-CHEMBL3128024	1	84	6	-1	-1	0.49258485436439514
19	CHEMBL1232702-CHEMBL2178602	1	84	6	-1	-1	0.4938134253025055
20	CHEMBL4447272-CHEMBL4588852	1	84	6	-1	-1	0.4924246668815613
21	CHEMBL3127917-CHEMBL3128021	1	84	6	1	-1	0.49350014328956604
22	CHEMBL3127913-CHEMBL3128023	1	84	6	-1	-1	0.49230054020881653
23	CHEMBL3128025-CHEMBL3128026	1	84	6	-1	-1	0.49272674322128296
24	CHEMBL3121442-CHEMBL3121469	1	84	6	-1	-1	0.49139103293418884
25	CHEMBL3127915-CHEMBL3128024	1	84	6	-1	-1	0.49214670062065125
26	CHEMBL3121453-CHEMBL3121448	1	84	6	-1	-1	0.49175789952278137
27	CHEMBL4444614-CHEMBL4459902	1	84	6	-1	-1	0.4928359389305115
28	CHEMBL3128027-CHEMBL3128021	1	84	6	1	-1	0.49325302243232727
29	CHEMBL3127917-CHEMBL3127914	1	84	6	-1	-1	0.49253129959106445
30	CHEMBL3128025-CHEMBL3128022	1	84	6	-1	-1	0.49324139952659607
31	CHEMBL3128023-CHEMBL3127914	1	84	6	-1	-1	0.49222588539123535
32	CHEMBL3127912-CHEMBL3128027	1	84	6	-1	-1	0.4925127327442169
33	CHEMBL3121462-CHEMBL3121442	1	84	6	-1	-1	0.4916670024394989
34	CHEMBL4542001-CHEMBL4557136	1	84	6	-1	-1	0.4923652410507202
35	CHEMBL3127913-CHEMBL3128025	1	84	6	-1	-1	0.49295586347579956
36	CHEMBL2178599-CHEMBL1232399	1	84	6	-1	-1	0.4938134253025055
