	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL21-CHEMBL3402960	67	423	14	-1	-1	0.16215407848358154
1	CHEMBL2333586-CHEMBL2333587	67	423	14	-1	-1	0.0581134632229805
2	CHEMBL2333586-CHEMBL2333588	67	423	14	-1	-1	0.028587745502591133
3	CHEMBL2333588-CHEMBL2333587	67	423	14	-1	-1	0.058642469346523285
4	CHEMBL3969743-CHEMBL3978103	67	423	14	-1	-1	0.046457789838314056
5	CHEMBL4285351-CHEMBL4277666	67	423	14	-1	-1	0.031032774597406387
6	CHEMBL4293582-CHEMBL4277666	67	423	14	-1	-1	0.030787400901317596
7	CHEMBL4277762-CHEMBL4280099	67	423	14	-1	-1	0.08257146179676056
8	CHEMBL4277762-CHEMBL4281197	67	423	14	-1	-1	0.11208736896514893
9	CHEMBL4277762-CHEMBL4287995	67	423	14	-1	-1	0.08646021038293839
10	CHEMBL4277762-CHEMBL4288399	67	423	14	-1	-1	0.08901728689670563
11	CHEMBL4280099-CHEMBL4281197	67	423	14	-1	-1	0.11080186814069748
12	CHEMBL4280099-CHEMBL4287995	67	423	14	-1	-1	0.08544036000967026
13	CHEMBL4280099-CHEMBL4288399	67	423	14	-1	-1	0.08797018229961395
14	CHEMBL4287995-CHEMBL4281197	67	423	14	-1	-1	0.10760346055030823
15	CHEMBL4288399-CHEMBL4281197	67	423	14	-1	-1	0.10292242467403412
16	CHEMBL4285351-CHEMBL4293582	67	423	14	-1	-1	0.030475595965981483
17	CHEMBL4288399-CHEMBL4287995	67	423	14	-1	-1	0.07917661219835281
18	CHEMBL4462700-CHEMBL4446872	67	423	14	1	-1	0.029971148818731308
19	CHEMBL4586708-CHEMBL4446872	67	423	14	1	-1	0.033085405826568604
20	CHEMBL4586855-CHEMBL4446872	67	423	14	-1	-1	0.02890131250023842
21	CHEMBL4586708-CHEMBL4462700	67	423	14	-1	-1	0.04075589030981064
22	CHEMBL4586855-CHEMBL4462700	67	423	14	1	-1	0.03368092700839043
