	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL137867-CHEMBL138575	25	166	11	0	-1	0.009535816498100758
1	CHEMBL337759-CHEMBL137867	25	166	11	0	-1	0.009535816498100758
2	CHEMBL423546-CHEMBL137867	25	166	11	0	-1	0.009535816498100758
3	CHEMBL337759-CHEMBL138575	25	166	11	0	-1	0.010672328993678093
4	CHEMBL423546-CHEMBL138575	25	166	11	0	-1	0.010672328993678093
5	CHEMBL212232-CHEMBL214378	25	166	11	0	-1	0.01127722766250372
6	CHEMBL214911-CHEMBL212232	25	166	11	0	-1	0.010259897448122501
7	CHEMBL212232-CHEMBL214912	25	166	11	0	-1	0.03629795461893082
8	CHEMBL385276-CHEMBL212232	25	166	11	0	-1	0.010259897448122501
9	CHEMBL386616-CHEMBL212232	25	166	11	0	-1	0.010259897448122501
10	CHEMBL212232-CHEMBL387242	25	166	11	0	-1	0.01127722766250372
11	CHEMBL212335-CHEMBL213662	25	166	11	0	-1	0.010627027601003647
12	CHEMBL212335-CHEMBL214502	25	166	11	0	-1	0.010672328993678093
13	CHEMBL212335-CHEMBL215656	25	166	11	0	-1	0.010627027601003647
14	CHEMBL212335-CHEMBL243508	25	166	11	0	-1	0.010627027601003647
15	CHEMBL212335-CHEMBL379196	25	166	11	0	-1	0.010672328993678093
16	CHEMBL212335-CHEMBL385896	25	166	11	0	-1	0.010672328993678093
17	CHEMBL213662-CHEMBL213758	25	166	11	0	-1	0.009576511569321156
18	CHEMBL214502-CHEMBL213662	25	166	11	0	-1	0.010627027601003647
19	CHEMBL213662-CHEMBL215656	25	166	11	0	-1	0.010672328993678093
20	CHEMBL243508-CHEMBL213662	25	166	11	0	-1	0.010672328993678093
21	CHEMBL213758-CHEMBL215656	25	166	11	0	-1	0.009576511569321156
22	CHEMBL214911-CHEMBL214378	25	166	11	0	-1	0.011433010920882225
23	CHEMBL214378-CHEMBL214912	25	166	11	0	-1	0.040326908230781555
24	CHEMBL385276-CHEMBL214378	25	166	11	0	-1	0.011433010920882225
25	CHEMBL386616-CHEMBL214378	25	166	11	0	-1	0.011433010920882225
26	CHEMBL214378-CHEMBL387242	25	166	11	0	-1	0.012565185315907001
27	CHEMBL214502-CHEMBL243508	25	166	11	0	-1	0.010627027601003647
28	CHEMBL214911-CHEMBL214912	25	166	11	0	-1	0.044192444533109665
29	CHEMBL214911-CHEMBL385276	25	166	11	0	-1	0.012565185315907001
30	CHEMBL214911-CHEMBL386616	25	166	11	0	-1	0.012565185315907001
31	CHEMBL214911-CHEMBL387242	25	166	11	0	-1	0.011433010920882225
32	CHEMBL385276-CHEMBL214912	25	166	11	0	-1	0.044192444533109665
33	CHEMBL386616-CHEMBL214912	25	166	11	0	-1	0.044192444533109665
34	CHEMBL387242-CHEMBL214912	25	166	11	0	-1	0.040326908230781555
35	CHEMBL243508-CHEMBL215656	25	166	11	0	-1	0.010672328993678093
36	CHEMBL2235515-CHEMBL2235516	25	166	11	0	-1	0.10602115839719772
37	CHEMBL2235515-CHEMBL561150	25	166	11	0	-1	0.011663965880870819
38	CHEMBL561150-CHEMBL2235516	25	166	11	0	-1	0.10602115839719772
39	CHEMBL2235519-CHEMBL2235520	25	166	11	0	-1	0.012662272900342941
40	CHEMBL243268-CHEMBL230325	25	166	11	0	-1	0.01393455732613802
41	CHEMBL230643-CHEMBL230645	25	166	11	0	-1	0.03477143123745918
42	CHEMBL230752-CHEMBL230643	25	166	11	0	-1	0.04325332120060921
43	CHEMBL230643-CHEMBL244360	25	166	11	0	-1	0.03477143123745918
44	CHEMBL230643-CHEMBL390244	25	166	11	0	-1	0.03863774612545967
45	CHEMBL230643-CHEMBL390245	25	166	11	0	-1	0.03894386067986488
46	CHEMBL396554-CHEMBL230643	25	166	11	0	1	0.5307660698890686
47	CHEMBL396555-CHEMBL230643	25	166	11	0	1	0.5349830985069275
48	CHEMBL230643-CHEMBL541214	25	166	11	0	-1	0.03828173503279686
49	CHEMBL230752-CHEMBL230645	25	166	11	0	-1	0.04143906384706497
50	CHEMBL244147-CHEMBL230645	25	166	11	1	1	0.5371091365814209
51	CHEMBL390244-CHEMBL230645	25	166	11	0	-1	0.0370095930993557
52	CHEMBL390245-CHEMBL230645	25	166	11	0	-1	0.04601142928004265
53	CHEMBL396555-CHEMBL230645	25	166	11	1	1	0.5779372453689575
