	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL200999-CHEMBL370582	10	294	11	-1	-1	0.019827144220471382
1	CHEMBL201849-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
2	CHEMBL201850-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
3	CHEMBL202066-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
4	CHEMBL202102-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
5	CHEMBL201214-CHEMBL202108	10	294	11	-1	-1	0.019827144220471382
6	CHEMBL202227-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
7	CHEMBL202517-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
8	CHEMBL202655-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
9	CHEMBL203094-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
10	CHEMBL203358-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
11	CHEMBL201214-CHEMBL371424	10	294	11	-1	-1	0.019827144220471382
12	CHEMBL372288-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
13	CHEMBL372289-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
14	CHEMBL201214-CHEMBL373206	10	294	11	-1	-1	0.019827144220471382
15	CHEMBL383204-CHEMBL201214	10	294	11	-1	-1	0.019827144220471382
16	CHEMBL201849-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
17	CHEMBL201850-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
18	CHEMBL202066-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
19	CHEMBL202102-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
20	CHEMBL201265-CHEMBL202108	10	294	11	-1	-1	0.019827144220471382
21	CHEMBL202227-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
22	CHEMBL202517-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
23	CHEMBL202655-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
24	CHEMBL203094-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
25	CHEMBL203358-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
26	CHEMBL201265-CHEMBL371424	10	294	11	-1	-1	0.019827144220471382
27	CHEMBL372288-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
28	CHEMBL372289-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
29	CHEMBL201265-CHEMBL373206	10	294	11	-1	-1	0.019827144220471382
30	CHEMBL383204-CHEMBL201265	10	294	11	-1	-1	0.019827144220471382
31	CHEMBL201359-CHEMBL201714	10	294	11	-1	-1	0.019827144220471382
32	CHEMBL201785-CHEMBL370582	10	294	11	-1	-1	0.019827144220471382
33	CHEMBL201849-CHEMBL202088	10	294	11	-1	-1	0.019827144220471382
34	CHEMBL201849-CHEMBL202446	10	294	11	1	-1	0.019827144220471382
35	CHEMBL201849-CHEMBL381509	10	294	11	-1	-1	0.019827144220471382
36	CHEMBL202088-CHEMBL201850	10	294	11	-1	-1	0.019827144220471382
37	CHEMBL201850-CHEMBL202446	10	294	11	1	-1	0.019827144220471382
38	CHEMBL201850-CHEMBL381509	10	294	11	-1	-1	0.019827144220471382
39	CHEMBL201963-CHEMBL370582	10	294	11	-1	-1	0.019827144220471382
40	CHEMBL202088-CHEMBL202066	10	294	11	-1	-1	0.019827144220471382
41	CHEMBL202066-CHEMBL202446	10	294	11	-1	-1	0.019827144220471382
42	CHEMBL202066-CHEMBL381509	10	294	11	-1	-1	0.019827144220471382
43	CHEMBL202088-CHEMBL202102	10	294	11	-1	-1	0.019827144220471382
44	CHEMBL202088-CHEMBL202108	10	294	11	-1	-1	0.019827144220471382
45	CHEMBL202227-CHEMBL202088	10	294	11	-1	-1	0.019827144220471382
