	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL4293200-CHEMBL4284950	1	149	8	-1	-1	0.0
1	CHEMBL4288728-CHEMBL4280951	1	149	8	-1	-1	0.06004901960784314
2	CHEMBL4288728-CHEMBL4284362	1	149	8	-1	-1	0.0
3	CHEMBL4282193-CHEMBL4284362	1	149	8	-1	-1	0.0012254901960784314
4	CHEMBL4063636-CHEMBL4094671_CHEMBL4095528	1	149	8	-1	-1	0.08333333333333333
5	CHEMBL4285376-CHEMBL4292263	1	149	8	-1	-1	0.00857843137254902
6	CHEMBL4277000-CHEMBL4290224	1	149	8	-1	-1	0.006127450980392157
7	CHEMBL4094671_CHEMBL4095528-CHEMBL4281522	1	149	8	1	-1	0.36887254901960786
8	CHEMBL4278068-CHEMBL4281522	1	149	8	-1	-1	0.09436274509803921
9	CHEMBL4290469-CHEMBL4280951	1	149	8	-1	-1	0.05514705882352941
10	CHEMBL4463517-CHEMBL4454219	1	149	8	-1	-1	0.11029411764705882
11	CHEMBL4094671_CHEMBL4095528-CHEMBL4285615	1	149	8	-1	-1	0.2426470588235294
12	CHEMBL4286633-CHEMBL4280951	1	149	8	-1	-1	0.0784313725490196
13	CHEMBL4285376-CHEMBL4292149	1	149	8	-1	-1	0.025735294117647058
14	CHEMBL4293200-CHEMBL4282193	1	149	8	-1	-1	0.007352941176470588
15	CHEMBL4293200-CHEMBL4285376	1	149	8	-1	-1	0.07352941176470588
16	CHEMBL4284362-CHEMBL4292263	1	149	8	-1	-1	0.01838235294117647
17	CHEMBL4279559-CHEMBL4288728	1	149	8	-1	-1	0.028186274509803922
18	CHEMBL4463517-CHEMBL4549162	1	149	8	-1	-1	0.18872549019607843
19	CHEMBL4463517-CHEMBL4588337	1	149	8	-1	-1	0.025735294117647058
20	CHEMBL4290469-CHEMBL4284362	1	149	8	-1	-1	0.0
21	CHEMBL4288728-CHEMBL4278724	1	149	8	-1	-1	0.0012254901960784314
22	CHEMBL4518359-CHEMBL4541818	1	149	8	-1	-1	0.1482843137254902
23	CHEMBL4292149-CHEMBL4288728	1	149	8	-1	-1	0.0012254901960784314
24	CHEMBL4293200-CHEMBL4277000	1	149	8	-1	-1	0.0
25	CHEMBL4292149-CHEMBL4292263	1	149	8	-1	-1	0.0
26	CHEMBL4285376-CHEMBL4286633	1	149	8	-1	-1	0.041666666666666664
27	CHEMBL4468943-CHEMBL4436696	1	149	8	-1	-1	0.16053921568627452
28	CHEMBL4281522-CHEMBL4278724	1	149	8	-1	-1	0.0
29	CHEMBL4454219-CHEMBL4590219	1	149	8	1	-1	0.39338235294117646
30	CHEMBL4290469-CHEMBL4282193	1	149	8	-1	-1	0.0012254901960784314
31	CHEMBL4292263-CHEMBL4293456	1	149	8	-1	-1	0.0
32	CHEMBL4292149-CHEMBL4286633	1	149	8	-1	-1	0.0024509803921568627
33	CHEMBL4279559-CHEMBL4293456	1	149	8	-1	-1	0.015931372549019607
34	CHEMBL4282193-CHEMBL4280951	1	149	8	-1	-1	0.0784313725490196
35	CHEMBL4281522-CHEMBL4286633	1	149	8	-1	-1	0.0
36	CHEMBL4277000-CHEMBL4279559	1	149	8	-1	-1	0.04534313725490196
37	CHEMBL4286633-CHEMBL4278724	1	149	8	-1	-1	0.0012254901960784314
38	CHEMBL4284362-CHEMBL4280951	1	149	8	-1	-1	0.04779411764705882
39	CHEMBL4293200-CHEMBL4293456	1	149	8	-1	-1	0.0
40	CHEMBL4290469-CHEMBL4290071	1	149	8	-1	-1	0.029411764705882353
41	CHEMBL4549162-CHEMBL4590202	1	149	8	-1	-1	0.23651960784313725
42	CHEMBL4279559-CHEMBL4292263	1	149	8	-1	-1	0.00980392156862745
43	CHEMBL4277000-CHEMBL4288728	1	149	8	-1	-1	0.0
44	CHEMBL4286633-CHEMBL4293456	1	149	8	-1	-1	0.0
45	CHEMBL4284950-CHEMBL4290224	1	149	8	-1	-1	0.015931372549019607
46	CHEMBL4284950-CHEMBL4280951	1	149	8	-1	-1	0.01715686274509804
47	CHEMBL4293456-CHEMBL4290071	1	149	8	-1	-1	0.012254901960784314
48	CHEMBL4284950-CHEMBL4278724	1	149	8	-1	-1	0.0
49	CHEMBL4292149-CHEMBL4284362	1	149	8	-1	-1	0.0
50	CHEMBL4440356-CHEMBL4578998	1	149	8	-1	-1	0.01715686274509804
51	CHEMBL4285376-CHEMBL4288728	1	149	8	-1	-1	0.028186274509803922
52	CHEMBL4282193-CHEMBL4285615	1	149	8	-1	-1	0.004901960784313725
53	CHEMBL4281522-CHEMBL4288728	1	149	8	-1	-1	0.0024509803921568627
54	CHEMBL4284950-CHEMBL4293456	1	149	8	-1	-1	0.0
55	CHEMBL4278068-CHEMBL4279559	1	149	8	-1	-1	0.13480392156862744
56	CHEMBL4284950-CHEMBL4284362	1	149	8	-1	-1	0.0
57	CHEMBL4290224-CHEMBL4285376	1	149	8	-1	-1	0.00857843137254902
58	CHEMBL4290469-CHEMBL4285615	1	149	8	-1	-1	0.0012254901960784314
59	CHEMBL4288728-CHEMBL4285615	1	149	8	-1	-1	0.0024509803921568627
60	CHEMBL4284950-CHEMBL4285615	1	149	8	-1	-1	0.0012254901960784314
61	CHEMBL4094671_CHEMBL4095528-CHEMBL4290224	1	149	8	1	-1	0.16789215686274508
62	CHEMBL4292263-CHEMBL4280951	1	149	8	-1	-1	0.04656862745098039
63	CHEMBL4441800-CHEMBL4590219	1	149	8	1	-1	0.48284313725490197
64	CHEMBL4284362-CHEMBL4290071	1	149	8	-1	-1	0.00857843137254902
