	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL2426125-CHEMBL2426110	16	334	17	-1	-1	0.0	27; 20; 28; 76; 78	0.7272727272727273; 0.7443181818181819; 0.76; 0.782608695652174; 0.782608695652174
1	CHEMBL273141-CHEMBL255521	16	334	17	-1	-1	0.0	355; 253; 163; 183; 541	0.34782608695652173; 0.6428571428571428; 0.6583850931677018; 0.6583850931677018; 0.6590909090909092
2	CHEMBL255570-CHEMBL271019	16	334	17	1	1	0.8	352; 502; 356; 522; 500	0.7105263157894737; 0.7105263157894737; 0.7352941176470589; 0.7352941176470589; 0.8
3	CHEMBL271263-CHEMBL255570	16	334	17	-1	-1	0.4	503; 500; 356; 522; 353	0.8787878787878788; 0.8947368421052632; 0.9117647058823529; 0.9117647058823529; 0.918918918918919
4	CHEMBL255570-CHEMBL429592	16	334	17	-1	1	0.6	522; 356; 353; 506; 352	0.9444444444444444; 0.9444444444444444; 0.9487179487179487; 0.9487179487179487; 0.9523809523809523
5	CHEMBL255950-CHEMBL257204	16	334	17	-1	-1	0.0	215; 184; 206; 185; 216	0.7838765008576329; 0.8244897959183674; 0.8415094339622642; 0.8451380552220888; 0.8514150943396226
6	CHEMBL255950-CHEMBL257462	16	334	17	-1	-1	0.0	184; 216; 206; 520; 497	0.20222634508348802; 0.2075471698113207; 0.27958833619210977; 0.5; 0.5
7	CHEMBL255950-CHEMBL411852	16	334	17	-1	-1	0.0	185; 214; 272; 285; 215	0.6587301587301588; 0.6918238993710693; 0.7727272727272727; 0.782608695652174; 0.7886792452830188
8	CHEMBL255950-CHEMBL438386	16	334	17	-1	-1	0.0	361; 261; 359; 259; 321	0.7619047619047619; 0.782608695652174; 0.7894736842105263; 0.8; 0.8095238095238095
9	CHEMBL257462-CHEMBL257204	16	334	17	-1	-1	0.0	526; 497; 365; 484; 216	0.5294117647058824; 0.5625; 0.6; 0.6; 0.6037735849056604
10	CHEMBL257204-CHEMBL411852	16	334	17	-1	-1	0.0	273; 268; 286; 524; 269	0.782608695652174; 0.7916666666666666; 0.7916666666666666; 0.8076923076923077; 0.8076923076923077
11	CHEMBL257204-CHEMBL438386	16	334	17	-1	-1	0.0	270; 309; 283; 495; 293	0.8947368421052632; 0.9103825136612022; 0.9122807017543859; 0.9210526315789473; 0.930783242258652
12	CHEMBL257462-CHEMBL411852	16	334	17	-1	-1	0.0	276; 289; 528; 329; 542	0.5; 0.5217391304347826; 0.56; 0.5714285714285714; 0.580301685891748
13	CHEMBL257462-CHEMBL438386	16	334	17	-1	-1	0.0	365; 264; 526; 360; 484	0.5; 0.5416666666666666; 0.5714285714285714; 0.6086956521739131; 0.625
14	CHEMBL271263-CHEMBL271019	16	334	17	-1	1	0.8	352; 502; 356; 522; 507	0.7272727272727273; 0.7272727272727273; 0.7586206896551724; 0.7586206896551724; 0.7857142857142857
15	CHEMBL429592-CHEMBL271019	16	334	17	1	1	0.8	502; 352; 356; 522; 353	0.6470588235294118; 0.6470588235294118; 0.6666666666666666; 0.6666666666666666; 0.7714285714285715
16	CHEMBL271263-CHEMBL429592	16	334	17	1	-1	0.4	522; 356; 516; 353; 506	0.8666666666666667; 0.8666666666666667; 0.875; 0.8787878787878788; 0.8787878787878788
17	CHEMBL3582115-CHEMBL3582112	16	334	17	-1	-1	0.0	420; 419; 418; 421; 425	0.8936170212765957; 0.8958333333333334; 0.9166666666666666; 0.9166666666666666; 0.9433962264150944
18	CHEMBL3735203-CHEMBL3735376	16	334	17	-1	-1	0.0	445; 459; 532; 533; 456	0.5789473684210527; 0.6206896551724138; 0.6452241715399609; 0.6602809706257982; 0.6875
19	CHEMBL3735203-CHEMBL3735549	16	334	17	-1	-1	0.0	341; 456; 445; 458; 430	0.6851851851851851; 0.7297297297297297; 0.7654135338345864; 0.775; 0.7837837837837838
20	CHEMBL3735203-CHEMBL3735710	16	334	17	-1	-1	0.0	531; 468; 435; 473; 456	0.6151315789473684; 0.6285714285714286; 0.6666666666666666; 0.6842105263157895; 0.6944444444444444
21	CHEMBL4088286-CHEMBL3735203	16	334	17	-1	-1	0.0	534; 539; 532; 533; 531	0.611111111111111; 0.6612903225806451; 0.6932849364791289; 0.7063020214030915; 0.7304625199362041
22	CHEMBL3735376-CHEMBL3735549	16	334	17	-1	-1	0.0	341; 203; 456; 253; 353	0.6153846153846154; 0.7407407407407407; 0.7777777777777778; 0.7817460317460317; 0.7830923248053393
23	CHEMBL3735376-CHEMBL3735710	16	334	17	-1	-1	0.0	430; 456; 458; 435; 468	0.5806451612903226; 0.6060606060606061; 0.6285714285714286; 0.6944444444444444; 0.6944444444444444
24	CHEMBL4088286-CHEMBL3735376	16	334	17	-1	-1	0.0	534; 430; 456; 458; 539	0.64; 0.7241379310344828; 0.7419354838709677; 0.7575757575757576; 0.7580645161290323
25	CHEMBL3735710-CHEMBL3735549	16	334	17	-1	-1	0.0	341; 456; 458; 430; 459	0.7549019607843137; 0.775; 0.7857142857142857; 0.7948717948717948; 0.825
26	CHEMBL4088286-CHEMBL3735549	16	334	17	-1	-1	0.0	341; 539; 534; 203; 459	0.7222222222222222; 0.7708333333333333; 0.8014705882352942; 0.8202614379084967; 0.8378378378378378
27	CHEMBL4088286-CHEMBL3735710	16	334	17	-1	-1	0.0	539; 534; 468; 435; 430	0.5887096774193549; 0.685483870967742; 0.7297297297297297; 0.7297297297297297; 0.7428571428571429
28	CHEMBL438386-CHEMBL411852	16	334	17	-1	-1	0.0	268; 281; 363; 257; 255	0.6923076923076923; 0.7241379310344828; 0.7419354838709677; 0.75; 0.75
