	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3359170-CHEMBL106848	1	1330	85	-1	-1	0.2	4; 0; 6; 8; 283	0.30000000000000004; 0.36363636363636365; 0.5238095238095238; 0.5833333333333334; 0.5833333333333334
1	CHEMBL3402959-CHEMBL106848	1	1330	85	-1	-1	0.2	0; 6; 4; 8; 283	0.30000000000000004; 0.38888888888888884; 0.4; 0.5454545454545454; 0.5454545454545454
2	CHEMBL3402961-CHEMBL106848	1	1330	85	-1	-1	0.0	6; 4; 10; 8; 0	0.4736842105263157; 0.5454545454545454; 0.5454545454545454; 0.5454545454545454; 0.5833333333333334
3	CHEMBL1084951-CHEMBL2164730	1	1330	85	-1	-1	0.2	246; 247; 248; 168; 245	0.6842105263157895; 0.7902097902097902; 0.8277511961722488; 0.8775510204081632; 0.8857142857142857
4	CHEMBL1084951-CHEMBL3314169	1	1330	85	-1	-1	0.2	246; 266; 248; 798; 233	0.5714285714285714; 0.7129186602870814; 0.7662337662337663; 0.8363636363636364; 0.8979591836734694
5	CHEMBL3314184-CHEMBL1085238	1	1330	85	-1	-1	0.2	14; 15; 801; 802; 1280	0.6688453159041394; 0.7445378151260504; 0.9047619047619048; 0.906832298136646; 0.9583333333333334
6	CHEMBL3342249-CHEMBL1093729_CHEMBL1094036	1	1330	85	-1	-1	0.0	16; 822; 821; 818; 814	0.25806451612903225; 0.7142857142857143; 0.7659574468085106; 0.8055555555555556; 0.8205128205128205
7	CHEMBL1164420-CHEMBL1163376	1	1330	85	-1	-1	0.0	24; 48; 43; 50; 28	0.7142857142857143; 0.9089184060721063; 0.9193548387096774; 0.9274193548387096; 0.9473684210526316
8	CHEMBL1164486-CHEMBL1163376	1	1330	85	-1	-1	0.0	24; 43; 50; 48; 32	0.7142857142857143; 0.9193548387096774; 0.9274193548387096; 0.9388794567062818; 0.9473684210526316
9	CHEMBL1164966-CHEMBL1163376	1	1330	85	-1	-1	0.2	25; 29; 35; 34; 282	0.5652173913043478; 0.5652173913043478; 0.6; 0.6363636363636364; 0.9094202898550724
10	CHEMBL1165319-CHEMBL1163376	1	1330	85	-1	-1	0.0	27; 31; 34; 32; 28	0.65; 0.65; 0.7727272727272727; 0.8636363636363636; 0.8636363636363636
11	CHEMBL1165321-CHEMBL1163376	1	1330	85	-1	-1	0.0	32; 28; 35; 27; 31	0.7222222222222222; 0.7222222222222222; 0.85; 0.8636363636363636; 0.8636363636363636
12	CHEMBL1165117-CHEMBL1164420	1	1330	85	-1	-1	0.0	24; 38; 28; 45; 27	0.7272727272727273; 0.8846153846153846; 0.9333333333333333; 0.9404466501240695; 0.9411764705882353
13	CHEMBL1165117-CHEMBL1164486	1	1330	85	-1	-1	0.0	24; 38; 245; 167; 32	0.7272727272727273; 0.8846153846153846; 0.9310344827586207; 0.9310344827586207; 0.9333333333333333
14	CHEMBL1164966-CHEMBL1165117	1	1330	85	-1	-1	0.0	35; 34; 29; 25; 315	0.4285714285714286; 0.5; 0.5; 0.5; 0.8958333333333333
15	CHEMBL1165319-CHEMBL1165117	1	1330	85	-1	-1	0.0	31; 27; 34; 32; 28	0.6; 0.6; 0.6875; 0.8823529411764706; 0.8823529411764706
16	CHEMBL1165321-CHEMBL1165117	1	1330	85	-1	-1	0.0	28; 32; 35; 883; 27	0.6923076923076923; 0.6923076923076923; 0.7857142857142857; 0.868421052631579; 0.8823529411764706
17	CHEMBL195147-CHEMBL120304	1	1330	85	1	-1	0.0	174; 175; 198; 136; 133	0.40909090909090917; 0.5862068965517241; 0.6623376623376624; 0.6903225806451614; 0.6950146627565983
18	CHEMBL120304-CHEMBL2164732	1	1330	85	1	-1	0.2	252; 174; 168; 245; 243	0.75; 0.7619047619047619; 0.7666666666666666; 0.7846153846153846; 0.7846153846153846
