	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1214942-CHEMBL1214876	64	386	12	-1	-1	0.0	443; 65; 71; 593; 118	0.6994633273703041; 0.7727272727272727; 0.8; 0.825; 0.8275862068965517
1	CHEMBL1214944-CHEMBL1214876	64	386	12	-1	-1	0.0	65; 121; 131; 118; 129	0.8518518518518519; 0.8529411764705882; 0.8611111111111112; 0.8823529411764706; 0.8823529411764706
2	CHEMBL1215236-CHEMBL1214876	64	386	12	-1	-1	0.0	286; 288; 278; 383; 285	0.8043478260869565; 0.813953488372093; 0.8181818181818182; 0.82; 0.8222222222222222
3	CHEMBL1215376-CHEMBL1214876	64	386	12	1	-1	0.0	87; 88; 383; 90; 423	0.7222222222222222; 0.7368421052631579; 0.7391304347826086; 0.7428571428571429; 0.7441860465116279
4	CHEMBL1214942-CHEMBL1214944	64	386	12	-1	-1	0.0	118; 65; 129; 128; 132	0.7096774193548387; 0.7307692307692307; 0.75; 0.7575757575757576; 0.7575757575757576
5	CHEMBL1215236-CHEMBL1214942	64	386	12	-1	-1	0.0	123; 130; 252; 135; 259	0.7631578947368421; 0.7674418604651163; 0.7692307692307693; 0.775; 0.782608695652174
6	CHEMBL1214942-CHEMBL1215376	64	386	12	-1	-1	0.0	138; 139; 141; 267; 268	0.6578947368421053; 0.675; 0.6756756756756757; 0.6829268292682927; 0.6976744186046512
7	CHEMBL1215236-CHEMBL1214944	64	386	12	-1	-1	0.0	286; 288; 130; 123; 383	0.803921568627451; 0.8125; 0.8125; 0.813953488372093; 0.8181818181818182
8	CHEMBL1214944-CHEMBL1215376	64	386	12	-1	-1	0.0	138; 139; 141; 402; 393	0.7441860465116279; 0.7555555555555555; 0.7619047619047619; 0.7659574468085106; 0.7755102040816326
9	CHEMBL1215236-CHEMBL1215376	64	386	12	-1	-1	0.0	384; 426; 285; 288; 386	0.725; 0.7297297297297297; 0.7441860465116279; 0.7619047619047619; 0.7727272727272727
10	CHEMBL1688426-CHEMBL1688431	64	386	12	-1	-1	0.0	593; 592; 370; 375; 324	0.9523809523809523; 0.9571428571428572; 0.9661733615221988; 0.9671682626538988; 0.9671682626538988
11	CHEMBL2441837-CHEMBL2441846	64	386	12	-1	-1	0.0	516; 515; 549; 583; 581	0.6666666666666666; 0.7; 0.7241379310344828; 0.7428571428571429; 0.75
12	CHEMBL2441837-CHEMBL2441950	64	386	12	-1	-1	0.0	516; 512; 518; 549; 521	0.7931034482758621; 0.8333333333333334; 0.8518518518518519; 0.8571428571428571; 0.8666666666666667
13	CHEMBL2441837-CHEMBL2441952	64	386	12	-1	-1	0.0	520; 583; 516; 512; 462	0.78125; 0.8; 0.8125; 0.8518518518518519; 0.8611111111111112
14	CHEMBL2441837-CHEMBL2441955	64	386	12	-1	-1	0.0	521; 584; 463; 563; 554	0.5357142857142857; 0.59375; 0.65625; 0.6774193548387096; 0.6785714285714286
15	CHEMBL2441950-CHEMBL2441846	64	386	12	1	-1	0.0	65; 71; 76; 592; 78	0.859375; 0.881578947368421; 0.881578947368421; 0.8823529411764706; 0.8875
16	CHEMBL2441952-CHEMBL2441846	64	386	12	-1	-1	0.0	72; 84; 86; 592; 79	0.8541666666666667; 0.86875; 0.8806818181818181; 0.8888888888888888; 0.890625
17	CHEMBL2441846-CHEMBL2441955	64	386	12	-1	-1	0.0	598; 593; 443; 65; 71	0.5714285714285714; 0.5882352941176471; 0.8; 0.8026315789473684; 0.8295454545454546
18	CHEMBL2441950-CHEMBL2441952	64	386	12	-1	-1	0.0	592; 598; 443; 553; 123	0.8571428571428571; 0.8888888888888888; 0.961038961038961; 0.9666666666666667; 0.967391304347826
19	CHEMBL2441950-CHEMBL2441955	64	386	12	1	-1	0.0	593; 598; 443; 554; 118	0.41666666666666674; 0.6111111111111112; 0.6190476190476191; 0.9047619047619048; 0.91
20	CHEMBL2441952-CHEMBL2441955	64	386	12	-1	-1	0.0	593; 598; 443; 592; 65	0.5; 0.5; 0.75; 0.9047619047619048; 0.9107142857142857
