	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL496497-CHEMBL1162994	2	685	62	-1	-1	0.0	8; 6; 1067; 1070; 1084	0.6875; 0.696969696969697; 0.8947368421052632; 0.8947368421052632; 0.918918918918919
1	CHEMBL1162994-CHEMBL523050	2	685	62	-1	-1	0.2	8; 6; 1066; 1073; 1075	0.6666666666666666; 0.6774193548387096; 0.8823529411764706; 0.9393939393939394; 0.9411764705882353
2	CHEMBL1215898-CHEMBL523577	2	685	62	-1	-1	0.0	14; 13; 9; 15; 11	0.375; 0.375; 0.42307692307692313; 0.5; 0.5517241379310345
3	CHEMBL1215916-CHEMBL523577	2	685	62	-1	-1	0.0	27; 28; 19; 29; 25	0.375; 0.375; 0.42307692307692313; 0.4814814814814814; 0.5357142857142857
4	CHEMBL1215917-CHEMBL523577	2	685	62	-1	-1	0.0	31; 20; 32; 27; 13	0.5555555555555556; 0.6; 0.6521739130434783; 0.7307692307692307; 0.7307692307692307
5	CHEMBL1215918-CHEMBL1215942	2	685	62	-1	-1	0.0	34; 28; 31; 14; 21	0.6153846153846154; 0.6896551724137931; 0.76; 0.7741935483870968; 0.7777777777777778
6	CHEMBL1215918-CHEMBL523577	2	685	62	-1	-1	0.0	31; 21; 34; 28; 14	0.5555555555555556; 0.6; 0.6521739130434783; 0.7307692307692307; 0.7307692307692307
7	CHEMBL1215942-CHEMBL1215941	2	685	62	-1	-1	0.0	32; 34; 29; 15; 782	0.6296296296296297; 0.6296296296296297; 0.6774193548387096; 0.7272727272727273; 0.8987341772151899
8	CHEMBL523577-CHEMBL1215941	2	685	62	-1	-1	0.0	34; 32; 29; 15; 26	0.4545454545454546; 0.4545454545454546; 0.6428571428571429; 0.6551724137931034; 0.8214285714285714
9	CHEMBL1215942-CHEMBL1216001_CHEMBL1668517	2	685	62	-1	-1	0.0	3; 1; 2; 1027; 973	0.9871198568872988; 0.9879598662207358; 0.9884615384615385; 0.9894625922023182; 0.9899766120948881
10	CHEMBL3409322-CHEMBL1807842_CHEMBL73711	2	685	62	-1	-1	0.0	371; 285; 278; 823; 810	0.9873303167420815; 0.9883575883575884; 0.9894505494505494; 0.99002079002079; 0.99002079002079
11	CHEMBL600647-CHEMBL1822945	2	685	62	-1	-1	0.0	55; 63; 52; 51; 54	0.42434210526315796; 0.59375; 0.7561919504643964; 0.8008534850640114; 0.8110661268556005
