	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL197032-CHEMBL197563	10	525	30	-1	-1	0.0	5; 573; 576; 580; 578	0.9473684210526315; 0.9714285714285714; 0.9732142857142857; 0.9774436090225564; 0.978021978021978
1	CHEMBL202807-CHEMBL204582	10	525	30	-1	-1	0.0	711; 213; 233; 122; 430	0.6363636363636364; 0.6571428571428571; 0.6666666666666666; 0.6756756756756757; 0.6857142857142857
2	CHEMBL202807-CHEMBL206539	10	525	30	-1	-1	0.0	212; 381; 215; 378; 367	0.6470588235294118; 0.6764705882352942; 0.6875; 0.7096774193548387; 0.7142857142857143
3	CHEMBL202807-CHEMBL377953	10	525	30	-1	-1	0.0	224; 713; 734; 212; 151	0.6190476190476191; 0.6428571428571429; 0.65; 0.6585365853658537; 0.6585365853658537
4	CHEMBL206539-CHEMBL204582	10	525	30	-1	-1	0.0	297; 132; 141; 470; 711	0.6666666666666666; 0.7; 0.7096774193548387; 0.7096774193548387; 0.7096774193548387
5	CHEMBL377953-CHEMBL204582	10	525	30	-1	-1	0.0	142; 721; 712; 12; 561	0.6666666666666666; 0.6666666666666666; 0.6829268292682927; 0.6829268292682927; 0.6904761904761905
6	CHEMBL206387-CHEMBL205880	10	525	30	1	1	0.8	676; 752; 448; 434; 518	0.717948717948718; 0.717948717948718; 0.717948717948718; 0.7297297297297297; 0.7317073170731707
7	CHEMBL205880-CHEMBL377953	10	525	30	-1	-1	0.2	482; 403; 716; 188; 185	0.6129032258064516; 0.6129032258064516; 0.6666666666666666; 0.6774193548387096; 0.696969696969697
8	CHEMBL205880-CHEMBL438973	10	525	30	-1	-1	0.2	755; 294; 129; 483; 298	0.6666666666666666; 0.6785714285714286; 0.6896551724137931; 0.6896551724137931; 0.6896551724137931
9	CHEMBL206387-CHEMBL381702	10	525	30	1	1	0.8	448; 752; 676; 434; 518	0.7073170731707317; 0.7073170731707317; 0.7073170731707317; 0.717948717948718; 0.7209302325581395
10	CHEMBL206387-CHEMBL438973	10	525	30	1	1	1.0	245; 238; 242; 241; 248	0.6976744186046512; 0.6976744186046512; 0.6976744186046512; 0.7111111111111111; 0.717391304347826
11	CHEMBL206539-CHEMBL377953	10	525	30	-1	-1	0.0	368; 378; 701; 463; 197	0.6129032258064516; 0.6129032258064516; 0.6857142857142857; 0.6857142857142857; 0.7096774193548387
12	CHEMBL3403471-CHEMBL3403474	10	525	30	-1	-1	0.0	621; 654; 619; 636; 623	0.8; 0.8; 0.8; 0.8125; 0.8666666666666667
13	CHEMBL3403471-CHEMBL3403478	10	525	30	-1	-1	0.0	626; 624; 614; 627; 637	0.7419354838709677; 0.7419354838709677; 0.7419354838709677; 0.7575757575757576; 0.7837837837837838
14	CHEMBL3403478-CHEMBL3403474	10	525	30	-1	-1	0.0	626; 624; 614; 627; 648	0.75; 0.75; 0.75; 0.7647058823529411; 0.8
15	CHEMBL377953-CHEMBL438973	10	525	30	-1	-1	0.0	539; 135; 721; 142; 530	0.6578947368421053; 0.6578947368421053; 0.6666666666666666; 0.6666666666666666; 0.675
16	CHEMBL381702-CHEMBL438973	10	525	30	-1	-1	0.0	479; 400; 294; 298; 133	0.6451612903225806; 0.6451612903225806; 0.7; 0.7096774193548387; 0.7096774193548387
17	CHEMBL524462-CHEMBL506769	10	525	30	-1	-1	0.0	769; 768; 765; 774; 770	0.25; 0.6; 0.6906666666666667; 0.7057057057057057; 0.7162162162162162
