	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1738803-CHEMBL1774906	9	508	16	-1	-1	0.0	24; 69; 68; 74; 73	0.6818181818181818; 0.6992481203007519; 0.7157894736842105; 0.736842105263158; 0.736842105263158
1	CHEMBL1738803-CHEMBL1774911	9	508	16	-1	1	0.6	40; 38; 25; 39; 42	0.7272727272727273; 0.7428571428571429; 0.7620991253644315; 0.7837837837837838; 0.8108108108108109
2	CHEMBL1774924-CHEMBL1774922	9	508	16	-1	-1	0.0	68; 69; 67; 74; 73	0.7; 0.7272727272727273; 0.75; 0.76; 0.76
3	CHEMBL3104280_CHEMBL3104281-CHEMBL3104273	9	508	16	-1	-1	0.0	130; 178; 105; 153; 168	0.7941176470588235; 0.8125; 0.8148148148148148; 0.8275862068965517; 0.8285714285714286
4	CHEMBL3104282-CHEMBL3104273	9	508	16	1	-1	0.0	105; 153; 159; 152; 103	0.8148148148148148; 0.8275862068965517; 0.8421052631578947; 0.84375; 0.8571428571428571
5	CHEMBL3104288-CHEMBL3104273	9	508	16	-1	-1	0.0	105; 153; 109; 129; 152	0.782608695652174; 0.8; 0.8181818181818182; 0.8214285714285714; 0.8214285714285714
6	CHEMBL3104282-CHEMBL3104280_CHEMBL3104281	9	508	16	1	-1	0.0	197; 213; 156; 188; 130	0.84375; 0.8529411764705882; 0.8529411764705882; 0.8529411764705882; 0.8823529411764706
7	CHEMBL3104288-CHEMBL3104280_CHEMBL3104281	9	508	16	-1	-1	0.0	197; 213; 188; 156; 187	0.7777777777777778; 0.7931034482758621; 0.8333333333333334; 0.8333333333333334; 0.84
8	CHEMBL3104288-CHEMBL3104282	9	508	16	1	-1	0.0	155; 187; 196; 164; 197	0.84; 0.84; 0.8518518518518519; 0.8518518518518519; 0.8620689655172413
9	CHEMBL3235338-CHEMBL3235341	9	508	16	-1	-1	0.0	281; 289; 270; 259; 254	0.7222222222222222; 0.7222222222222222; 0.7619047619047619; 0.7619047619047619; 0.7619047619047619
10	CHEMBL3235343-CHEMBL3235338	9	508	16	-1	-1	0.0	281; 289; 254; 259; 270	0.7647058823529411; 0.7647058823529411; 0.8; 0.8; 0.8
11	CHEMBL3235343-CHEMBL3235341	9	508	16	-1	-1	0.0	289; 281; 263; 270; 259	0.9375; 0.9375; 0.9411764705882353; 0.9473684210526315; 0.9473684210526315
12	CHEMBL3401151-CHEMBL3401153	9	508	16	-1	-1	0.0	310; 319; 323; 314; 334	0.8571428571428571; 0.8823529411764706; 0.8823529411764706; 0.8888888888888888; 0.9
13	CHEMBL3804875-CHEMBL3804936	9	508	16	-1	-1	0.0	374; 577; 780; 601; 480	0.7142857142857143; 0.7222222222222222; 0.7567567567567568; 0.7631578947368421; 0.7692307692307693
14	CHEMBL3805286-CHEMBL3804875	9	508	16	-1	-1	0.0	453; 805; 767; 554; 480	0.5714285714285714; 0.5862068965517241; 0.5862068965517241; 0.696969696969697; 0.7142857142857143
15	CHEMBL3805350-CHEMBL3804875	9	508	16	-1	-1	0.0	866; 495; 794; 793; 785	0.631578947368421; 0.675; 0.6904761904761905; 0.7; 0.7317073170731707
16	CHEMBL3805428-CHEMBL3804875	9	508	16	-1	-1	0.0	374; 577; 366; 369; 833	0.5806451612903226; 0.7142857142857143; 0.7142857142857143; 0.7567567567567568; 0.7631578947368421
17	CHEMBL3805432-CHEMBL3804875	9	508	16	-1	-1	0.0	453; 767; 805; 554; 862	0.6129032258064516; 0.625; 0.625; 0.7222222222222222; 0.7368421052631579
18	CHEMBL3804875-CHEMBL3805526	9	508	16	-1	-1	0.0	453; 767; 805; 554; 480	0.696969696969697; 0.7058823529411765; 0.7058823529411765; 0.7222222222222222; 0.7368421052631579
19	CHEMBL3806136-CHEMBL3804875	9	508	16	-1	-1	0.0	453; 767; 805; 554; 862	0.6129032258064516; 0.625; 0.625; 0.7222222222222222; 0.7368421052631579
20	CHEMBL3805121-CHEMBL3804936	9	508	16	1	-1	0.0	356; 594; 561; 367; 659	0.6666666666666666; 0.6829268292682927; 0.6923076923076923; 0.7073170731707317; 0.717948717948718
21	CHEMBL3805286-CHEMBL3804936	9	508	16	1	-1	0.0	347; 567; 362; 365; 569	0.71875; 0.7272727272727273; 0.7272727272727273; 0.7272727272727273; 0.7272727272727273
22	CHEMBL3805350-CHEMBL3804936	9	508	16	1	-1	0.0	495; 794; 349; 486; 578	0.675; 0.6904761904761905; 0.7105263157894737; 0.717948717948718; 0.7317073170731707
23	CHEMBL3805428-CHEMBL3804936	9	508	16	1	-1	0.0	352; 363; 353; 348; 347	0.7647058823529411; 0.8108108108108109; 0.8157894736842105; 0.8205128205128205; 0.8285714285714286
24	CHEMBL3805432-CHEMBL3804936	9	508	16	1	-1	0.0	347; 362; 569; 567; 365	0.7352941176470589; 0.7428571428571429; 0.7428571428571429; 0.7428571428571429; 0.7428571428571429
25	CHEMBL3804936-CHEMBL3805526	9	508	16	-1	-1	0.0	460; 431; 567; 569; 534	0.7631578947368421; 0.7777777777777778; 0.7777777777777778; 0.7777777777777778; 0.7894736842105263
26	CHEMBL3805286-CHEMBL3805121	9	508	16	-1	-1	0.0	798; 761; 446; 435; 656	0.46875; 0.46875; 0.46875; 0.5454545454545454; 0.5454545454545454
27	CHEMBL3805350-CHEMBL3805121	9	508	16	-1	-1	0.2	488; 669; 498; 503; 484	0.5641025641025641; 0.6; 0.6097560975609756; 0.6111111111111112; 0.631578947368421
28	CHEMBL3805428-CHEMBL3805121	9	508	16	-1	-1	0.0	356; 367; 363; 372; 355	0.5555555555555556; 0.5675675675675675; 0.5882352941176471; 0.6176470588235294; 0.6285714285714286
29	CHEMBL3805432-CHEMBL3805121	9	508	16	-1	-1	0.0	659; 656; 435; 761; 446	0.5714285714285714; 0.5714285714285714; 0.5714285714285714; 0.6216216216216216; 0.6216216216216216
30	CHEMBL3806136-CHEMBL3805121	9	508	16	-1	-1	0.0	435; 656; 659; 761; 446	0.5714285714285714; 0.5714285714285714; 0.5714285714285714; 0.6216216216216216; 0.6216216216216216
31	CHEMBL3805350-CHEMBL3805286	9	508	16	-1	-1	0.0	428; 493; 496; 768; 806	0.59375; 0.6060606060606061; 0.6060606060606061; 0.6285714285714286; 0.6285714285714286
32	CHEMBL3805286-CHEMBL3805428	9	508	16	-1	-1	0.0	347; 365; 362; 351; 373	0.5714285714285714; 0.5862068965517241; 0.5862068965517241; 0.696969696969697; 0.7142857142857143
33	CHEMBL3805286-CHEMBL3805432	9	508	16	-1	-1	0.0	441; 759; 444; 638; 446	0.72; 0.72; 0.72; 0.8378378378378378; 0.8378378378378378
34	CHEMBL3805286-CHEMBL3805526	9	508	16	-1	-1	0.0	430; 546; 766; 544; 798	0.7741935483870968; 0.7741935483870968; 0.7741935483870968; 0.7741935483870968; 0.7837837837837838
35	CHEMBL3805286-CHEMBL3806136	9	508	16	-1	-1	0.0	441; 444; 759; 638; 823	0.72; 0.72; 0.72; 0.8378378378378378; 0.8378378378378378
36	CHEMBL3805350-CHEMBL3805428	9	508	16	-1	-1	0.0	349; 375; 495; 794; 364	0.6; 0.631578947368421; 0.675; 0.6904761904761905; 0.7
37	CHEMBL3805350-CHEMBL3805432	9	508	16	-1	-1	0.0	428; 493; 496; 806; 454	0.6176470588235294; 0.6285714285714286; 0.6285714285714286; 0.6486486486486487; 0.6486486486486487
38	CHEMBL3805350-CHEMBL3805526	9	508	16	-1	-1	0.0	495; 794; 428; 496; 493	0.6410256410256411; 0.6585365853658537; 0.6944444444444444; 0.7027027027027027; 0.7027027027027027
39	CHEMBL3805350-CHEMBL3806136	9	508	16	-1	-1	0.0	428; 493; 496; 806; 454	0.6176470588235294; 0.6285714285714286; 0.6285714285714286; 0.6486486486486487; 0.6486486486486487
40	CHEMBL3805432-CHEMBL3805428	9	508	16	-1	-1	0.0	347; 362; 365; 351; 348	0.6129032258064516; 0.625; 0.625; 0.7222222222222222; 0.7368421052631579
41	CHEMBL3805428-CHEMBL3805526	9	508	16	-1	-1	0.0	347; 362; 365; 351; 373	0.696969696969697; 0.7058823529411765; 0.7058823529411765; 0.7222222222222222; 0.7368421052631579
42	CHEMBL3806136-CHEMBL3805428	9	508	16	-1	-1	0.0	347; 365; 362; 351; 373	0.6129032258064516; 0.625; 0.625; 0.7222222222222222; 0.7368421052631579
43	CHEMBL3805432-CHEMBL3805526	9	508	16	-1	-1	0.0	430; 544; 546; 766; 427	0.7878787878787878; 0.7878787878787878; 0.7878787878787878; 0.7878787878787878; 0.8
44	CHEMBL3806136-CHEMBL3805432	9	508	16	-1	-1	0.0	444; 441; 759; 544; 430	0.72; 0.72; 0.72; 0.8387096774193549; 0.8387096774193549
45	CHEMBL3806136-CHEMBL3805526	9	508	16	-1	-1	0.0	546; 430; 766; 544; 470	0.7878787878787878; 0.7878787878787878; 0.7878787878787878; 0.7878787878787878; 0.8
