	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL2387462-CHEMBL2387476_CHEMBL2387477_CHEMBL2387478_CHEMBL2387479	23	304	16	-1	-1	0.0	7; 8; 9; 12; 43	0.7160087719298245; 0.8701809598741148; 0.8809523809523809; 0.9769585253456221; 0.9863414634146341
1	CHEMBL3103869-CHEMBL3793927	23	304	16	1	1	1.0	22; 23; 21; 19; 17	0.6976744186046512; 0.7045454545454546; 0.7333333333333333; 0.775013520822066; 0.8180878552971576
2	CHEMBL3956349-CHEMBL3634756_CHEMBL3634758	23	304	16	-1	-1	0.0	139; 71; 83; 73; 74	0.35849056603773577; 0.5306122448979592; 0.6952380952380952; 0.7575757575757576; 0.7881963596249311
3	CHEMBL3634765-CHEMBL3634772	23	304	16	1	1	0.6	50; 62; 61; 51; 75	0.6829268292682927; 0.6976744186046512; 0.7619047619047619; 0.8222222222222222; 0.8367346938775511
4	CHEMBL3634765-CHEMBL3634783	23	304	16	1	1	0.8	73; 65; 60; 61; 50	0.7072829131652661; 0.8048780487804879; 0.8695652173913043; 0.8837209302325582; 0.8888888888888888
5	CHEMBL3634781-CHEMBL3634772	23	304	16	-1	-1	0.0	56; 87; 71; 51; 83	0.6923076923076923; 0.7073170731707317; 0.7223011363636364; 0.7727272727272727; 0.775
6	CHEMBL3634783-CHEMBL3634772	23	304	16	-1	-1	0.0	73; 56; 87; 51; 75	0.5064935064935066; 0.7; 0.7142857142857143; 0.75; 0.7708333333333334
7	CHEMBL3634781-CHEMBL3634783	23	304	16	-1	-1	0.0	73; 71; 78; 139; 83	0.6435786435786436; 0.8308823529411765; 0.8372093023255814; 0.8738783649052841; 0.875
8	CHEMBL3956349-CHEMBL3634781	23	304	16	-1	-1	0.0	48; 49; 58; 42; 92	0.5212765957446808; 0.5357833655705996; 0.8116169544740973; 0.8447383553766532; 0.8755144032921811
9	CHEMBL583187-CHEMBL572781	23	304	16	-1	-1	0.0	455; 367; 348; 192; 365	0.4347826086956521; 0.5882352941176471; 0.7322654462242563; 0.7322654462242563; 0.7430830039525691
10	CHEMBL574169-CHEMBL572815	23	304	16	-1	-1	0.0	227; 441; 174; 455; 217	0.8; 0.8064516129032258; 0.8064516129032258; 0.8076923076923077; 0.8125
11	CHEMBL572815-CHEMBL584563	23	304	16	-1	-1	0.0	413; 288; 435; 284; 410	0.8275862068965517; 0.8620689655172413; 0.8620689655172413; 0.875; 0.875
12	CHEMBL574169-CHEMBL575463	23	304	16	-1	-1	0.0	402; 396; 248; 200; 326	0.9130434782608695; 0.9473684210526315; 0.9839080459770115; 0.9839080459770115; 0.9862745098039216
13	CHEMBL574169-CHEMBL583913	23	304	16	-1	-1	0.0	365; 450; 174; 191; 183	0.5384615384615384; 0.5384615384615384; 0.6428571428571429; 0.6666666666666666; 0.6666666666666666
14	CHEMBL574169-CHEMBL584563	23	304	16	-1	-1	0.0	417; 187; 397; 343; 413	0.8387096774193549; 0.8484848484848485; 0.8484848484848485; 0.8484848484848485; 0.8709677419354839
