	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1089812-CHEMBL1090801	12	341	17	1	-1	0.0	496; 328; 275; 527; 540	0.9983633387888707; 0.9984802431610942; 0.9985815602836879; 0.9989361702127659; 0.9992035045798486
1	CHEMBL1911270-CHEMBL3315049	12	341	17	-1	-1	0.4	393; 370; 197; 32; 198	0.9635135135135136; 0.9739583333333334; 0.9924242424242424; 0.9965986394557823; 0.9967948717948718
2	CHEMBL224204-CHEMBL227783	12	341	17	-1	-1	0.0	3; 320; 308; 267; 481	0.7692307692307693; 0.9915611814345991; 0.9930955120828538; 0.9966329966329966; 0.9966329966329966
3	CHEMBL227783-CHEMBL227784	12	341	17	-1	-1	0.0	3; 308; 59; 12; 67	0.46153846153846156; 0.997626582278481; 0.9982608695652174; 0.998389694041868; 0.9985507246376811
4	CHEMBL2426110-CHEMBL2426118	12	341	17	1	1	0.6	10; 9; 11; 12; 16	0.4782608695652174; 0.5; 0.5384615384615384; 0.5769230769230769; 0.64
5	CHEMBL2426122-CHEMBL2426110	12	341	17	-1	1	0.6	15; 9; 16; 10; 12	0.4117647058823529; 0.5263157894736842; 0.55; 0.5714285714285714; 0.6086956521739131
6	CHEMBL2426125-CHEMBL2426110	12	341	17	-1	1	0.6	15; 9; 16; 10; 12	0.38888888888888884; 0.5714285714285714; 0.5909090909090909; 0.6086956521739131; 0.64
7	CHEMBL2426126-CHEMBL2426110	12	341	17	-1	1	0.6	16; 15; 9; 28; 10	0.4545454545454546; 0.5454545454545454; 0.625; 0.64; 0.6538461538461539
8	CHEMBL2426112-CHEMBL2426118	12	341	17	-1	-1	0.0	22; 21; 23; 24; 28	0.4285714285714286; 0.44999999999999996; 0.5; 0.5416666666666666; 0.64
9	CHEMBL2426122-CHEMBL2426112	12	341	17	-1	-1	0.0	27; 28; 21; 22; 24	0.4; 0.5; 0.5882352941176471; 0.631578947368421; 0.6666666666666666
10	CHEMBL2426125-CHEMBL2426112	12	341	17	-1	-1	0.0	27; 28; 21; 22; 24	0.4375; 0.6; 0.6842105263157895; 0.7142857142857143; 0.7391304347826086
11	CHEMBL2426126-CHEMBL2426112	12	341	17	-1	-1	0.0	28; 27; 31; 21; 22	0.44999999999999996; 0.6; 0.65625; 0.7272727272727273; 0.75
12	CHEMBL2426114-CHEMBL2426118	12	341	17	-1	-1	0.0	67; 32; 68; 33; 34	0.40816326530612246; 0.6428571428571429; 0.6843537414965987; 0.7058823529411765; 0.7647058823529411
13	CHEMBL2426122-CHEMBL2426114	12	341	17	-1	-1	0.2	37; 21; 38; 9; 45	0.5; 0.6; 0.6; 0.6470588235294118; 0.75
14	CHEMBL2426125-CHEMBL2426114	12	341	17	-1	-1	0.2	37; 21; 38; 9; 45	0.46153846153846156; 0.5625; 0.6470588235294118; 0.6842105263157895; 0.7058823529411765
15	CHEMBL2426126-CHEMBL2426114	12	341	17	-1	-1	0.0	38; 21; 37; 46; 6	0.47058823529411764; 0.631578947368421; 0.6470588235294118; 0.6666666666666666; 0.6866746698679471
16	CHEMBL2426115-CHEMBL2426118	12	341	17	-1	-1	0.0	68; 32; 67; 41; 42	0.40816326530612246; 0.6666666666666666; 0.6843537414965987; 0.7222222222222222; 0.7368421052631579
17	CHEMBL2426122-CHEMBL2426115	12	341	17	-1	-1	0.2	45; 22; 46; 10; 52	0.4285714285714286; 0.5294117647058824; 0.5294117647058824; 0.5789473684210527; 0.6842105263157895
18	CHEMBL2426125-CHEMBL2426115	12	341	17	-1	-1	0.2	45; 22; 46; 10; 52	0.4; 0.5; 0.5789473684210527; 0.6190476190476191; 0.65
19	CHEMBL2426126-CHEMBL2426115	12	341	17	-1	-1	0.0	46; 22; 45; 53; 7	0.42105263157894735; 0.5714285714285714; 0.5789473684210527; 0.625; 0.6573576799140709
