	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1256656_CHEMBL15928-CHEMBL20963	1	380	29	-1	-1	0.0	486; 605; 106; 485; 395	0.9948024948024948; 0.9953970080552359; 0.9961051606621227; 0.9964580873671782; 0.9993773349937733
1	CHEMBL1257262-CHEMBL1257734	1	380	29	-1	-1	0.0	21; 53; 52; 36; 33	0.08333333333333337; 0.4907407407407407; 0.4907407407407407; 0.5162037037037037; 0.6239316239316239
2	CHEMBL1257262-CHEMBL1258533	1	380	29	-1	-1	0.0	24; 64; 61; 54; 19	0.08333333333333337; 0.4444444444444444; 0.4444444444444444; 0.48774509803921573; 0.6531531531531531
3	CHEMBL1257616-CHEMBL1257495	1	380	29	-1	-1	0.0	68; 62; 90; 18; 75	0.24390243902439024; 0.4347826086956521; 0.46808510638297873; 0.46808510638297873; 0.5463414634146342
4	CHEMBL1257616-CHEMBL1257737	1	380	29	-1	-1	0.0	75; 65; 74; 95; 68	0.24390243902439024; 0.4347826086956521; 0.44552845528455276; 0.46808510638297873; 0.5463414634146342
5	CHEMBL1257734-CHEMBL1258533	1	380	29	-1	-1	0.0	54; 24; 64; 61; 36	0.08333333333333337; 0.48774509803921573; 0.5657894736842105; 0.5657894736842105; 0.5769230769230769
6	CHEMBL1774069-CHEMBL1774063	1	380	29	-1	-1	0.0	181; 182; 193; 145; 187	0.6153846153846154; 0.6333333333333333; 0.6774193548387096; 0.6896551724137931; 0.7
7	CHEMBL1774063-CHEMBL1774070	1	380	29	1	-1	0.2	130; 144; 133; 181; 182	0.5925925925925926; 0.6206896551724138; 0.6206896551724138; 0.6296296296296297; 0.6451612903225806
8	CHEMBL1774063-CHEMBL1774079	1	380	29	-1	1	0.8	207; 148; 195; 147; 134	0.631578947368421; 0.631578947368421; 0.631578947368421; 0.631578947368421; 0.6486486486486487
9	CHEMBL1774063-CHEMBL1774086	1	380	29	-1	-1	0.0	202; 142; 232; 224; 214	0.48571428571428577; 0.5; 0.5135135135135135; 0.5135135135135135; 0.5142857142857142
10	CHEMBL1774069-CHEMBL1774070	1	380	29	1	-1	0.4	130; 133; 150; 152; 219	0.6666666666666666; 0.6896551724137931; 0.7; 0.7096774193548387; 0.71875
11	CHEMBL1774069-CHEMBL1774078	1	380	29	-1	1	0.6	183; 184; 148; 147; 216	0.631578947368421; 0.631578947368421; 0.6410256410256411; 0.6410256410256411; 0.6585365853658537
12	CHEMBL1774069-CHEMBL1774079	1	380	29	-1	1	0.6	183; 184; 147; 148; 216	0.631578947368421; 0.631578947368421; 0.6410256410256411; 0.6410256410256411; 0.6585365853658537
13	CHEMBL1774069-CHEMBL1774086	1	380	29	-1	-1	0.2	224; 154; 202; 150; 187	0.5263157894736842; 0.5277777777777778; 0.5405405405405406; 0.5588235294117647; 0.5882352941176471
14	CHEMBL1774079-CHEMBL1774070	1	380	29	1	-1	0.4	183; 184; 135; 134; 238	0.6486486486486487; 0.6486486486486487; 0.6756756756756757; 0.6756756756756757; 0.725
15	CHEMBL1774086-CHEMBL1774070	1	380	29	1	-1	0.0	142; 187; 188; 202; 224	0.5294117647058824; 0.5625; 0.5945945945945946; 0.5945945945945946; 0.65
16	CHEMBL1774078-CHEMBL1774079	1	380	29	-1	1	0.6	183; 184; 148; 207; 147	0.7; 0.7; 0.7073170731707317; 0.7073170731707317; 0.7073170731707317
17	CHEMBL1774078-CHEMBL1774086	1	380	29	-1	-1	0.0	242; 238; 202; 224; 232	0.6190476190476191; 0.6190476190476191; 0.6666666666666666; 0.6808510638297872; 0.6808510638297872
18	CHEMBL1774079-CHEMBL1774086	1	380	29	-1	-1	0.0	242; 238; 202; 224; 232	0.6190476190476191; 0.6190476190476191; 0.6666666666666666; 0.6808510638297872; 0.6808510638297872
19	CHEMBL379336-CHEMBL209387	1	380	29	-1	-1	0.0	556; 343; 347; 340; 603	0.7692307692307693; 0.8824383164005806; 0.9084880636604775; 0.9093406593406593; 0.9962162162162163
20	CHEMBL211850-CHEMBL211267	1	380	29	-1	-1	0.0	343; 340; 347; 556; 39	0.631578947368421; 0.7298245614035087; 0.7334826427771557; 0.8123138033763654; 0.9936061381074168
21	CHEMBL244562-CHEMBL398175	1	380	29	-1	-1	0.0	279; 280; 388; 458; 455	0.8333333333333334; 0.868421052631579; 0.9047619047619048; 0.9437939110070257; 0.9444444444444444
22	CHEMBL3358104-CHEMBL4544583	1	380	29	-1	-1	0.2	563; 438; 436; 426; 437	0.6527777777777778; 0.6953405017921147; 0.7839506172839507; 0.7993827160493827; 0.8538011695906432
23	CHEMBL590241-CHEMBL349543	1	380	29	-1	-1	0.0	331; 487; 330; 456; 326	0.9855072463768116; 0.9855072463768116; 0.9910044977511244; 0.9912790697674418; 0.991304347826087
24	CHEMBL3813789-CHEMBL3735756	1	380	29	-1	-1	0.0	528; 536; 533; 548; 531	0.5333333333333333; 0.5333333333333333; 0.6; 0.625; 0.625
25	CHEMBL3814708-CHEMBL3735756	1	380	29	-1	-1	0.0	531; 546; 533; 528; 548	0.5333333333333333; 0.5333333333333333; 0.6; 0.625; 0.625
26	CHEMBL3815000-CHEMBL3735756	1	380	29	-1	-1	0.0	548; 536; 546; 533; 528	0.53125; 0.53125; 0.53125; 0.59375; 0.6176470588235294
27	CHEMBL3814708-CHEMBL3813789	1	380	29	-1	-1	0.0	537; 530; 551; 539; 528	0.5666666666666667; 0.5925925925925926; 0.65625; 0.65625; 0.6666666666666666
28	CHEMBL3813789-CHEMBL3815000	1	380	29	-1	-1	0.0	536; 548; 528; 546; 533	0.33333333333333326; 0.4375; 0.4375; 0.4375; 0.5
29	CHEMBL3814708-CHEMBL3815000	1	380	29	-1	-1	0.0	546; 548; 536; 531; 533	0.33333333333333326; 0.4375; 0.4375; 0.4375; 0.5
30	CHEMBL4639398-CHEMBL4636318	1	380	29	-1	-1	0.0	603; 600; 602; 581; 597	0.865612648221344; 0.8833619210977701; 0.9260869565217391; 0.9358490566037736; 0.9358490566037736
31	CHEMBL4636318-CHEMBL4639400	1	380	29	-1	-1	0.0	603; 600; 604; 599; 569	0.6304347826086957; 0.6792452830188679; 0.7690217391304348; 0.7831632653061225; 0.7831632653061225
32	CHEMBL4639398-CHEMBL4639400	1	380	29	-1	-1	0.0	603; 600; 604; 599; 573	0.26086956521739135; 0.35849056603773577; 0.6588628762541806; 0.6797488226059655; 0.6797488226059655
