	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL189049-CHEMBL193012	0	2081	149	-1	-1	0.2	336; 238; 235; 280; 277	0.8235294117647058; 0.8484848484848485; 0.8529411764705882; 0.8571428571428571; 0.8611111111111112
1	CHEMBL365165-CHEMBL189049	0	2081	149	-1	-1	0.2	243; 232; 2361; 209; 235	0.84; 0.8461538461538461; 0.9032258064516129; 0.9032258064516129; 0.9090909090909091
2	CHEMBL365807-CHEMBL189049	0	2081	149	-1	-1	0.4	237; 231; 258; 352; 244	0.5416666666666666; 0.5416666666666666; 0.56; 0.56; 0.5769230769230769
3	CHEMBL365165-CHEMBL193012	0	2081	149	-1	-1	0.2	336; 238; 235; 280; 277	0.8064516129032258; 0.8333333333333334; 0.8387096774193549; 0.84375; 0.8484848484848485
4	CHEMBL365807-CHEMBL193012	0	2081	149	-1	-1	0.4	352; 258; 237; 231; 345	0.5652173913043478; 0.5652173913043478; 0.6086956521739131; 0.6086956521739131; 0.6153846153846154
5	CHEMBL198843_CHEMBL371900_CHEMBL382094-CHEMBL199271	0	2081	149	-1	-1	0.0	397; 391; 402; 406; 106	0.84; 0.8840579710144927; 0.896551724137931; 0.9117647058823529; 0.9333333333333333
6	CHEMBL199277-CHEMBL198843_CHEMBL371900_CHEMBL382094	0	2081	149	-1	-1	0.0	397; 391; 402; 406; 223	0.6666666666666666; 0.7948717948717948; 0.9391891891891893; 0.9464285714285714; 0.9783950617283951
7	CHEMBL383382-CHEMBL198843_CHEMBL371900_CHEMBL382094	0	2081	149	-1	-1	0.0	397; 391; 402; 406; 223	0.72; 0.7575757575757576; 0.9318181818181818; 0.9407894736842105; 0.9746376811594203
8	CHEMBL199277-CHEMBL199271	0	2081	149	-1	-1	0.0	397; 106; 394; 395; 118	0.9310344827586207; 0.9411764705882353; 0.9558823529411764; 0.9615384615384615; 0.9689608636977058
9	CHEMBL383382-CHEMBL199271	0	2081	149	-1	-1	0.0	106; 118; 391; 402; 2517	0.9230769230769231; 0.9633173843700159; 0.9722222222222222; 0.975; 0.9753846153846154
10	CHEMBL383382-CHEMBL199277	0	2081	149	-1	-1	0.0	397; 391; 394; 395; 223	0.7777777777777778; 0.9285714285714286; 0.9797297297297298; 0.9821428571428571; 0.9876543209876543
11	CHEMBL426313-CHEMBL205187	0	2081	149	-1	-1	0.0	2076; 108; 599; 528; 2737	0.8535211267605634; 0.8664596273291926; 0.8995983935742972; 0.9172932330827068; 0.9185855263157895
12	CHEMBL218420-CHEMBL211764	0	2081	149	-1	-1	0.0	893; 883; 2679; 898; 2592	0.7027027027027027; 0.717948717948718; 0.717948717948718; 0.717948717948718; 0.717948717948718
13	CHEMBL221738-CHEMBL211764	0	2081	149	-1	-1	0.0	2722; 891; 849; 2691; 653	0.7837837837837838; 0.7837837837837838; 0.7948717948717948; 0.8; 0.8
14	CHEMBL211764-CHEMBL221844	0	2081	149	1	1	0.8	2635; 2633; 2642; 844; 2682	0.8157894736842105; 0.8205128205128205; 0.8378378378378378; 0.8461538461538461; 0.8536585365853658
15	CHEMBL221852-CHEMBL211764	0	2081	149	-1	-1	0.4	2720; 460; 763; 667; 674	0.5952380952380952; 0.625; 0.6486486486486487; 0.6666666666666666; 0.6938775510204082
16	CHEMBL222108-CHEMBL211764	0	2081	149	-1	-1	0.4	737; 2543; 445; 453; 2647	0.6666666666666666; 0.6666666666666666; 0.6976744186046512; 0.7; 0.717391304347826
17	CHEMBL222129-CHEMBL211764	0	2081	149	-1	-1	0.2	2682; 2723; 683; 889; 462	0.7; 0.7142857142857143; 0.7333333333333333; 0.7368421052631579; 0.75
18	CHEMBL373451-CHEMBL211764	0	2081	149	-1	1	0.8	2560; 886; 2642; 454; 844	0.5952380952380952; 0.6216216216216216; 0.6216216216216216; 0.625; 0.6410256410256411
19	CHEMBL373593-CHEMBL211764	0	2081	149	-1	1	0.6	2633; 2643; 679; 2558; 683	0.6; 0.6190476190476191; 0.6363636363636364; 0.6956521739130435; 0.7083333333333334
20	CHEMBL373992-CHEMBL211764	0	2081	149	-1	-1	0.0	2722; 891; 849; 653; 2691	0.7368421052631579; 0.7368421052631579; 0.75; 0.7560975609756098; 0.7560975609756098
21	CHEMBL379194-CHEMBL212577	0	2081	149	-1	-1	0.0	691; 293; 470; 2375; 2356	0.9840579710144928; 0.9848837209302326; 0.9850230414746544; 0.9852534562211982; 0.9855072463768116
22	CHEMBL213865-CHEMBL385198	0	2081	149	-1	-1	0.0	3120; 3135; 2108; 3241; 1158	0.8202247191011236; 0.9368421052631579; 0.9663978494623656; 0.9696969696969697; 0.97
23	CHEMBL221738-CHEMBL218420	0	2081	149	-1	-1	0.0	2753; 710; 2927; 699; 2678	0.6666666666666666; 0.6666666666666666; 0.6785714285714286; 0.6896551724137931; 0.6896551724137931
24	CHEMBL218420-CHEMBL221844	0	2081	149	1	-1	0.4	2642; 844; 2679; 2928; 2592	0.5806451612903226; 0.6060606060606061; 0.6470588235294118; 0.6470588235294118; 0.6470588235294118
25	CHEMBL218420-CHEMBL221852	0	2081	149	-1	-1	0.0	850; 2562; 895; 2693; 690	0.4666666666666667; 0.5294117647058824; 0.5333333333333333; 0.5757575757575758; 0.6
