	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3103860-CHEMBL3103861	70	247	10	-1	-1	0.0	9; 11; 10; 19; 20	0.5; 0.6875; 0.7272727272727273; 0.7941176470588235; 0.8611111111111112
1	CHEMBL3103865-CHEMBL3103860	70	247	10	-1	-1	0.0	11; 9; 10; 23; 20	0.5; 0.7; 0.8; 0.8205128205128205; 0.8611111111111112
2	CHEMBL3103868-CHEMBL3103860	70	247	10	1	-1	0.0	11; 9; 10; 23; 120	0.6206896551724138; 0.6296296296296297; 0.75; 0.8421052631578947; 0.8626373626373627
3	CHEMBL3103861-CHEMBL3103862	70	247	10	-1	-1	0.0	9; 19; 20; 10; 23	0.7037037037037037; 0.7666666666666667; 0.7666666666666667; 0.8823529411764706; 0.9230769230769231
4	CHEMBL3103861-CHEMBL3103863	70	247	10	-1	-1	0.0	19; 10; 23; 9; 20	0.4285714285714286; 0.59375; 0.6; 0.7647058823529411; 0.8717948717948718
5	CHEMBL3103864-CHEMBL3103861	70	247	10	-1	-1	0.0	20; 11; 23; 9; 19	0.4642857142857143; 0.5806451612903226; 0.6285714285714286; 0.8611111111111112; 0.8974358974358975
6	CHEMBL3103865-CHEMBL3103862	70	247	10	-1	-1	0.0	20; 9; 19; 23; 11	0.5185185185185185; 0.6428571428571429; 0.75; 0.8157894736842105; 0.8611111111111112
7	CHEMBL3103868-CHEMBL3103862	70	247	10	1	-1	0.0	20; 9; 19; 23; 120	0.6296296296296297; 0.6538461538461539; 0.7241379310344828; 0.8947368421052632; 0.896978021978022
8	CHEMBL3103865-CHEMBL3103863	70	247	10	-1	-1	0.0	23; 19; 10; 20; 11	0.4375; 0.59375; 0.6060606060606061; 0.8157894736842105; 0.8205128205128205
9	CHEMBL3103868-CHEMBL3103863	70	247	10	1	-1	0.0	23; 19; 10; 9; 11	0.53125; 0.5517241379310345; 0.6129032258064516; 0.8571428571428571; 0.868421052631579
10	CHEMBL3103865-CHEMBL3103864	70	247	10	-1	-1	0.0	11; 20; 23; 9; 19	0.6333333333333333; 0.7096774193548387; 0.75; 0.9444444444444444; 0.9473684210526315
11	CHEMBL3103868-CHEMBL3103864	70	247	10	1	-1	0.2	20; 11; 23; 120; 112	0.5714285714285714; 0.5862068965517241; 0.6363636363636364; 0.8214285714285714; 0.9044776119402985
12	CHEMBL3103867-CHEMBL3793440	70	247	10	1	1	1.0	32; 29; 30; 42; 39	0.48484848484848486; 0.5294117647058824; 0.5714285714285714; 0.7767441860465116; 0.82281284606866
13	CHEMBL3103869-CHEMBL3103868	70	247	10	-1	1	0.8	40; 39; 42; 115; 43	0.8095238095238095; 0.813953488372093; 0.813953488372093; 0.814935064935065; 0.8222222222222222
14	CHEMBL3103868-CHEMBL3792552	70	247	10	1	1	0.8	39; 32; 29; 30; 124	0.41666666666666674; 0.6379635449402892; 0.6946929039952296; 0.6946929039952296; 0.7317073170731707
15	CHEMBL3103868-CHEMBL3793221	70	247	10	1	1	1.0	40; 30; 32; 29; 42	0.4285714285714286; 0.5622435020519836; 0.627906976744186; 0.627906976744186; 0.6976744186046512
16	CHEMBL3103868-CHEMBL3793927	70	247	10	1	1	1.0	42; 32; 30; 29; 40	0.41666666666666674; 0.5747508305647842; 0.6379635449402892; 0.6670746634026928; 0.6976744186046512
17	CHEMBL3103868-CHEMBL3794146	70	247	10	1	1	1.0	43; 30; 32; 29; 42	0.39473684210526316; 0.5977372721558768; 0.6565295169946332; 0.6565295169946332; 0.717391304347826
18	CHEMBL3103869-CHEMBL3793267	70	247	10	1	1	1.0	42; 39; 40; 43; 30	0.43243243243243246; 0.4736842105263157; 0.5; 0.5714285714285714; 0.775013520822066
19	CHEMBL3103880-CHEMBL3103876	70	247	10	-1	-1	0.2	98; 102; 143; 96; 32	0.951165371809101; 0.9525606469002695; 0.9559748427672956; 0.9572697003329633; 0.9576719576719577
20	CHEMBL3103879-CHEMBL3103878	70	247	10	-1	-1	0.0	90; 266; 265; 256; 274	0.9966329966329966; 1.0; 1.0; 1.0; 1.0
21	CHEMBL3648724-CHEMBL3623150	70	247	10	-1	-1	0.0	51; 46; 48; 52; 49	0.375; 0.375; 0.5294117647058824; 0.5526315789473685; 0.6052631578947368
22	CHEMBL4450356-CHEMBL3623150	70	247	10	-1	-1	0.0	51; 46; 48; 49; 52	0.5; 0.5; 0.5588235294117647; 0.631578947368421; 0.65
23	CHEMBL3634756_CHEMBL3634758-CHEMBL3634770	70	247	10	-1	-1	0.0	57; 54; 53; 66; 90	0.25; 0.25; 0.7586206896551724; 0.7725752508361204; 0.8764584763212079
24	CHEMBL3956349-CHEMBL3634756_CHEMBL3634758	70	247	10	-1	-1	0.0	134; 63; 84; 87; 72	0.35849056603773577; 0.6171710063335678; 0.6418696510862409; 0.6530612244897959; 0.7575757575757576
25	CHEMBL3634757-CHEMBL3634770	70	247	10	-1	-1	0.0	57; 54; 66; 53; 90	0.18181818181818188; 0.33333333333333326; 0.7536231884057971; 0.8275862068965517; 0.867938371239912
26	CHEMBL3634770-CHEMBL3634761	70	247	10	-1	-1	0.0	61; 62; 64; 63; 65	0.7777777777777778; 0.8181818181818182; 0.9760348583877996; 0.9760348583877996; 0.976890756302521
27	CHEMBL3634791-CHEMBL3634766	70	247	10	-1	-1	0.0	63; 84; 87; 134; 91	0.6935736677115987; 0.7133431085043989; 0.7223011363636364; 0.7627118644067796; 0.8203125
28	CHEMBL3634769-CHEMBL3634770	70	247	10	-1	-1	0.0	74; 75; 59; 77; 76	0.38888888888888884; 0.4054054054054055; 0.4117647058823529; 0.5405405405405406; 0.5405405405405406
29	CHEMBL3634770-CHEMBL3634771	70	247	10	-1	-1	0.0	61; 83; 85; 84; 86	0.5555555555555556; 0.6923076923076923; 0.9568627450980393; 0.9568627450980393; 0.9582542694497154
30	CHEMBL3634770-CHEMBL3634772	70	247	10	-1	-1	0.0	62; 83; 88; 87; 89	0.4545454545454546; 0.5384615384615384; 0.9393382352941176; 0.9393382352941176; 0.9411764705882353
31	CHEMBL3634781-CHEMBL3634770	70	247	10	-1	-1	0.0	63; 84; 87; 134; 91	0.4137931034482758; 0.4516129032258065; 0.46875; 0.6101694915254238; 0.65625
32	CHEMBL3634782-CHEMBL3634770	70	247	10	-1	-1	0.0	64; 85; 88; 72; 91	0.4137931034482758; 0.4516129032258065; 0.46875; 0.5913978494623655; 0.65625
33	CHEMBL3956349-CHEMBL3634781	70	247	10	-1	-1	0.0	57; 54; 90; 66; 53	0.5212765957446808; 0.5212765957446808; 0.8064516129032258; 0.8116169544740973; 0.8459280997798972
34	CHEMBL3634790-CHEMBL3634791	70	247	10	-1	-1	0.0	11; 9; 76; 240; 93	0.9563636363636363; 0.9565217391304348; 0.97340930674264; 0.9760119940029985; 0.9771241830065359
35	CHEMBL3648724-CHEMBL3648675	70	247	10	-1	-1	0.0	101; 96; 98; 102; 99	0.375; 0.46875; 0.5714285714285714; 0.6216216216216216; 0.6410256410256411
36	CHEMBL4450356-CHEMBL3648675	70	247	10	-1	-1	0.0	101; 98; 96; 102; 99	0.48571428571428577; 0.5428571428571428; 0.5714285714285714; 0.5945945945945946; 0.6153846153846154
37	CHEMBL3648680-CHEMBL3648724	70	247	10	-1	-1	0.0	107; 104; 108; 46; 105	0.46153846153846156; 0.6; 0.6285714285714286; 0.6857142857142857; 0.7142857142857143
38	CHEMBL4450356-CHEMBL3648680	70	247	10	-1	-1	0.0	104; 46; 107; 108; 105	0.5333333333333333; 0.5882352941176471; 0.6; 0.6486486486486487; 0.6571428571428571
39	CHEMBL3648724-CHEMBL4439756	70	247	10	-1	-1	0.0	136; 105; 108; 113; 142	0.375; 0.40625; 0.5; 0.5294117647058824; 0.5405405405405406
40	CHEMBL3648724-CHEMBL4459538	70	247	10	-1	-1	0.0	108; 142; 105; 136; 52	0.4117647058823529; 0.4117647058823529; 0.5833333333333334; 0.5945945945945946; 0.625
41	CHEMBL4450356-CHEMBL3652626_CHEMBL3652638_CHEMBL4437940	70	247	10	-1	-1	0.0	104; 115; 48; 113; 99	0.5333333333333333; 0.5333333333333333; 0.6470588235294118; 0.6857142857142857; 0.7435897435897436
42	CHEMBL3792742-CHEMBL3792428	70	247	10	-1	-1	0.0	118; 116; 119; 129; 127	0.5483870967741935; 0.6470588235294118; 0.696969696969697; 0.7744890768146583; 0.8157894736842105
43	CHEMBL3793440-CHEMBL3792474	70	247	10	-1	-1	0.2	116; 123; 29; 121; 118	0.5333333333333333; 0.6451612903225806; 0.6944444444444444; 0.7575757575757576; 0.8055555555555556
44	CHEMBL3792552-CHEMBL3793267	70	247	10	-1	-1	0.2	124; 39; 10; 23; 19	0.6176470588235294; 0.7906976744186046; 0.8310344827586207; 0.8509127789046653; 0.8598442714126808
45	CHEMBL3792905-CHEMBL3793440	70	247	10	-1	-1	0.2	118; 127; 30; 121; 116	0.5333333333333333; 0.5806451612903226; 0.6666666666666666; 0.6875; 0.75
46	CHEMBL3793221-CHEMBL3793267	70	247	10	-1	-1	0.2	124; 129; 130; 40; 118	0.5757575757575758; 0.625; 0.7368421052631579; 0.7857142857142857; 0.79328165374677
47	CHEMBL3793927-CHEMBL3793267	70	247	10	-1	-1	0.2	118; 129; 116; 119; 42	0.7293868921775899; 0.7352941176470589; 0.7661129568106313; 0.7744890768146583; 0.813953488372093
48	CHEMBL3793600-CHEMBL3793440	70	247	10	-1	-1	0.2	119; 123; 32; 127; 116	0.5714285714285714; 0.71875; 0.7222222222222222; 0.7272727272727273; 0.8378378378378378
