	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1363627-CHEMBL4080804	2	1245	92	-1	-1	0.2	934; 938; 929; 943; 1176	0.6331521739130435; 0.7083333333333333; 0.7672413793103448; 0.782258064516129; 0.782608695652174
1	CHEMBL1363627-CHEMBL4097153	2	1245	92	-1	-1	0.2	1176; 861; 881; 1181; 1216	0.4444444444444444; 0.6666666666666666; 0.6944444444444444; 0.7058823529411764; 0.7368421052631579
2	CHEMBL174847-CHEMBL2333966	2	1245	92	-1	-1	0.0	351; 299; 352; 1171; 165	0.875; 0.875; 0.9285714285714286; 0.9326599326599326; 0.9333333333333333
3	CHEMBL174847-CHEMBL3402958	2	1245	92	-1	1	0.6	302; 842; 46; 303; 847	0.8; 0.8; 0.8181818181818182; 0.8421052631578947; 0.8421052631578947
4	CHEMBL174847-CHEMBL4462614	2	1245	92	-1	-1	0.2	276; 275; 814; 304; 845	0.7727272727272727; 0.8260869565217391; 0.875; 0.875; 0.875
5	CHEMBL189526-CHEMBL190733	2	1245	92	-1	-1	0.0	94; 99; 97; 1929; 98	0.7888888888888889; 0.819047619047619; 0.8272727272727272; 0.9459691252144082; 0.95
6	CHEMBL2047828-CHEMBL2047821	2	1245	92	-1	-1	0.2	82; 194; 196; 195; 908	0.6181818181818182; 0.6322580645161291; 0.8401122019635343; 0.8875000000000001; 0.9191919191919192
7	CHEMBL363931-CHEMBL2164735	2	1245	92	1	-1	0.0	179; 140; 142; 242; 34	0.7861339600470034; 0.8333333333333334; 0.8461538461538461; 0.8709677419354839; 0.8771121351766513
8	CHEMBL3823618-CHEMBL2164735	2	1245	92	-1	-1	0.0	213; 232; 34; 233; 235	0.7931034482758621; 0.7931034482758621; 0.8064516129032258; 0.8296146044624746; 0.8448275862068966
9	CHEMBL2333966-CHEMBL3402958	2	1245	92	-1	1	0.6	842; 302; 46; 303; 847	0.8; 0.8; 0.8148148148148148; 0.8333333333333334; 0.8333333333333334
10	CHEMBL2333966-CHEMBL4462614	2	1245	92	-1	-1	0.2	276; 275; 845; 842; 304	0.7777777777777778; 0.8620689655172413; 0.8620689655172413; 0.8620689655172413; 0.8620689655172413
11	CHEMBL2336620-CHEMBL2336622	2	1245	92	-1	-1	0.0	993; 326; 337; 1362; 1364	0.7551020408163265; 0.7586206896551724; 0.7741935483870968; 0.7969924812030075; 0.7969924812030075
12	CHEMBL2336620-CHEMBL2336632	2	1245	92	-1	-1	0.0	329; 340; 326; 337; 966	0.7692307692307693; 0.7857142857142857; 0.7878787878787878; 0.8; 0.8209718670076727
13	CHEMBL2336622-CHEMBL2336632	2	1245	92	-1	-1	0.0	326; 337; 1113; 329; 327	0.6451612903225806; 0.6666666666666666; 0.725; 0.7857142857142857; 0.7941176470588235
14	CHEMBL2436867-CHEMBL2436876	2	1245	92	-1	-1	0.0	1604; 1461; 85; 1199; 878	0.7567567567567568; 0.7659574468085106; 0.7692307692307693; 0.8; 0.8461538461538461
15	CHEMBL2436867-CHEMBL2436881	2	1245	92	-1	-1	0.0	90; 1604; 1461; 85; 941	0.7692307692307693; 0.8986486486486487; 0.9024822695035462; 0.9038461538461539; 0.9045092838196287
16	CHEMBL2436867-CHEMBL2436883	2	1245	92	-1	-1	0.2	92; 1498; 1435; 1437; 1441	0.7692307692307693; 0.8643410852713178; 0.8695652173913043; 0.875; 0.8778908418131359
17	CHEMBL2436876-CHEMBL2436883	2	1245	92	-1	-1	0.0	1435; 1441; 387; 381; 392	0.75; 0.7659574468085106; 0.7777777777777778; 0.7777777777777778; 0.8275862068965517
18	CHEMBL2436881-CHEMBL2436883	2	1245	92	-1	-1	0.0	941; 392; 1435; 381; 382	0.7692307692307693; 0.78125; 0.88; 0.8823529411764706; 0.8823529411764706
