	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL100017-CHEMBL419727	6	673	36	-1	-1	0.2	7; 6; 5; 115; 434	0.6818181818181818; 0.7272727272727273; 0.76; 0.928388746803069; 0.9491525423728814
1	CHEMBL608115-CHEMBL162631	6	673	36	1	-1	0.4	103; 262; 284; 211; 37	0.7222222222222222; 0.7906976744186046; 0.7954545454545454; 0.803921568627451; 0.803921568627451
2	CHEMBL199163-CHEMBL199014	6	673	36	-1	-1	0.0	113; 141; 144; 282; 268	0.8489583333333334; 0.8489583333333334; 0.8529411764705882; 0.8605769230769231; 0.8787878787878788
3	CHEMBL381190-CHEMBL199014	6	673	36	-1	-1	0.0	281; 120; 282; 60; 141	0.7837837837837838; 0.7941176470588235; 0.8640625; 0.875; 0.8807565789473685
4	CHEMBL381190-CHEMBL199163	6	673	36	-1	-1	0.0	145; 116; 269; 117; 144	0.7954545454545454; 0.8048780487804879; 0.813953488372093; 0.825; 0.8285714285714286
5	CHEMBL206749-CHEMBL380832	6	673	36	-1	-1	0.0	164; 155; 157; 152; 273	0.64; 0.9285714285714286; 0.9380165289256198; 0.9383116883116883; 0.9473140495867769
6	CHEMBL4061626-CHEMBL4073055	6	673	36	1	-1	0.0	344; 364; 361; 367; 345	0.6; 0.65625; 0.696969696969697; 0.7142857142857143; 0.7428571428571429
7	CHEMBL4079078_CHEMBL4104808-CHEMBL4061626	6	673	36	1	-1	0.2	360; 366; 386; 300; 466	0.5; 0.64; 0.75; 0.8; 0.8125
8	CHEMBL4061626-CHEMBL4094982	6	673	36	-1	-1	0.0	362; 344; 376; 348; 478	0.4642857142857143; 0.6206896551724138; 0.6363636363636364; 0.6857142857142857; 0.7222222222222222
9	CHEMBL4079078_CHEMBL4104808-CHEMBL4073055	6	673	36	-1	-1	0.0	345; 354; 461; 379; 506	0.6944444444444444; 0.7027027027027027; 0.725; 0.7368421052631579; 0.7435897435897436
10	CHEMBL4094638-CHEMBL4073055	6	673	36	-1	-1	0.0	344; 358; 364; 413; 345	0.7941176470588235; 0.8285714285714286; 0.8333333333333334; 0.8378378378378378; 0.8378378378378378
11	CHEMBL4078079-CHEMBL4102351	6	673	36	-1	-1	0.0	407; 501; 518; 503; 486	0.6176470588235294; 0.6176470588235294; 0.6601307189542485; 0.6941176470588235; 0.7086834733893558
12	CHEMBL4079078_CHEMBL4104808-CHEMBL4094638	6	673	36	-1	-1	0.2	466; 386; 461; 464; 410	0.7741935483870968; 0.7931034482758621; 0.8378378378378378; 0.8461538461538461; 0.8484848484848485
13	CHEMBL4079078_CHEMBL4104808-CHEMBL4101829	6	673	36	-1	-1	0.0	345; 354; 461; 375; 379	0.6285714285714286; 0.6388888888888888; 0.7; 0.7105263157894737; 0.7105263157894737
14	CHEMBL4094638-CHEMBL4091604	6	673	36	-1	-1	0.0	344; 358; 345; 354; 364	0.7428571428571429; 0.7777777777777778; 0.7894736842105263; 0.7948717948717948; 0.8157894736842105
15	CHEMBL4094982-CHEMBL4091604	6	673	36	-1	-1	0.0	348; 475; 420; 479; 480	0.5277777777777778; 0.65; 0.65; 0.6666666666666666; 0.7
16	CHEMBL4101829-CHEMBL4091604	6	673	36	-1	-1	0.0	351; 347; 423; 355; 507	0.7941176470588235; 0.7941176470588235; 0.8; 0.8108108108108109; 0.8157894736842105
17	CHEMBL4094638-CHEMBL4101829	6	673	36	-1	-1	0.0	344; 358; 345; 354; 361	0.7272727272727273; 0.7647058823529411; 0.7777777777777778; 0.7837837837837838; 0.8055555555555556
18	CHEMBL4094982-CHEMBL4101829	6	673	36	-1	-1	0.0	348; 420; 475; 479; 480	0.5; 0.631578947368421; 0.631578947368421; 0.65; 0.6842105263157895
19	CHEMBL4519086-CHEMBL4434867	6	673	36	-1	-1	0.0	580; 581; 285; 626; 223	0.2222222222222222; 0.5985663082437276; 0.7407407407407407; 0.7941176470588236; 0.9607843137254902
