	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL16929-CHEMBL16677	3	515	13	-1	-1	0.0	714; 94; 13; 10; 12	0.4901960784313726; 0.4901960784313726; 0.5; 0.5; 0.5
1	CHEMBL16677-CHEMBL201022	3	515	13	1	1	1.0	417; 414; 9; 416; 412	0.30000000000000004; 0.30000000000000004; 0.30000000000000004; 0.43333333333333335; 0.5517241379310345
2	CHEMBL275427-CHEMBL16677	3	515	13	-1	-1	0.0	724; 111; 780; 10; 779	0.48; 0.4901960784313726; 0.5; 0.5; 0.5
3	CHEMBL278039-CHEMBL16677	3	515	13	-1	-1	0.0	12; 783; 779; 350; 140	0.5; 0.5; 0.5; 0.5283018867924528; 0.6989473684210525
4	CHEMBL432664-CHEMBL16677	3	515	13	-1	-1	0.0	107; 13; 780; 783; 468	0.4901960784313726; 0.5; 0.5; 0.5; 0.6989473684210525
5	CHEMBL17003-CHEMBL16929	3	515	13	-1	-1	0.0	12; 10; 13; 98; 570	0.42105263157894735; 0.42105263157894735; 0.42105263157894735; 0.4901960784313726; 0.6779661016949152
6	CHEMBL275605-CHEMBL16929	3	515	13	-1	-1	0.0	19; 106; 466; 672; 27	0.4901960784313726; 0.5788576300085252; 0.6464000000000001; 0.6464000000000001; 0.6533333333333333
7	CHEMBL17003-CHEMBL201022	3	515	13	1	1	1.0	414; 9; 417; 416; 413	0.2666666666666666; 0.2666666666666666; 0.2666666666666666; 0.4; 0.5666666666666667
8	CHEMBL17003-CHEMBL275427	3	515	13	-1	-1	0.0	780; 10; 779; 475; 533	0.42105263157894735; 0.42105263157894735; 0.42105263157894735; 0.48; 0.4901960784313726
9	CHEMBL17003-CHEMBL278039	3	515	13	-1	-1	0.0	779; 12; 783; 780; 13	0.42105263157894735; 0.42105263157894735; 0.42105263157894735; 0.6956521739130435; 0.6956521739130435
10	CHEMBL17003-CHEMBL432664	3	515	13	-1	-1	0.0	13; 780; 783; 437; 779	0.42105263157894735; 0.42105263157894735; 0.42105263157894735; 0.4901960784313726; 0.6956521739130435
11	CHEMBL197605-CHEMBL201679	3	515	13	-1	-1	0.0	19; 106; 20; 23; 24	0.4482758620689655; 0.4482758620689655; 0.4814814814814814; 0.5483870967741935; 0.5483870967741935
12	CHEMBL197605-CHEMBL425395	3	515	13	-1	-1	0.0	19; 24; 27; 23; 664	0.37037037037037035; 0.37037037037037035; 0.37037037037037035; 0.37037037037037035; 0.4285714285714286
13	CHEMBL381538-CHEMBL198243	3	515	13	-1	-1	0.0	63; 34; 61; 366; 130	0.20512820512820507; 0.3913043478260869; 0.48160535117056846; 0.4851258581235698; 0.4851258581235698
14	CHEMBL382413-CHEMBL198243	3	515	13	-1	-1	0.0	62; 636; 33; 631; 449	0.3111111111111111; 0.3191489361702128; 0.3829787234042553; 0.4509803921568627; 0.4814814814814814
15	CHEMBL198338-CHEMBL199999	3	515	13	-1	-1	0.0	42; 58; 37; 41; 50	0.24242424242424243; 0.24242424242424243; 0.24242424242424243; 0.2857142857142857; 0.2857142857142857
16	CHEMBL198338-CHEMBL201281	3	515	13	-1	-1	0.0	42; 37; 58; 41; 50	0.24242424242424243; 0.24242424242424243; 0.24242424242424243; 0.2857142857142857; 0.2857142857142857
17	CHEMBL198338-CHEMBL381522	3	515	13	-1	-1	0.0	37; 58; 42; 50; 41	0.24242424242424243; 0.24242424242424243; 0.24242424242424243; 0.2857142857142857; 0.2857142857142857
18	CHEMBL198338-CHEMBL424671	3	515	13	-1	-1	0.0	47; 45; 59; 51; 48	0.40476190476190477; 0.40476190476190477; 0.42500000000000004; 0.4864864864864865; 0.5238095238095238
19	CHEMBL382413-CHEMBL198345	3	515	13	-1	-1	0.0	33; 631; 449; 62; 636	0.3111111111111111; 0.3191489361702128; 0.36; 0.3829787234042553; 0.4509803921568627
20	CHEMBL198403-CHEMBL199583	3	515	13	-1	-1	0.0	85; 74; 91; 67; 84	0.30434782608695654; 0.43999999999999995; 0.43999999999999995; 0.43999999999999995; 0.4814814814814814
21	CHEMBL199999-CHEMBL198403	3	515	13	-1	-1	0.0	67; 74; 91; 80; 73	0.36363636363636365; 0.36363636363636365; 0.36363636363636365; 0.41666666666666674; 0.41666666666666674
22	CHEMBL198403-CHEMBL201281	3	515	13	-1	-1	0.0	67; 74; 91; 73; 84	0.36363636363636365; 0.36363636363636365; 0.36363636363636365; 0.41666666666666674; 0.41666666666666674
23	CHEMBL198403-CHEMBL370629	3	515	13	-1	-1	0.0	69; 90; 74; 91; 67	0.4; 0.48275862068965525; 0.5185185185185185; 0.5185185185185185; 0.5185185185185185
24	CHEMBL198403-CHEMBL381522	3	515	13	-1	-1	0.0	74; 67; 91; 84; 80	0.36363636363636365; 0.36363636363636365; 0.36363636363636365; 0.41666666666666674; 0.41666666666666674
25	CHEMBL198403-CHEMBL424671	3	515	13	-1	-1	0.0	79; 77; 92; 81; 85	0.4545454545454546; 0.47058823529411764; 0.5151515151515151; 0.5588235294117647; 0.5666666666666667
26	CHEMBL199326-CHEMBL201679	3	515	13	-1	-1	0.0	94; 714; 107; 111; 108	0.5833333333333334; 0.6780303030303031; 0.6923076923076923; 0.6923076923076923; 0.6923076923076923
27	CHEMBL199326-CHEMBL425395	3	515	13	-1	-1	0.0	101; 97; 98; 95; 94	0.47619047619047616; 0.47619047619047616; 0.47619047619047616; 0.5416666666666666; 0.5454545454545454
28	CHEMBL201679-CHEMBL199327	3	515	13	-1	-1	0.0	94; 714; 107; 111; 108	0.625; 0.7102272727272727; 0.7307692307692307; 0.7307692307692307; 0.7307692307692307
