	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1208844-CHEMBL1208840	6	578	22	-1	-1	0.0	12; 40; 38; 41; 13	0.6666666666666666; 0.6883116883116884; 0.7077922077922079; 0.7077922077922079; 0.7419354838709677
1	CHEMBL1209764-CHEMBL1209682	6	578	22	-1	-1	0.0	110; 106; 103; 85; 99	0.8415260454878943; 0.8486997635933806; 0.8486997635933806; 0.8541033434650456; 0.8625204582651391
2	CHEMBL1209765-CHEMBL1209682	6	578	22	-1	-1	0.0	24; 104; 26; 25; 107	0.8761904761904762; 0.8846945778997941; 0.8923395445134575; 0.8923395445134575; 0.8943506969919296
3	CHEMBL1209765-CHEMBL1209764	6	578	22	-1	-1	0.0	85; 86; 87; 93; 92	0.9711538461538461; 0.9743589743589743; 0.9769230769230769; 0.9769230769230769; 0.978021978021978
4	CHEMBL1215016-CHEMBL1215233	6	578	22	-1	-1	0.0	120; 145; 282; 125; 124	0.8444444444444444; 0.851063829787234; 0.86; 0.8636363636363636; 0.8666666666666667
5	CHEMBL1215016-CHEMBL1215234	6	578	22	-1	-1	0.0	120; 145; 282; 271; 124	0.7804878048780488; 0.7906976744186046; 0.8043478260869565; 0.8235294117647058; 0.8333333333333334
6	CHEMBL1215234-CHEMBL1215233	6	578	22	-1	-1	0.0	85; 86; 87; 93; 97	0.9603365384615384; 0.9647435897435898; 0.9682692307692308; 0.9682692307692308; 0.9697802197802198
7	CHEMBL1270758-CHEMBL1270560	6	578	22	-1	-1	0.2	504; 481; 483; 485; 486	0.7407407407407407; 0.7777777777777778; 0.7931034482758621; 0.8214285714285714; 0.8275862068965517
8	CHEMBL1270560-CHEMBL1270860	6	578	22	-1	-1	0.0	483; 481; 484; 486; 485	0.5925925925925926; 0.6153846153846154; 0.6428571428571429; 0.8064516129032258; 0.8387096774193549
9	CHEMBL1270757-CHEMBL1270860	6	578	22	-1	-1	0.0	502; 501; 509; 514; 483	0.7741935483870968; 0.7931034482758621; 0.8064516129032258; 0.8387096774193549; 0.84375
10	CHEMBL1270758-CHEMBL1270860	6	578	22	-1	-1	0.0	483; 481; 510; 486; 484	0.7333333333333333; 0.7586206896551724; 0.7941176470588235; 0.8064516129032258; 0.8125
11	CHEMBL383012-CHEMBL204458	6	578	22	-1	-1	0.2	563; 556; 558; 557; 570	0.7666666666666667; 0.8325281803542672; 0.9565217391304348; 0.9565217391304348; 0.9722222222222222
12	CHEMBL383012-CHEMBL206251	6	578	22	-1	-1	0.2	556; 563; 558; 557; 570	0.717391304347826; 0.75; 0.9002557544757033; 0.9002557544757033; 0.9705882352941176
13	CHEMBL210691-CHEMBL377390	6	578	22	1	-1	0.0	576; 580; 852; 574; 841	0.7857142857142857; 0.8; 0.8148148148148148; 0.8275862068965517; 0.8333333333333334
