	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL179627-CHEMBL201285	1	688	35	-1	-1	0.0	17; 16; 14; 12; 13	0.8409090909090909; 0.851063829787234; 0.8780487804878049; 0.8837209302325582; 0.8913043478260869
1	CHEMBL188553-CHEMBL191014	1	688	35	1	-1	0.2	739; 128; 593; 660; 663	0.7333333333333333; 0.75; 0.75; 0.7575757575757576; 0.7575757575757576
2	CHEMBL188553-CHEMBL2381590	1	688	35	1	-1	0.4	662; 658; 659; 660; 123	0.6; 0.68; 0.6818181818181818; 0.7037037037037037; 0.7037037037037037
3	CHEMBL370912-CHEMBL188553	1	688	35	-1	1	0.6	740; 738; 603; 741; 739	0.8421052631578947; 0.8571428571428571; 0.875; 0.8823529411764706; 0.8846153846153846
4	CHEMBL2381588-CHEMBL191014	1	688	35	-1	-1	0.0	611; 628; 645; 668; 580	0.5714285714285714; 0.6; 0.6923076923076923; 0.6923076923076923; 0.6923076923076923
5	CHEMBL2381590-CHEMBL191014	1	688	35	-1	-1	0.0	660; 628; 645; 580; 83	0.5483870967741935; 0.6363636363636364; 0.6944444444444444; 0.6944444444444444; 0.7297297297297297
6	CHEMBL199294-CHEMBL199433	1	688	35	-1	-1	0.0	154; 530; 763; 767; 528	0.8181818181818182; 0.8260869565217391; 0.8260869565217391; 0.8260869565217391; 0.8260869565217391
7	CHEMBL392477-CHEMBL199294	1	688	35	-1	-1	0.0	497; 495; 505; 194; 499	0.6341463414634146; 0.6707317073170732; 0.8823529411764706; 0.8928571428571429; 0.9
8	CHEMBL392477-CHEMBL199433	1	688	35	-1	-1	0.0	495; 497; 498; 520; 504	0.6341463414634146; 0.764808362369338; 0.7857142857142857; 0.8; 0.8
9	CHEMBL369720-CHEMBL201285	1	688	35	1	-1	0.0	12; 16; 17; 14; 13	0.7368421052631579; 0.7441860465116279; 0.7560975609756098; 0.7894736842105263; 0.813953488372093
10	CHEMBL2112342-CHEMBL2112343	1	688	35	-1	-1	0.0	299; 300; 301; 406; 737	0.9393939393939394; 0.9489633173843701; 0.9515151515151515; 0.9545454545454546; 0.9545782263878875
11	CHEMBL2112342-CHEMBL2112347	1	688	35	-1	-1	0.0	406; 395; 514; 249; 299	0.9; 0.9285714285714286; 0.9650273224043716; 0.9691417550626807; 0.9696969696969697
12	CHEMBL2112343-CHEMBL2112347	1	688	35	-1	-1	0.0	525; 406; 263; 532; 395	0.9470899470899471; 0.9473684210526315; 0.9487179487179488; 0.9487179487179488; 0.9629629629629629
13	CHEMBL2113302-CHEMBL2113299	1	688	35	-1	-1	0.0	481; 484; 466; 435; 472	0.5272988505747127; 0.5272988505747127; 0.5786206896551724; 0.75; 0.7616632860040569
