	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL3355668-CHEMBL3355677	17	285	15	-1	-1	0.0	72; 114; 68; 60; 73	0.5483870967741935; 0.6829268292682927; 0.6904761904761905; 0.696969696969697; 0.7142857142857143
1	CHEMBL3355668-CHEMBL3355678	17	285	15	-1	-1	0.0	73; 114; 68; 61; 72	0.5483870967741935; 0.65; 0.6904761904761905; 0.696969696969697; 0.7142857142857143
2	CHEMBL3355682_CHEMBL3393381-CHEMBL3355668	17	285	15	1	-1	0.0	52; 74; 382; 68; 386	0.7058823529411765; 0.7380952380952381; 0.7670482827277253; 0.7708333333333334; 0.7852283770651118
3	CHEMBL3355678-CHEMBL3355677	17	285	15	-1	-1	0.0	139; 94; 118; 124; 114	0.46153846153846156; 0.7058823529411765; 0.7272727272727273; 0.7272727272727273; 0.7560975609756098
4	CHEMBL3355682_CHEMBL3393381-CHEMBL3355678	17	285	15	1	-1	0.0	61; 113; 143; 68; 42	0.6486486486486487; 0.7083333333333334; 0.7333333333333333; 0.7346938775510204; 0.74
5	CHEMBL3780930-CHEMBL3393364	17	285	15	-1	-1	0.0	387; 415; 418; 423; 401	0.631578947368421; 0.6756756756756757; 0.7441860465116279; 0.75; 0.7619047619047619
6	CHEMBL3398620-CHEMBL3398615	17	285	15	1	-1	0.4	161; 219; 162; 221; 154	0.5365853658536586; 0.55; 0.6190476190476191; 0.6341463414634146; 0.65
7	CHEMBL3752147-CHEMBL3751935	17	285	15	-1	-1	0.0	362; 342; 327; 328; 358	0.8108108108108109; 0.8222222222222222; 0.825; 0.8292682926829268; 0.8292682926829268
8	CHEMBL3781580_CHEMBL3781788-CHEMBL3780189_CHEMBL3780324	17	285	15	-1	-1	0.0	414; 172; 390; 396; 386	0.6590909090909091; 0.6630036630036631; 0.6739130434782609; 0.6818181818181818; 0.7291666666666666
9	CHEMBL3781580_CHEMBL3781788-CHEMBL3780930	17	285	15	-1	-1	0.0	415; 172; 387; 394; 418	0.6976744186046512; 0.7212543554006969; 0.7446808510638298; 0.7551020408163265; 0.7551020408163265
10	CHEMBL3781981-CHEMBL3780930	17	285	15	-1	-1	0.0	415; 418; 423; 401; 387	0.6; 0.6829268292682927; 0.6904761904761905; 0.7; 0.7317073170731707
11	CHEMBL4082288-CHEMBL4095863	17	285	15	-1	-1	0.0	350; 364; 367; 351; 330	0.5396825396825397; 0.7213868003341688; 0.775454897406117; 0.7851851851851852; 0.7858988556662975
12	CHEMBL4100305-CHEMBL4095863	17	285	15	-1	-1	0.0	350; 351; 349; 347; 348	0.7530003871467286; 0.7954144620811288; 0.8237082066869301; 0.828719084533038; 0.8315911730545877
