	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1629808-CHEMBL241539	11	296	17	-1	-1	0.0	0; 6; 76; 2; 81	0.3928571428571428; 0.5384615384615384; 0.6; 0.6363636363636364; 0.6875
1	CHEMBL241540-CHEMBL1629808	11	296	17	-1	-1	0.0	15; 6; 11; 9; 3	0.37037037037037035; 0.43999999999999995; 0.5882352941176471; 0.6206896551724138; 0.6363636363636364
2	CHEMBL38492-CHEMBL1629808	11	296	17	-1	-1	0.0	8; 16; 272; 489; 310	0.30000000000000004; 0.46875; 0.5263157894736842; 0.596551724137931; 0.6060606060606061
3	CHEMBL40798-CHEMBL1629808	11	296	17	-1	-1	0.0	9; 270; 485; 1; 14	0.21739130434782605; 0.566; 0.58; 0.6; 0.6
4	CHEMBL415264-CHEMBL1629808	11	296	17	-1	-1	0.0	11; 7; 9; 14; 1	0.32258064516129026; 0.3793103448275862; 0.5333333333333333; 0.5555555555555556; 0.5555555555555556
5	CHEMBL1773092-CHEMBL1775047	11	296	17	-1	-1	0.2	40; 18; 234; 204; 297	0.5355355355355356; 0.5625; 0.80999180999181; 0.8155802861685214; 0.8165438165438166
6	CHEMBL1775036-CHEMBL3393985	11	296	17	-1	-1	0.0	359; 45; 357; 358; 152	0.196078431372549; 0.38; 0.4; 0.5176470588235293; 0.5272727272727272
7	CHEMBL3394081-CHEMBL1775036	11	296	17	-1	-1	0.4	363; 19; 360; 58; 56	0.196078431372549; 0.22448979591836737; 0.3400000000000001; 0.5272727272727272; 0.5660377358490566
8	CHEMBL400211-CHEMBL1775036	11	296	17	-1	-1	0.4	22; 57; 367; 437; 55	0.19999999999999996; 0.20408163265306123; 0.20408163265306123; 0.36363636363636365; 0.38
9	CHEMBL401447-CHEMBL1775036	11	296	17	-1	-1	0.2	33; 37; 22; 367; 57	0.40384615384615385; 0.40384615384615385; 0.5368421052631578; 0.5392051557465092; 0.5392051557465092
10	CHEMBL241540-CHEMBL1775038	11	296	17	-1	-1	0.0	32; 35; 22; 367; 437	0.13636363636363635; 0.3265306122448979; 0.36734693877551017; 0.4464285714285714; 0.4655172413793103
11	CHEMBL1775041-CHEMBL401447	11	296	17	-1	-1	0.0	492; 468; 491; 36; 34	0.768; 0.768; 0.7884615384615384; 0.7992307692307692; 0.7992307692307692
12	CHEMBL1775045-CHEMBL1775046	11	296	17	-1	-1	0.2	40; 18; 234; 204; 297	0.40740740740740744; 0.6570945945945946; 0.80999180999181; 0.8155802861685214; 0.8165438165438166
13	CHEMBL406658-CHEMBL1775046	11	296	17	-1	-1	0.2	305; 40; 181; 175; 306	0.5837837837837837; 0.6896551724137931; 0.7713963963963965; 0.7713963963963965; 0.7757757757757757
14	CHEMBL261827-CHEMBL1775047	11	296	17	-1	-1	0.4	169; 423; 306; 18; 171	0.5176715176715176; 0.5762162162162161; 0.5925155925155925; 0.6060606060606061; 0.6864864864864865
15	CHEMBL1836676-CHEMBL1836675	11	296	17	-1	-1	0.0	161; 398; 297; 313; 126	0.52; 0.5555555555555556; 0.574468085106383; 0.61; 0.6785714285714286
