	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL202446-CHEMBL201214	12	258	11	1	-1	0.0	26; 66; 54; 30; 28	0.5789473684210527; 0.631578947368421; 0.6578947368421053; 0.6818181818181818; 0.6976744186046512
1	CHEMBL202517-CHEMBL201214	12	258	11	-1	-1	0.0	100; 28; 82; 89; 27	0.5263157894736842; 0.55; 0.6052631578947368; 0.6052631578947368; 0.625
2	CHEMBL203358-CHEMBL201214	12	258	11	-1	-1	0.0	42; 136; 138; 201; 213	0.7142857142857143; 0.7241379310344828; 0.7407407407407407; 0.7419354838709677; 0.75
3	CHEMBL372288-CHEMBL201214	12	258	11	-1	-1	0.0	137; 82; 379; 27; 70	0.5526315789473685; 0.5526315789473685; 0.5641025641025641; 0.575; 0.5833333333333334
4	CHEMBL372289-CHEMBL201214	12	258	11	-1	-1	0.0	66; 26; 54; 61; 127	0.6410256410256411; 0.6585365853658537; 0.6666666666666666; 0.7333333333333333; 0.7333333333333333
5	CHEMBL202446-CHEMBL203358	12	258	11	1	-1	0.0	26; 66; 54; 64; 30	0.5555555555555556; 0.6111111111111112; 0.6388888888888888; 0.65; 0.6666666666666666
6	CHEMBL372288-CHEMBL202446	12	258	11	1	-1	0.0	26; 54; 30; 50; 61	0.7272727272727273; 0.7380952380952381; 0.75; 0.7631578947368421; 0.7659574468085106
7	CHEMBL202517-CHEMBL203358	12	258	11	-1	-1	0.0	100; 28; 98; 82; 89	0.5; 0.5263157894736842; 0.575; 0.5833333333333334; 0.5833333333333334
8	CHEMBL202517-CHEMBL372288	12	258	11	-1	-1	0.0	99; 67; 51; 90; 88	0.6216216216216216; 0.6285714285714286; 0.6842105263157895; 0.6923076923076923; 0.6923076923076923
9	CHEMBL202517-CHEMBL372289	12	258	11	-1	-1	0.0	51; 50; 54; 100; 28	0.725; 0.7567567567567568; 0.7619047619047619; 0.7777777777777778; 0.7872340425531915
10	CHEMBL372288-CHEMBL203358	12	258	11	-1	-1	0.0	137; 82; 379; 212; 27	0.5277777777777778; 0.5277777777777778; 0.5405405405405406; 0.55; 0.5526315789473685
11	CHEMBL372289-CHEMBL203358	12	258	11	-1	-1	0.0	66; 26; 54; 64; 61	0.6216216216216216; 0.6410256410256411; 0.6486486486486487; 0.6585365853658537; 0.7209302325581395
12	CHEMBL372288-CHEMBL372289	12	258	11	-1	-1	0.0	54; 50; 61; 64; 58	0.7441860465116279; 0.7692307692307693; 0.7708333333333334; 0.7708333333333334; 0.7727272727272727
13	CHEMBL3792567-CHEMBL3793603	12	258	11	-1	-1	0.0	245; 242; 240; 237; 244	0.5; 0.8529411764705882; 0.8709677419354839; 0.8787878787878788; 0.8787878787878788
14	CHEMBL3793778-CHEMBL3792567	12	258	11	-1	-1	0.2	235; 263; 277; 237; 275	0.46875; 0.48275862068965525; 0.5161290322580645; 0.53125; 0.5517241379310345
15	CHEMBL3794102_CHEMBL3794221-CHEMBL3792567	12	258	11	-1	-1	0.2	235; 263; 277; 214; 241	0.43333333333333335; 0.4444444444444444; 0.48275862068965525; 0.5; 0.5405405405405406
16	CHEMBL3792567-CHEMBL3794343	12	258	11	-1	-1	0.0	234; 306; 276; 244; 301	0.2222222222222222; 0.3666666666666667; 0.3846153846153846; 0.6060606060606061; 0.625
17	CHEMBL3793778-CHEMBL3793603	12	258	11	-1	-1	0.2	235; 263; 237; 277; 241	0.4193548387096775; 0.48275862068965525; 0.4838709677419355; 0.5161290322580645; 0.5263157894736842
18	CHEMBL3794102_CHEMBL3794221-CHEMBL3793603	12	258	11	-1	-1	0.2	235; 263; 214; 277; 241	0.3793103448275862; 0.4444444444444444; 0.4516129032258065; 0.48275862068965525; 0.5
19	CHEMBL3793603-CHEMBL3794343	12	258	11	-1	-1	0.0	234; 306; 276; 244; 240	0.15384615384615385; 0.3666666666666667; 0.3846153846153846; 0.5625; 0.5806451612903226
20	CHEMBL3793778-CHEMBL3794102_CHEMBL3794221	12	258	11	-1	-1	0.2	266; 216; 223; 221; 218	0.7037037037037037; 0.75; 0.7586206896551724; 0.7647058823529411; 0.7666666666666667
21	CHEMBL3793778-CHEMBL3794343	12	258	11	-1	-1	0.2	296; 298; 265; 308; 302	0.46875; 0.53125; 0.5333333333333333; 0.5625; 0.5641025641025641
22	CHEMBL3794102_CHEMBL3794221-CHEMBL3794343	12	258	11	-1	-1	0.2	296; 265; 219; 308; 302	0.43333333333333335; 0.5; 0.5; 0.5333333333333333; 0.5405405405405406
23	CHEMBL4101268-CHEMBL4073944	12	258	11	-1	-1	0.0	387; 388; 385; 383; 391	0.6014492753623188; 0.9242424242424242; 0.9318181818181819; 0.935064935064935; 0.935064935064935
24	CHEMBL4102121-CHEMBL4073944	12	258	11	-1	-1	0.0	387; 388; 385; 389; 391	0.6014492753623188; 0.9242424242424242; 0.9318181818181819; 0.935064935064935; 0.935064935064935
