	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1288558-CHEMBL1288560	3	1393	93	-1	-1	0.0	2106; 35; 2107; 36; 124	0.5625; 0.5714285714285714; 0.78125; 0.7857142857142857; 0.8125
1	CHEMBL1643294-CHEMBL1643303	3	1393	93	-1	-1	0.0	189; 186; 1040; 258; 1042	0.6181818181818182; 0.6666666666666666; 0.7906976744186046; 0.8125; 0.8803986710963455
2	CHEMBL1956744_CHEMBL1956748-CHEMBL1956743_CHEMBL1956747	3	1393	93	-1	-1	0.0	0; 6; 5; 3; 2	0.7895238095238095; 0.8815331010452961; 0.8879120879120879; 0.9379939209726444; 0.9435215946843853
3	CHEMBL215276-CHEMBL380158	3	1393	93	-1	-1	0.0	67; 564; 599; 554; 572	0.8; 0.8823529411764706; 0.9019607843137255; 0.9074074074074074; 0.9090909090909091
4	CHEMBL3127563-CHEMBL2326522	3	1393	93	-1	-1	0.0	534; 251; 649; 250; 637	0.7336585365853658; 0.75; 0.7880571909167368; 0.7941176470588235; 0.8030018761726079
5	CHEMBL2333586-CHEMBL2333588	3	1393	93	-1	-1	0.0	183; 267; 64; 142; 65	0.7391304347826086; 0.8095238095238095; 0.84; 0.9272727272727272; 0.9563636363636363
6	CHEMBL2336623-CHEMBL2336624	3	1393	93	-1	-1	0.0	320; 306; 312; 308; 302	0.8717948717948718; 0.875; 0.875; 0.8823529411764706; 0.8823529411764706
7	CHEMBL3104059-CHEMBL3104065	3	1393	93	-1	-1	0.0	428; 443; 434; 440; 448	0.3181818181818181; 0.34782608695652173; 0.4285714285714286; 0.4693877551020409; 0.5098039215686274
8	CHEMBL3126806-CHEMBL3126804	3	1393	93	-1	-1	0.0	620; 601; 584; 621; 582	0.3125; 0.3529411764705883; 0.6360294117647058; 0.6360294117647058; 0.6360294117647058
9	CHEMBL3126804-CHEMBL3126808	3	1393	93	-1	-1	0.0	582; 603; 1434; 621; 584	0.3125; 0.3529411764705883; 0.6086956521739131; 0.6360294117647058; 0.6360294117647058
10	CHEMBL3126806-CHEMBL3126808	3	1393	93	-1	-1	0.0	584; 612; 1656; 1432; 620	0.3125; 0.3529411764705883; 0.6; 0.6086956521739131; 0.6360294117647058
11	CHEMBL3127563-CHEMBL3127561	3	1393	93	1	-1	0.4	534; 637; 630; 245; 633	0.7104984093319193; 0.7865853658536586; 0.8076923076923077; 0.8275862068965517; 0.8387096774193549
12	CHEMBL3127574-CHEMBL3127568	3	1393	93	-1	-1	0.0	533; 649; 535; 652; 530	0.3846153846153846; 0.5; 0.5714285714285714; 0.6428571428571429; 0.6785714285714286
13	CHEMBL3235167-CHEMBL3235165	3	1393	93	-1	-1	0.0	1863; 1773; 1858; 1869; 1860	0.873090481786134; 0.904170363797693; 0.9048178613396005; 0.9239864864864865; 0.9239864864864865
14	CHEMBL3261388-CHEMBL3261395	3	1393	93	-1	-1	0.0	716; 722; 720; 717; 709	0.48; 0.5909090909090909; 0.6071428571428571; 0.625; 0.6666666666666666
