	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL188553-CHEMBL190785	8	433	21	1	1	1.0	86; 236; 238; 240; 233	0.7666666666666667; 0.8125; 0.8125; 0.8235294117647058; 0.8235294117647058
1	CHEMBL188553-CHEMBL191014	8	433	21	1	1	1.0	86; 238; 236; 240; 233	0.75; 0.7575757575757576; 0.7575757575757576; 0.7714285714285715; 0.7714285714285715
2	CHEMBL190785-CHEMBL191014	8	433	21	-1	1	1.0	86; 238; 236; 233; 240	0.75; 0.7894736842105263; 0.7894736842105263; 0.8; 0.8
3	CHEMBL2113299-CHEMBL2113294	8	433	21	-1	-1	0.0	203; 218; 201; 214; 227	0.18965517241379315; 0.5419790104947526; 0.5948275862068966; 0.6367419738406659; 0.7
4	CHEMBL2113294-CHEMBL2113300	8	433	21	-1	-1	0.0	200; 214; 173; 168; 180	0.5948275862068966; 0.7053291536050157; 0.71875; 0.7272727272727273; 0.7428571428571429
5	CHEMBL2113294-CHEMBL2113309	8	433	21	-1	-1	0.0	204; 183; 198; 219; 205	0.2075471698113207; 0.43333333333333335; 0.46875; 0.5509433962264151; 0.5509433962264151
6	CHEMBL2113299-CHEMBL2113300	8	433	21	-1	-1	0.0	214; 173; 168; 195; 180	0.5948275862068966; 0.625; 0.6363636363636364; 0.6571428571428571; 0.6571428571428571
7	CHEMBL2113300-CHEMBL2113309	8	433	21	-1	-1	0.4	215; 177; 172; 224; 216	0.4937106918238994; 0.5476190476190477; 0.5581395348837209; 0.6327657616198803; 0.6415094339622642
8	CHEMBL2113307-CHEMBL2113304	8	433	21	-1	-1	0.0	168; 212; 173; 186; 214	0.18965517241379315; 0.5; 0.5324933687002653; 0.5369458128078819; 0.59375
9	CHEMBL401789-CHEMBL270401	8	433	21	-1	-1	0.0	341; 283; 276; 280; 343	0.7575757575757576; 0.7692307692307693; 0.7692307692307693; 0.7948717948717948; 0.8048780487804879
10	CHEMBL308522-CHEMBL311185	8	433	21	-1	-1	0.0	348; 625; 347; 627; 349	0.7333333333333333; 0.75; 0.75; 0.8181818181818182; 0.8181818181818182
11	CHEMBL308522-CHEMBL312021	8	433	21	-1	-1	0.0	348; 625; 347; 624; 349	0.7142857142857143; 0.7333333333333333; 0.7333333333333333; 0.7407407407407407; 0.8064516129032258
12	CHEMBL308522-CHEMBL431002	8	433	21	1	-1	0.0	66; 627; 67; 61; 65	0.7241379310344828; 0.75; 0.7586206896551724; 0.7666666666666667; 0.78125
13	CHEMBL75676-CHEMBL308522	8	433	21	-1	-1	0.0	296; 292; 623; 346; 622	0.5833333333333334; 0.6153846153846154; 0.6153846153846154; 0.6153846153846154; 0.6428571428571429
14	CHEMBL312021-CHEMBL311185	8	433	21	-1	-1	0.0	348; 625; 347; 64; 294	0.7333333333333333; 0.75; 0.75; 0.8214285714285714; 0.8214285714285714
15	CHEMBL75676-CHEMBL311185	8	433	21	-1	-1	0.0	296; 623; 346; 292; 622	0.6428571428571429; 0.6666666666666666; 0.6666666666666666; 0.6666666666666666; 0.6875
16	CHEMBL75676-CHEMBL312021	8	433	21	-1	-1	0.0	346; 623; 622; 296; 292	0.5384615384615384; 0.5384615384615384; 0.5714285714285714; 0.6153846153846154; 0.6428571428571429
17	CHEMBL3287468-CHEMBL3287469	8	433	21	-1	-1	0.0	366; 3; 115; 363; 381	0.9382151029748284; 0.9449152542372882; 0.9450117831893166; 0.9456521739130435; 0.9478260869565217
18	CHEMBL3287470-CHEMBL3287468	8	433	21	1	-1	0.0	138; 519; 126; 539; 155	0.9810040705563093; 0.9836956521739131; 0.983926521239954; 0.9846547314578005; 0.9852476290832455
19	CHEMBL75676-CHEMBL431002	8	433	21	-1	-1	0.0	58; 67; 297; 623; 292	0.76; 0.7777777777777778; 0.7857142857142857; 0.8064516129032258; 0.8064516129032258
20	CHEMBL576267-CHEMBL569529	8	433	21	-1	-1	0.0	459; 492; 460; 489; 398	0.6944444444444444; 0.7297297297297297; 0.7428571428571429; 0.7428571428571429; 0.7428571428571429
