	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL197032-CHEMBL196182	1	516	32	-1	-1	0.0	7; 6; 573; 576; 580	0.6666666666666666; 0.6666666666666666; 0.9942084942084942; 0.9945054945054945; 0.9952380952380953
1	CHEMBL197563-CHEMBL196182	1	516	32	-1	-1	0.0	6; 7; 573; 576; 580	0.7878787878787878; 0.9473684210526315; 0.9630541871921182; 0.9654377880184332; 0.9710424710424711
2	CHEMBL371051-CHEMBL196182	1	516	32	-1	-1	0.0	7; 6; 573; 576; 580	0.7878787878787878; 0.9473684210526315; 0.9935064935064936; 0.9938775510204082; 0.9947735191637631
3	CHEMBL202799-CHEMBL202784	1	516	32	-1	-1	0.0	13; 254; 23; 508; 355	0.34285714285714286; 0.43243243243243246; 0.4722222222222222; 0.5128205128205128; 0.5526315789473685
4	CHEMBL202784-CHEMBL203825	1	516	32	-1	-1	0.0	11; 27; 15; 23; 29	0.4193548387096775; 0.4193548387096775; 0.4193548387096775; 0.4545454545454546; 0.4545454545454546
5	CHEMBL202784-CHEMBL204228	1	516	32	-1	-1	0.0	18; 16; 15; 27; 11	0.5806451612903226; 0.5806451612903226; 0.6060606060606061; 0.6060606060606061; 0.6060606060606061
6	CHEMBL205880-CHEMBL202784	1	516	32	-1	-1	0.0	16; 18; 10; 403; 482	0.32000000000000006; 0.32000000000000006; 0.5483870967741935; 0.5714285714285714; 0.5714285714285714
7	CHEMBL202784-CHEMBL206429	1	516	32	-1	-1	0.0	11; 15; 27; 29; 23	0.4838709677419355; 0.4838709677419355; 0.4838709677419355; 0.5151515151515151; 0.5151515151515151
8	CHEMBL381702-CHEMBL202784	1	516	32	-1	-1	0.0	18; 16; 23; 10; 13	0.37037037037037035; 0.37037037037037035; 0.5454545454545454; 0.5757575757575758; 0.5833333333333334
9	CHEMBL202799-CHEMBL202850	1	516	32	-1	-1	0.0	93; 113; 254; 97; 355	0.38235294117647056; 0.4571428571428571; 0.5; 0.5277777777777778; 0.6153846153846154
10	CHEMBL202799-CHEMBL203008	1	516	32	-1	-1	0.0	123; 127; 252; 270; 522	0.4193548387096775; 0.5588235294117647; 0.5714285714285714; 0.5714285714285714; 0.5757575757575758
11	CHEMBL202799-CHEMBL203055	1	516	32	-1	-1	0.0	190; 179; 254; 199; 355	0.36363636363636365; 0.36363636363636365; 0.4; 0.5; 0.5277777777777778
12	CHEMBL202799-CHEMBL204159	1	516	32	-1	-1	0.0	266; 254; 439; 519; 455	0.5806451612903226; 0.6578947368421053; 0.6666666666666666; 0.6666666666666666; 0.6857142857142857
13	CHEMBL202799-CHEMBL204283	1	516	32	-1	-1	0.0	252; 293; 522; 304; 355	0.3870967741935484; 0.5588235294117647; 0.5757575757575758; 0.5806451612903226; 0.5833333333333334
14	CHEMBL202799-CHEMBL204582	1	516	32	-1	-1	0.0	253; 320; 313; 272; 329	0.36363636363636365; 0.36363636363636365; 0.5277777777777778; 0.5405405405405406; 0.5454545454545454
15	CHEMBL202799-CHEMBL205208	1	516	32	-1	-1	0.0	370; 255; 254; 380; 355	0.36363636363636365; 0.36363636363636365; 0.4; 0.5; 0.5277777777777778
16	CHEMBL202799-CHEMBL205771	1	516	32	-1	-1	0.0	256; 400; 341; 254; 355	0.4; 0.5; 0.5625; 0.5675675675675675; 0.5714285714285714
