	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL423546-CHEMBL139590	166	184	12	-1	-1	0.0	1; 2; 0; 7; 8	0.7692307692307693; 0.7692307692307693; 0.7931034482758621; 0.8387096774193549; 0.8387096774193549
1	CHEMBL230325-CHEMBL397415	166	184	12	-1	-1	0.4	144; 140; 141; 146; 257	0.6551724137931034; 0.6774193548387096; 0.8484848484848485; 0.8660130718954249; 0.8660130718954249
2	CHEMBL230643-CHEMBL390244	166	184	12	-1	-1	0.0	83; 93; 258; 94; 239	0.8205128205128205; 0.8857142857142857; 0.8963585434173669; 0.9; 0.90625
3	CHEMBL230643-CHEMBL390245	166	184	12	-1	-1	0.2	83; 86; 94; 93; 97	0.5882352941176471; 0.7647058823529411; 0.8205128205128205; 0.8285714285714286; 0.8695652173913043
4	CHEMBL230643-CHEMBL541214	166	184	12	-1	-1	0.0	83; 239; 86; 94; 274	0.7647058823529411; 0.8076923076923077; 0.8387096774193549; 0.8571428571428571; 0.8709677419354839
5	CHEMBL244147-CHEMBL230860	166	184	12	1	-1	0.2	86; 89; 247; 244; 179	0.7096774193548387; 0.75; 0.7666666666666667; 0.7941176470588235; 0.8085106382978724
6	CHEMBL390244-CHEMBL230860	166	184	12	-1	-1	0.2	83; 86; 89; 94; 258	0.6578947368421053; 0.8157894736842105; 0.8297872340425532; 0.8604651162790697; 0.8663570691434468
7	CHEMBL390245-CHEMBL230860	166	184	12	-1	-1	0.2	83; 94; 93; 97; 258	0.7142857142857143; 0.8055555555555556; 0.8484848484848485; 0.8863636363636364; 0.8933102652825836
8	CHEMBL243508-CHEMBL373883	166	184	12	-1	-1	0.0	24; 32; 26; 31; 25	0.6666666666666666; 0.7333333333333333; 0.7878787878787878; 0.8064516129032258; 0.8275862068965517
9	CHEMBL244147-CHEMBL243731	166	184	12	-1	-1	0.2	245; 269; 266; 272; 275	0.7105263157894737; 0.7352941176470589; 0.7435897435897436; 0.75; 0.75
10	CHEMBL244147-CHEMBL390245	166	184	12	1	-1	0.4	86; 97; 93; 89; 247	0.7096774193548387; 0.717948717948718; 0.7419354838709677; 0.75; 0.7666666666666667
11	CHEMBL244147-CHEMBL541214	166	184	12	1	-1	0.4	244; 247; 97; 89; 179	0.6428571428571429; 0.6923076923076923; 0.6944444444444444; 0.7297297297297297; 0.7879939209726444
12	CHEMBL390244-CHEMBL390245	166	184	12	-1	-1	0.4	83; 94; 97; 86; 89	0.5428571428571428; 0.775; 0.8043478260869565; 0.8157894736842105; 0.8297872340425532
13	CHEMBL390244-CHEMBL541214	166	184	12	-1	-1	0.2	83; 94; 239; 86; 97	0.7142857142857143; 0.8055555555555556; 0.8666666666666667; 0.8857142857142857; 0.8863636363636364
14	CHEMBL541214-CHEMBL390245	166	184	12	-1	-1	0.4	83; 94; 89; 258; 97	0.59375; 0.7714285714285715; 0.775; 0.7823529411764706; 0.8048780487804879
