	ids	cid	#tr	#ac_tr	trueY	predY	prob	neighbor	distance
0	CHEMBL1939789-CHEMBL1939782	39	294	11	-1	-1	0.0	23; 237; 57; 22; 188	0.19999999999999996; 0.32432432432432434; 0.5769230769230769; 0.6086956521739131; 0.6088193456614509
1	CHEMBL1939811-CHEMBL1939782	39	294	11	-1	-1	0.0	67; 60; 61; 32; 33	0.5483870967741935; 0.5483870967741935; 0.5757575757575758; 0.6333333333333333; 0.65625
2	CHEMBL1939796-CHEMBL1939787	39	294	11	1	-1	0.2	163; 57; 184; 48; 25	0.695945945945946; 0.7037037037037037; 0.7184684684684686; 0.76; 0.76
3	CHEMBL1939811-CHEMBL1939787	39	294	11	-1	-1	0.0	67; 60; 61; 52; 32	0.6666666666666666; 0.6666666666666666; 0.6857142857142857; 0.7272727272727273; 0.75
4	CHEMBL1939796-CHEMBL1939789	39	294	11	-1	-1	0.0	25; 23; 26; 205; 22	0.56; 0.6071428571428571; 0.6129032258064516; 0.6272134203168687; 0.6538461538461539
5	CHEMBL1939908-CHEMBL1939906	39	294	11	-1	-1	0.0	163; 188; 184; 167; 237	0.5; 0.631578947368421; 0.6666666666666666; 0.7391304347826086; 0.7692307692307693
6	CHEMBL1939912-CHEMBL1939906	39	294	11	1	-1	0.0	163; 184; 166; 185; 164	0.42105263157894735; 0.5416666666666666; 0.6538461538461539; 0.6538461538461539; 0.6666666666666666
7	CHEMBL1939906-CHEMBL1939916	39	294	11	1	-1	0.0	185; 56; 69; 68; 184	0.5; 0.5415057915057915; 0.5745745745745745; 0.5745745745745745; 0.6071428571428571
8	CHEMBL1939906-CHEMBL1939917	39	294	11	-1	-1	0.0	185; 188; 237; 184; 189	0.6785714285714286; 0.76; 0.7666666666666667; 0.7666666666666667; 0.7666666666666667
9	CHEMBL1939908-CHEMBL1939916	39	294	11	1	-1	0.0	69; 68; 24; 56; 205	0.5245245245245245; 0.5245245245245245; 0.638030888030888; 0.6410472972972974; 0.6571428571428571
10	CHEMBL1939908-CHEMBL1939917	39	294	11	-1	-1	0.0	205; 184; 185; 163; 211	0.7837837837837838; 0.8181818181818182; 0.8181818181818182; 0.8275862068965517; 0.8285714285714286
11	CHEMBL1939908-CHEMBL1940052	39	294	11	-1	-1	0.0	202; 184; 203; 167; 168	0.6774193548387096; 0.7419354838709677; 0.7567567567567568; 0.7586206896551724; 0.7647058823529411
12	CHEMBL1939912-CHEMBL1939916	39	294	11	-1	-1	0.0	69; 68; 70; 163; 56	0.5245245245245245; 0.6396396396396397; 0.6928746928746928; 0.7142857142857143; 0.7297297297297297
13	CHEMBL1939917-CHEMBL1939916	39	294	11	1	-1	0.0	24; 69; 68; 208; 56	0.6272134203168687; 0.7217806041335453; 0.7217806041335453; 0.7352941176470589; 0.7443389335281227
14	CHEMBL1940052-CHEMBL1939917	39	294	11	-1	-1	0.0	217; 185; 237; 211; 202	0.75; 0.7714285714285715; 0.8055555555555556; 0.8157894736842105; 0.8157894736842105
15	CHEMBL1940066-CHEMBL1940067	39	294	11	-1	-1	0.0	257; 192; 170; 238; 234	0.5322245322245323; 0.6496496496496496; 0.6505125815470644; 0.6738117427772601; 0.7072072072072072
