	ids	cid	trueY	predY	prob
0	1163662-1163665	1	-1	1	0.04328134698474423
1	439204-457123	1	-1	-1	-0.9089394186025174
2	299132-299143	1	-1	-1	-0.9996781248678493
3	551444-551445	1	-1	1	0.844391373961853
4	1262630-1262631	1	1	1	0.7367221384323243
5	556823-557103	1	-1	-1	-1.009736702516106
6	416319-417109	1	-1	-1	-1.1459893990406833
7	577954-1250277	1	-1	-1	-0.7961299162614597
8	417114-417177	1	-1	-1	-1.1234328335577723
9	387159-387654	1	-1	-1	-1.0560300327074499
10	1370535-1370566	1	-1	-1	-1.0091875087668472
11	372666-387119	1	-1	-1	-1.0205570185077308
12	1170406-1170434	1	-1	-1	-1.1660416466854695
13	1370550-1370558	1	-1	-1	-1.0288180181256759
14	522626-522644	1	-1	-1	-0.9323615396245766
15	551441-551513	1	1	-1	-0.1724040572968762
16	1394285-1394288	1	-1	-1	-0.5761997652332563
17	1170426-1170654	1	-1	-1	-1.3569250015126433
18	1170415-1170425	1	-1	-1	-0.49921534914267024
19	387204-387553	1	-1	-1	-1.0479345719956692
20	1170406-1170423	1	-1	-1	-1.581707232620185
21	598135-598258	1	-1	-1	-0.5029722045845003
22	578786-1250277	1	-1	-1	-0.7227038566610468
23	439201-457124	1	-1	-1	-0.5279354140616173
24	578572-578786	1	-1	-1	-0.9865333478409373
25	299135-299326	1	-1	-1	-0.9419377204124066
26	33858-322926	1	1	-1	-0.24824239579181254
27	416313-417032	1	-1	-1	-0.9972458810117636
28	321869-321870	1	-1	-1	-0.7599545802078566
29	416389-417112	1	-1	-1	-0.16108715445318145
30	416317-416384	1	-1	-1	-1.0809799140319067
31	372657-387654	1	-1	-1	-1.090345169318467
32	299334-299335	1	-1	-1	-0.955981664956237
33	416391-417107	1	-1	-1	-1.1352355001901882
34	417110-417182	1	-1	-1	-0.7484364822598422
35	324378-324384	1	-1	-1	-0.9803934704489107
36	594726-1394282	1	1	1	0.8230646990308842
37	1170420-1170650	1	-1	-1	-1.3462661105262153
38	321847-323006	1	1	1	0.38838507956342316
39	416315-416389	1	-1	1	0.018270516467517095
40	374856-375041	1	-1	-1	-0.6617216128888254
41	1370566-1370572	1	-1	-1	-1.2262935276144198
42	551441-551444	1	-1	1	0.2946370062925976
43	387204-387654	1	-1	-1	-0.9510189325066197
44	372666-372673	1	-1	-1	-1.072017504095437
45	387117-387653	1	-1	-1	-1.0089761181126256
46	416311-417106	1	-1	-1	-0.8955662640192582
47	372674-372685	1	-1	-1	-0.9602078115938624
48	1170409-1170426	1	-1	-1	-0.8792618570300326
49	289354-303266	1	-1	-1	-1.2536533634033429
50	302610-303213	1	-1	-1	-1.1601449322594548
51	1370574-1370584	1	-1	-1	-0.32515366632617193
52	416318-416383	1	-1	-1	-1.1340751485984444
53	324359-324365	1	-1	-1	-0.6992322148677524
54	302885-303241	1	-1	-1	-1.0636286167092142
55	372683-372685	1	-1	-1	-0.4528412995297237
56	1643941-1667306	1	-1	-1	-0.228026905353928
57	299328-299553	1	-1	-1	-1.0210343243805597
58	372666-387160	1	-1	-1	-0.9094395270580228
59	299132-299325	1	-1	-1	-1.5974726643355592
60	289390-302643	1	-1	-1	-1.1060669814782318
61	417110-417114	1	-1	-1	-0.8726193660926091
62	1170422-1170666	1	-1	-1	-0.9613068550429529
63	375953-376044	1	-1	-1	-0.9293686725922228
64	1170406-1170664	1	-1	-1	-1.250934185515049
65	1652745-1669478	1	1	-1	-0.43432172846596784
66	387191-387654	1	-1	-1	-1.0000933173798883
67	417052-574668	1	-1	-1	-0.882768558264644
68	372657-387653	1	-1	-1	-1.1107366689495373
69	372666-387549	1	-1	-1	-0.7913873804275876
70	1170418-1170674	1	-1	-1	-1.1993009189115282
71	490077-495134	1	-1	-1	-0.5682821876759659
72	286021-441564	1	-1	1	0.8195291616616461
73	522699-522747	1	-1	-1	-0.9899010995112922
74	380484-380716	1	-1	-1	-0.9357432698454351
75	1329014-1329016	1	-1	-1	-1.1276402401142103
76	416391-417114	1	-1	-1	-1.051109763150194
77	441324-441429	1	1	1	0.8156899413076898
78	1137264-1709807	1	-1	-1	-0.9386393444364722
79	1370558-1370574	1	1	1	1.0694667300257277
80	302643-302936	1	-1	-1	-1.0540865606520824
81	594718-594960	1	1	-1	-0.3487354679033367
82	372658-387160	1	-1	-1	-1.0167583310260313
83	133674-380510	1	1	1	0.2133567997205189
84	1329012-1333288	1	-1	-1	-0.9912351300302865
