	ids	cid	trueY	predY	prob
0	306376-319783	1	-1	-1	-1.0920518593995006
1	250354-251702	1	-1	-1	-1.0638950949103552
2	352524-394981	1	-1	-1	-0.8577725796581469
3	381232-381869	1	-1	-1	-0.9685909646511099
4	319428-394984	1	-1	-1	-0.9892383353547181
5	438255-1370108	1	-1	-1	-1.1401037599874917
6	332390-332421	1	-1	-1	-1.0298821388375372
7	332384-332397	1	-1	-1	-1.0994749957465113
8	319901-319917	1	-1	-1	-0.9778915717093006
9	254747-297685	1	-1	-1	-1.2808282697956153
10	254747-297627	1	-1	-1	-1.300009545624589
11	352285-352357	1	-1	-1	-1.0245476273735878
12	254791-297302	1	-1	-1	-1.2900683106640267
13	1604358-1604360	1	-1	-1	-0.21178752066521567
14	352347-352378	1	-1	-1	-1.1615739710451798
15	352518-438755	1	1	1	0.7304944942451059
16	319879-319960	1	-1	-1	-1.0628300233022765
17	381913-382014	1	-1	-1	-0.9820329462005479
18	252516-332384	1	-1	-1	-1.0040662347173175
19	319708-319715	1	-1	-1	-0.8043385398656329
20	56227-57037	1	-1	-1	-0.6584001145291206
21	332383-332415	1	-1	-1	-1.457433336899896
22	319758-319901	1	-1	-1	-1.0606954347241775
23	319775-319889	1	-1	-1	-0.7787247968225403
24	438950-439019	1	-1	-1	-1.3631227301865456
25	319489-395061	1	-1	-1	-0.9419936440173092
26	306306-319909	1	-1	-1	-0.795886667827383
27	319489-352526	1	-1	-1	-0.9406256319806429
28	370121-523848	1	1	1	0.6942634931171001
29	360045-360049	1	-1	-1	-0.7455123960707055
30	352522-394981	1	-1	-1	-0.7056261141725088
31	386074-523784	1	-1	-1	-0.9289690643784234
32	438755-438758	1	-1	-1	-1.0128814257144794
33	381914-381961	1	-1	-1	-0.7534852832402037
34	394675-438691	1	1	1	0.4138193248615518
35	438691-438755	1	-1	-1	-0.3562386734408207
36	381865-381908	1	-1	-1	-0.6173789455821671
37	1272119-1272131	1	-1	-1	-1.0122659294525227
38	366554-366565	1	-1	-1	-1.1138648643817355
39	352526-395126	1	-1	-1	-1.0242985823152897
