	ids	cid	trueY	predY	prob
0	383625-387119	1	-1	-1	-1.0051282332448828
1	522756-522778	1	-1	-1	-1.0354282359110238
2	578640-1250281	1	-1	-1	-0.7541820060558464
3	1329011-1329013	1	-1	-1	-0.9432803887373302
4	1410339-1410341	1	-1	-1	-0.8175440833526502
5	1643941-1666246	1	-1	-1	-0.8979145917083728
6	23764-589372	1	-1	-1	-0.7380381287806483
7	279559-351084	1	-1	-1	-0.9471844514211811
8	321846-321869	1	-1	-1	-0.8871027010899482
9	1243943-1244080	1	-1	-1	-0.5807922631940343
10	1370576-1370584	1	-1	-1	-0.8069073904350856
11	551441-551444	1	-1	-1	-0.36665783278036174
12	23217-394152	1	-1	-1	-1.382908638259265
13	372685-387161	1	-1	-1	-0.9348095795563311
14	23763-1138005	1	-1	1	1.355550734373934
15	236366-501100	1	1	1	0.1454580639361675
16	495134-495159	1	-1	-1	-1.0117533143671948
17	591745-592352	1	1	1	0.023077341659949013
18	1170656-1170664	1	-1	-1	-1.0796938927969362
19	322925-323052	1	-1	-1	-1.037494483851035
20	541755-541832	1	-1	-1	-0.8273171185878592
21	197786-351089	1	-1	-1	-1.0210802165101098
22	14921-394152	1	-1	-1	-1.199747043000234
23	293762-1170433	1	-1	-1	-1.0975369470218272
24	457125-457365	1	-1	-1	-1.138186977224959
25	321846-321883	1	-1	-1	-0.963251766102571
26	416317-416384	1	-1	-1	-1.0023732743565268
27	417106-417114	1	-1	-1	-1.0291707911695487
28	501598-1170406	1	-1	1	0.05014991908180094
29	522699-522756	1	-1	-1	-0.06335792861044048
30	289204-289508	1	-1	-1	-0.3404854470673525
31	1170661-1170665	1	-1	-1	-1.0478428592138458
32	416316-417178	1	-1	-1	-1.2185865949749084
33	293935-1170674	1	-1	-1	-1.0873145596441822
34	403867-403936	1	-1	-1	-1.0065497030466468
35	1170411-1170417	1	-1	-1	-1.0296891953873533
36	567553-567652	1	-1	-1	-0.8551262995195861
37	439199-457528	1	-1	-1	-0.39508224224508537
38	290912-291043	1	-1	-1	-1.0576422849167055
39	383801-387119	1	-1	-1	-1.0362985853206808
40	375251-375309	1	-1	-1	-0.020588300804606885
41	299129-299329	1	-1	-1	-0.9437914379085641
42	1170660-1170667	1	-1	-1	-1.0782330409618073
43	383990-387204	1	-1	-1	-1.0558560667600023
44	1370554-1370563	1	1	1	0.6721497518207562
45	1370558-1370584	1	-1	-1	-1.1488100784413489
46	268383-1588624	1	-1	-1	-0.9944480924911874
47	1170662-1170674	1	-1	-1	-1.1507175429080938
48	321883-321910	1	-1	-1	-1.0194279864171494
49	457124-457125	1	-1	-1	-1.200768112898409
50	1170406-1170667	1	-1	-1	-0.9773611035275709
51	23250-394154	1	-1	-1	-0.9358176185671598
52	1044963-1044967	1	-1	-1	-0.9333636814884514
53	293934-1170415	1	-1	-1	-1.0604904698602384
54	374860-375044	1	-1	-1	-0.996096328010377
55	495142-522615	1	-1	-1	-0.9467141450726455
56	299141-299344	1	-1	-1	-0.6492657579396899
57	383580-387204	1	-1	-1	-1.0479686777439094
58	284164-1253822	1	-1	-1	-0.37050524093225157
59	416315-416389	1	-1	1	0.5420643579378448
60	290838-423984	1	-1	-1	-1.0566646560863064
61	375231-375289	1	-1	-1	-0.13684925513269275
62	1370561-1370575	1	1	1	1.0531170584901561
63	1170435-1170670	1	-1	-1	-1.0916903964765443
64	577904-1250280	1	-1	-1	-1.010995343732755
65	299141-299329	1	-1	-1	-0.3741076457353584
66	169394-1170667	1	-1	-1	-1.3005313301750074
67	23043-23263	1	1	1	0.8178631684658808
68	322926-323053	1	-1	-1	-0.7215632880586752
69	1138496-1600378	1	-1	-1	-1.2636459978331045
70	1370552-1370560	1	1	1	0.7854951439191304
71	299326-299344	1	-1	-1	-1.0637853389781473
72	522746-522778	1	-1	-1	-1.0979346824730394
73	500435-501126	1	-1	-1	-1.0198363295166735
74	416318-417114	1	-1	-1	-1.0148107127428017
75	522626-522687	1	-1	-1	-1.177249445366951
76	904934-904937	1	1	1	0.7775572756998033
77	387161-387555	1	-1	-1	-1.0110233148766965
78	501598-1170652	1	1	1	0.650521968358625
79	372658-387549	1	-1	-1	-0.902078884352546
80	1044966-1044968	1	-1	-1	-0.6616487990504933
81	1170414-1170661	1	-1	-1	-1.0742979796362244
82	204830-501123	1	-1	-1	-0.5781193413533465
83	1170412-1170661	1	-1	-1	-1.0756794630689526
84	93593-441564	1	-1	-1	-0.9410494310020923
85	387118-387553	1	-1	-1	-1.0126710635162315
86	372683-383625	1	-1	-1	-0.9635934832823252
87	416389-417109	1	1	1	0.7880118980494628
88	589253-956645	1	-1	-1	-0.8017749913162784
89	22872-956650	1	-1	-1	-0.6123724620261786
90	1170433-1170672	1	-1	-1	-1.1846895951513101
91	1170415-1170672	1	-1	-1	-1.1105920544731744
92	501598-1170666	1	-1	-1	-1.0020220972055183
93	439272-457529	1	-1	-1	-0.8936016023425206
94	423981-424105	1	-1	-1	-0.6662662849979005
95	1170420-1170674	1	-1	-1	-1.235486027926996
96	417108-417177	1	-1	-1	-1.0631082399692107
97	1370559-1370575	1	1	1	1.0333923588389324
98	416321-416389	1	1	1	0.9121915269952183
99	416319-416390	1	-1	-1	-0.9928937863088911
100	374771-374806	1	-1	-1	-0.4464136856899016
101	1243928-1243962	1	-1	-1	-0.9952259335433151
102	1170654-1170656	1	-1	-1	-1.024308116499961
103	23217-413086	1	-1	-1	-0.7136242491748077
104	322926-323035	1	-1	-1	-0.7045581030399268
105	1671825-1686007	1	1	-1	-0.6389449166293609
106	416318-417109	1	-1	-1	-1.0072818916515447
107	1170410-1170420	1	-1	-1	-0.8210599536167564
108	375202-375251	1	-1	-1	-0.4728520837286004
109	383900-387553	1	-1	-1	-1.0341627690746387
110	1170406-1170665	1	-1	-1	-1.1792907172098266
111	589707-956650	1	-1	-1	-0.6467678545773803
112	387117-387119	1	-1	-1	-1.0208359250750079
113	1410335-1410343	1	-1	-1	-1.130374630859502
114	23749-589253	1	-1	-1	-0.4559524037398402
115	501598-1170672	1	-1	-1	-1.0149359415390438
116	1170408-1170415	1	-1	-1	-0.9609211260089954
117	522626-522688	1	1	1	0.7369570498278881
118	1170412-1170419	1	-1	-1	-0.6853292286773115
119	1170656-1170667	1	-1	-1	-1.13628382967246
120	541752-541830	1	1	1	0.2810816003887991
121	589247-589373	1	-1	-1	-0.7469047712653465
122	1170652-1170665	1	-1	-1	-0.7129084013701161
123	589373-956683	1	-1	-1	-0.7903612701453364
