	ids	cid	trueY	predY	prob
0	398320-398376	1	-1	-1	-1.0056341775312523
1	310961-311065	1	-1	-1	-0.4511535394206332
2	267327-267544	1	-1	-1	-0.5492613324582291
3	310184-310927	1	-1	-1	-0.9957069659837885
4	310572-311340	1	-1	-1	-0.9700359104417476
5	311339-311371	1	-1	-1	-1.4282938050676197
6	270737-270968	1	-1	-1	-0.7957298641636655
7	397885-398190	1	-1	-1	-0.9598696267739582
8	363616-363630	1	-1	-1	-1.0290836180220428
9	310863-311263	1	1	1	0.9131125922944989
10	264179-1138197	1	-1	-1	-1.7679335158235445
11	363538-363640	1	-1	-1	-1.0473399828383338
12	264178-264908	1	-1	-1	-1.433456510919437
13	264197-1138189	1	-1	-1	-0.4735963689675961
14	264907-1138199	1	-1	-1	-0.8310536742684057
15	303917-304328	1	-1	-1	-1.544549507190835
16	363554-363621	1	-1	-1	-1.0674203550360049
17	298974-299056	1	1	-1	-0.8855760036743923
18	363476-363640	1	-1	-1	-1.077961487416728
19	363475-363620	1	-1	-1	-0.9376196986666765
20	363523-363617	1	-1	-1	-1.4184853034713212
21	270890-398188	1	-1	-1	-0.8409576449541789
22	303693-1138196	1	1	1	1.1730133980044422
23	270732-271041	1	-1	-1	-1.5664659145586919
24	267327-267524	1	-1	-1	-0.7922783859551427
25	264960-1138188	1	-1	-1	-1.1194761419151669
26	398375-398376	1	-1	-1	-0.9921862370712142
27	363620-363630	1	-1	-1	-1.074200656909988
28	285487-1138194	1	-1	-1	-1.2635710753390232
29	310599-311225	1	1	1	1.057547312811827
30	310391-310446	1	-1	-1	-0.6446989697373788
31	176573-262630	1	-1	-1	-1.7434677620024295
32	311129-311688	1	1	1	0.8756440995556452
33	309764-372265	1	-1	-1	-1.94024045373889
34	363476-363581	1	-1	-1	-1.0447091757976203
35	310038-310573	1	-1	-1	-0.7500660313180488
36	363497-363538	1	-1	-1	-0.919689162225076
37	363643-363649	1	-1	-1	-0.758871506376893
38	310791-310927	1	-1	-1	-1.3135971702176745
39	304111-304434	1	-1	-1	-0.972506416236604
40	371364-372265	1	-1	-1	-2.1037565258232354
41	363643-363644	1	-1	-1	-0.7931722058481082
42	363476-363569	1	-1	-1	-1.0544763221536648
43	298111-298434	1	1	1	0.30422778809686046
44	363564-363623	1	-1	-1	-1.0584734587195712
45	363524-363564	1	-1	-1	-1.204625118304591
46	347250-347269	1	-1	-1	-1.1154406708933207
47	270828-1138088	1	-1	-1	-0.7109749879775172
48	363598-363605	1	-1	-1	-0.9951993964583479
49	304434-304482	1	-1	-1	-0.8635859181082175
50	363475-363639	1	-1	-1	-1.3575853607122952
51	310569-311300	1	1	1	1.1179368467474793
52	398068-398375	1	-1	-1	-1.2587095885199089
53	234191-1138205	1	-1	-1	-0.03152887314510422
54	270732-271059	1	-1	-1	-1.5478502137586316
55	385778-386232	1	1	1	0.0618565590985759
56	363476-363643	1	-1	-1	-1.1748692863354746
57	347277-347278	1	-1	-1	-1.295405572131099
58	347205-347224	1	-1	-1	-0.48577335526932325
59	363523-363533	1	-1	-1	-0.9340888541614475
60	270733-271090	1	-1	-1	-1.3149070555740816
61	363523-363628	1	-1	-1	-1.1808497857567548
62	363629-363637	1	1	1	0.18536490298092667
63	347264-347276	1	-1	-1	-1.2163206608099384
64	309865-311263	1	-1	-1	-0.6437138110310059
65	347245-347272	1	-1	-1	-1.5347719306809
66	310571-371366	1	-1	-1	-1.2483198520498293
67	363475-363644	1	-1	-1	-1.0114933385283433
68	347236-347269	1	-1	-1	-1.0044785045399953
69	347258-347278	1	-1	-1	-1.3036471907048288
70	347228-347269	1	-1	-1	-1.1742096263213941
71	347244-347276	1	-1	-1	-1.2589195542910117
72	385641-386275	1	-1	-1	-0.1418247092396332
73	397885-398189	1	-1	-1	-1.0089174942486336
74	363516-363633	1	-1	-1	-0.9182229307414805
75	363559-363630	1	-1	-1	-0.9989771864384249
76	347245-347266	1	-1	-1	-0.9754267128339709
77	271089-271220	1	-1	-1	-2.056814538341638
78	397823-397824	1	-1	-1	-1.2347716147572025
79	264846-1138193	1	-1	-1	-1.7232959752276251
80	264845-304046	1	-1	-1	-1.1636089730384658
81	271061-271091	1	-1	-1	-1.9244175287284473
82	397885-398068	1	-1	-1	-1.1192536506103812
83	347260-347280	1	-1	-1	-0.9623353306464993
84	270733-271088	1	-1	-1	-2.173779568250354
85	347257-347272	1	-1	-1	-1.647699306827883
86	271059-271092	1	-1	-1	-1.8019249843790817
87	270732-271090	1	-1	-1	-1.4983017540980192
88	262630-264960	1	-1	-1	-1.5217518922468964
89	347205-347206	1	-1	-1	-0.9704775414258766
90	270966-271092	1	-1	-1	-1.8145092657191007
91	270866-271220	1	-1	-1	-1.628932454466831
92	1138192-1138194	1	-1	-1	-1.2232636181299819
93	311224-311413	1	-1	-1	-1.111134501488844
94	363559-363636	1	-1	-1	-0.7625490771693525
95	363475-363626	1	-1	-1	-1.2190988554404627
96	397515-397937	1	1	1	1.102694960095468
97	304330-304649	1	1	1	0.9165057625838684
98	303914-304389	1	-1	-1	-1.3641758820781456
99	363513-363533	1	-1	-1	-1.146747600709102
100	363478-363626	1	-1	-1	-1.1430684593641882
101	310901-310985	1	1	1	0.8645458686838914
102	398068-398323	1	-1	-1	-1.0439430578964697
103	397768-397824	1	-1	-1	-0.2376022684278124
104	363589-363603	1	-1	-1	-1.0998761431447825
105	347259-347265	1	-1	-1	-1.1192589121254557
106	304390-304503	1	-1	-1	-1.0227500308527537
107	298111-298442	1	1	-1	-0.40058277905063716
108	347245-347276	1	-1	-1	-1.266009793552762
109	363554-363623	1	-1	-1	-0.8743342223024207
110	363581-363638	1	-1	-1	-1.3613856529053052
111	347228-347266	1	-1	-1	-1.1240682264398947
112	270831-271092	1	1	-1	-0.4160934807249861
113	363478-363635	1	1	1	0.5541468970084003
114	397514-398454	1	-1	-1	-0.5897170709089562
115	347245-347265	1	-1	-1	-1.0797344953450447
116	363513-363564	1	-1	-1	-1.2080386203496216
117	310927-371364	1	-1	-1	-1.5455939337952238
118	363619-363643	1	-1	-1	-1.1032220642893449
119	397703-397765	1	-1	-1	-0.5664555049044692
120	415613-415615	1	1	1	0.5716271546089167
121	310572-371410	1	-1	-1	-1.1363809688252666
122	270866-270969	1	-1	-1	-1.1117378866494145
123	347260-347268	1	-1	-1	-1.2396464168059174
124	304046-1138192	1	-1	-1	-0.6785163127132183
125	363476-363554	1	-1	-1	-1.0221430972787973
126	310349-310478	1	-1	-1	-1.141868604925488
127	363476-363560	1	-1	-1	-0.9186259939865464
128	347260-347264	1	-1	-1	-1.0547546726339774
129	300048-303692	1	1	-1	-1.1980120944437036
130	363516-363628	1	-1	-1	-1.269332600162359
131	298905-299055	1	-1	1	0.0941899642144739
132	385600-385734	1	-1	-1	-1.0263015771675246
133	309865-372265	1	-1	-1	-1.716430907094098
134	363477-363560	1	-1	-1	-1.050674858684422
135	363475-363625	1	1	1	0.005035413195999872
136	303912-304389	1	-1	-1	-1.2527287616515552
137	363478-363649	1	-1	-1	-0.9799654107899776
138	363542-363639	1	-1	-1	-1.2199319578682344
139	347259-347272	1	-1	-1	-1.5725775266166802
140	347252-347276	1	-1	-1	-1.4358895929717117
141	363525-363622	1	-1	-1	-1.3562783412515658
142	270737-271088	1	-1	-1	-1.9894651033427693
143	347244-347271	1	-1	-1	-1.4297387155004806
144	347215-347221	1	-1	-1	-0.8799548086442285
145	270735-271090	1	-1	-1	-1.2150999576996317
146	267327-267845	1	-1	-1	-0.7558033792224581
147	363475-363640	1	-1	-1	-0.7659992400443506
148	310538-311688	1	1	1	0.8278498428262988
149	304331-397885	1	-1	-1	-0.9618208819216927
150	311224-311340	1	-1	-1	-0.776814277048344
151	363476-363649	1	-1	-1	-1.122431408954078
152	311017-311300	1	1	1	1.5883564358089652
153	176381-264178	1	-1	-1	-1.2205433538427681
154	347266-347272	1	-1	-1	-1.4449004701513855
155	270737-1138088	1	-1	-1	-1.3992508686240406
156	310125-310480	1	-1	-1	-1.5099158837178244
157	304083-304329	1	1	1	0.9362430264748838
158	311263-371366	1	-1	-1	-0.9060778439095847
159	299054-299056	1	-1	-1	-0.7606094137099765
160	310599-310901	1	1	1	0.601734933437819
161	371461-386226	1	-1	-1	-0.9640360263765009
162	311069-371364	1	-1	-1	-1.1278821595888093
163	397711-397713	1	-1	-1	-1.1857161571935646
164	311015-371401	1	-1	-1	-1.3135850911154243
165	310864-311300	1	1	1	1.4391592805861484
166	363533-363620	1	-1	-1	-1.061121190867604
167	363560-363616	1	-1	-1	-1.1448474996618434
168	415682-415756	1	-1	-1	-1.0755256837133063
169	347236-347271	1	-1	-1	-1.4082454037781797
170	311413-371364	1	-1	-1	-0.44020205434318543
171	311017-371364	1	-1	-1	-0.8401124277377154
172	363525-363628	1	-1	-1	-1.3771684165815492
173	1138164-1138189	1	-1	-1	-0.581636157170774
174	270737-270966	1	-1	-1	-1.1813158454268275
175	347259-347267	1	-1	-1	-1.2159120336116258
176	363564-363625	1	-1	-1	-0.22667963346995623
177	363523-363581	1	-1	-1	-0.6326010663250394
178	363617-363647	1	1	-1	-0.059875089125464354
179	347240-347266	1	-1	-1	-1.0252274044746805
180	363621-363627	1	-1	-1	-1.1532354443178499
181	385602-386275	1	1	-1	-1.073029298019724
182	298111-298433	1	1	1	0.28002904182061417
183	363559-363620	1	-1	-1	-1.2975172559653383
184	270968-271041	1	-1	-1	-0.9146508545802305
185	347215-347231	1	1	1	0.6328499713779738
186	310988-311371	1	-1	-1	-0.9368130920561613
187	398320-398375	1	-1	-1	-0.9671821840402897
188	310962-311017	1	-1	-1	-1.1064055226202152
189	347240-347269	1	-1	-1	-1.102294135107305
190	270732-270865	1	-1	-1	-1.6943130680642566
191	309793-311339	1	-1	-1	-1.1590313243871493
192	309726-310962	1	-1	-1	-1.0049947833488928
193	304111-304299	1	-1	-1	-1.1039746882022494
194	270970-1138088	1	-1	-1	-0.9204058566645816
195	299054-299055	1	-1	-1	-0.7800084437361571
196	363477-363524	1	-1	-1	-0.9375850127490986
197	347263-347271	1	-1	-1	-1.2718677597456327
198	363477-363523	1	-1	-1	-1.0091929926218999
199	303924-304356	1	-1	-1	-1.1105160847317315
200	310184-371366	1	-1	-1	-1.2922452101755848
201	310572-371366	1	-1	-1	-1.1197885552841844
202	363618-363627	1	-1	-1	-1.0277820096555916
203	267327-268093	1	-1	-1	-0.7816865650860818
204	347268-347276	1	-1	-1	-1.223423243685668
205	270732-271091	1	-1	-1	-2.10334291373315
206	363513-363526	1	-1	-1	-1.2443174068104554
207	397885-398008	1	-1	-1	-0.9922067337054297
208	363619-363626	1	-1	-1	-1.401969409738334
209	264845-1138197	1	-1	-1	-1.702724619238273
210	347240-347265	1	-1	-1	-1.1087173335654499
211	311371-347824	1	-1	-1	-1.5744708447933184
212	363523-363623	1	-1	-1	-1.2094946527853145
213	310901-311128	1	1	1	0.9957273593400238
214	363478-363637	1	1	1	0.5329557237980602
215	264178-265156	1	-1	-1	-1.8636054552446288
216	363533-363622	1	-1	-1	-0.5841958378247236
217	176573-264178	1	-1	-1	-1.6074631853303116
218	310480-310481	1	-1	-1	-1.021261130493612
219	304392-398375	1	-1	-1	-0.915293637698518
220	397768-397883	1	-1	-1	-0.4333225871701487
221	264908-1138199	1	-1	-1	-0.8919482527718997
222	304046-1138169	1	-1	-1	-0.6883846113491088
223	385602-386276	1	-1	-1	-1.6869247377089418
224	311299-371410	1	-1	-1	-1.6150513003743947
225	304264-304434	1	-1	-1	-1.0740003521458406
226	386232-430429	1	1	-1	-0.5182206276864492
227	363627-363636	1	-1	-1	-1.046582304109157
228	363477-363478	1	-1	-1	-0.9880506134623646
229	310183-311339	1	-1	-1	-1.2259557914732593
230	264246-303693	1	1	1	0.9556383442567984
231	363538-363632	1	1	1	0.4920827121325315
232	397713-398010	1	1	1	0.7914203121008978
233	311095-311688	1	1	1	0.9954186700072503
234	363538-363649	1	-1	-1	-1.0227254273960655
235	363625-363636	1	-1	-1	-0.8901491738142898
236	304390-304507	1	-1	-1	-0.9583992723117059
237	310183-371410	1	-1	-1	-1.391010828336631
238	309726-311688	1	1	1	0.7166836809616213
239	310961-310978	1	-1	-1	-1.0196959515881516
240	310863-310961	1	-1	-1	-1.009336105536289
241	363581-363624	1	-1	-1	-0.46346518742344434
242	363523-363620	1	-1	-1	-1.0943512090586782
243	310926-311224	1	-1	-1	-1.0612687834445633
244	363478-363624	1	-1	-1	-0.7734269094243283
245	310961-311017	1	-1	-1	-1.0841367641556519
246	310927-310981	1	-1	-1	-1.0914073627550407
247	363497-363630	1	-1	-1	-0.8395853163815017
248	304293-304507	1	-1	-1	-0.9177403524981551
249	270737-270970	1	-1	-1	-0.851929556377797
250	304083-398375	1	1	1	0.4987486555170515
251	347209-347212	1	-1	-1	-0.6293839561508358
252	347244-347274	1	-1	-1	-1.19836314651504
253	303912-304330	1	1	1	1.2105673156932273
254	270735-271092	1	-1	-1	-1.8310686934566274
255	363525-363636	1	-1	-1	-1.0506329959565404
256	311065-311300	1	1	1	1.830883112140261
257	363513-363639	1	-1	-1	-0.7440153921971372
258	264907-1138205	1	-1	-1	-0.9048930935627383
259	363617-363629	1	-1	-1	-1.6600620714169037
260	176573-1138197	1	-1	-1	-1.6653548191507022
261	363476-363635	1	1	1	0.7247538934555156
262	303925-304329	1	1	1	0.8277961885794864
263	347236-347267	1	-1	-1	-1.167334180962105
264	363598-363601	1	-1	-1	-1.0763141793765745
265	347228-347274	1	-1	-1	-1.3516358537319755
266	311128-311688	1	1	1	1.0695127828420905
267	310539-311371	1	-1	-1	-1.2705818391039907
268	347263-347270	1	-1	-1	-0.9438151214998788
269	363542-363644	1	-1	-1	-1.3287315956617205
270	363513-363560	1	-1	-1	-1.4295764915578173
271	363516-363638	1	-1	-1	-1.3245220748565514
272	265157-1138205	1	-1	-1	-1.2425595932920137
273	363633-363636	1	-1	-1	-1.1419691755767483
274	347245-347273	1	-1	-1	-1.5626956064372006
275	298974-299055	1	1	-1	-0.641856741869947
276	363475-363619	1	-1	-1	-1.1487246482930722
277	363525-363624	1	-1	-1	-1.3234310472687363
278	303692-1138196	1	-1	-1	-0.9830232447816203
279	309865-310901	1	-1	-1	-0.16420497545161872
280	363475-363624	1	-1	-1	-0.8932814856159412
281	264197-303693	1	1	1	0.9385167297036183
282	363620-363634	1	-1	-1	-0.6865346286170276
283	176573-285487	1	-1	-1	-1.1257955596001818
284	363616-363632	1	-1	-1	-0.36755035701811584
285	311339-371364	1	-1	-1	-1.263100337053461
286	309726-311300	1	1	1	1.2061766182388423
287	363497-363635	1	1	1	0.40461341620655356
288	311065-371410	1	-1	-1	-1.2238482033985385
289	363629-363638	1	-1	-1	-0.7181514974203314
290	303913-304356	1	-1	-1	-0.9915461503648629
291	310509-310961	1	-1	-1	-1.2322907702048413
292	270890-398190	1	-1	-1	-1.1622999270101526
293	363524-363620	1	-1	-1	-1.2301572321880898
294	265157-1138189	1	1	-1	-0.34668361869170067
295	270967-271088	1	-1	-1	-2.1563439226959353
296	270890-398247	1	-1	-1	-1.2193465496885565
297	363554-363631	1	-1	-1	-0.9310135993365072
298	310927-311033	1	-1	-1	-0.8501219907794096
299	347257-347278	1	-1	-1	-1.3826451124234937
300	262630-1138188	1	-1	-1	-1.3513556528874189
301	310347-348061	1	-1	-1	-1.8237161848394705
302	264908-1138189	1	1	-1	-0.43944330992507347
303	303965-304433	1	-1	-1	-1.0109183919283153
304	363619-363644	1	-1	-1	-1.257852321000717
305	363475-363526	1	-1	-1	-0.982654940335065
306	304331-398323	1	-1	-1	-0.9789226765282799
307	363526-363627	1	-1	-1	-1.0563224621654208
308	1138169-1138190	1	-1	-1	-1.2337597982993733
309	310569-371364	1	-1	-1	-1.3620133549994808
310	264846-1138194	1	-1	-1	-1.2639193397593977
311	363475-363638	1	-1	-1	-1.4355896178583023
312	363559-363628	1	-1	-1	-1.106236156869073
313	310509-310962	1	-1	-1	-1.23523680106253
314	303927-304356	1	-1	-1	-0.997310522404339
315	310153-311371	1	-1	-1	-1.0684058276167803
316	304331-398321	1	-1	-1	-1.1616806580218335
317	363621-363634	1	-1	-1	-1.3957672979642777
318	347250-347276	1	-1	-1	-1.4185154087609326
319	363526-363629	1	-1	-1	-1.1568571794132292
320	304083-304356	1	-1	-1	-1.003360643671664
321	363476-363623	1	-1	-1	-0.8476020231154483
322	363477-363639	1	-1	-1	-1.5024405441857729
323	385778-386275	1	1	1	0.9041252784183813
324	347250-347274	1	-1	-1	-1.3695229044990702
325	363620-363629	1	-1	-1	-1.2428246206084912
326	298434-298598	1	1	1	0.15875771739510736
327	347263-347279	1	-1	-1	-1.2773289149429736
328	310349-310482	1	-1	-1	-1.16892446615223
329	363564-363624	1	-1	-1	-0.9745286949215798
330	363497-363524	1	-1	-1	-1.1699208207694722
331	304027-304389	1	-1	-1	-1.18034531897381
332	363617-363628	1	-1	-1	-1.5132102715810074
333	363554-363640	1	-1	-1	-0.6633866330070528
334	363559-363623	1	-1	-1	-1.085001039343911
335	363523-363630	1	-1	-1	-1.1121840644413266
336	304390-304482	1	-1	-1	-0.9989877682595636
337	363554-363620	1	-1	-1	-1.0128182293995651
338	264907-1138189	1	1	-1	-0.3915834920207084
339	304434-398190	1	-1	1	0.3516286635404715
340	347261-347267	1	-1	-1	-1.2131342293801497
341	310926-372265	1	-1	-1	-1.248067835332363
342	347258-347268	1	-1	-1	-1.2034762926608458
343	304299-304389	1	-1	-1	-1.3941795800799284
344	303694-303843	1	-1	-1	-0.9998289633288766
345	264178-264846	1	-1	-1	-1.4463404875078032
346	347228-347264	1	-1	-1	-1.1494136693262336
347	347236-347263	1	-1	-1	-0.9794724178620657
348	310834-311263	1	1	1	0.9364609114711193
349	1138190-1138194	1	-1	-1	-1.282481557785149
350	264178-264179	1	-1	-1	-0.997474805846684
351	298112-298898	1	-1	-1	-0.6986648314815195
352	311306-398187	1	-1	-1	-0.4753450175326439
353	303917-304433	1	-1	-1	-1.098534893660295
354	264960-1138193	1	-1	-1	-1.6979461713839776
355	309967-310391	1	-1	-1	-1.3235973419115368
356	363632-363634	1	-1	-1	-1.3707081235019216
357	311179-415615	1	-1	1	0.3022219140198774
358	311016-371401	1	-1	-1	-1.0647114244744542
359	363632-363643	1	1	-1	-0.036100948446727066
360	310509-371364	1	-1	-1	-1.0732369062471188
361	397768-397823	1	-1	-1	-0.8579368161903533
362	347258-347264	1	-1	-1	-1.0462757217491352
363	310153-310962	1	-1	-1	-1.2074997782492336
364	310791-311413	1	-1	-1	-0.13676816296866567
365	304083-397769	1	1	-1	-0.07499305159664915
366	353639-386226	1	-1	-1	-0.9849642705206322
367	310961-371364	1	-1	-1	-1.448234894038102
