	ids	cid	trueY	predY	prob
0	180648-1163535	1	-1	-1	-0.9544571261399438
1	201673-1595934	1	-1	-1	-1.1596068081653181
2	180652-290016	1	-1	-1	-1.0421919485094933
3	310256-310445	1	-1	-1	-1.530475933650903
4	1691342-1718507	1	-1	-1	-0.9986104771357565
5	1567659-1567679	1	-1	-1	-1.0578973055117888
6	1364268-1364274	1	-1	-1	-0.7535007559486792
7	289841-1494156	1	-1	-1	-1.0565478101351349
8	313712-313770	1	-1	-1	-0.7039825068168744
9	1567644-1567660	1	-1	-1	-1.0297855339856483
10	1630181-1690209	1	-1	-1	-1.0489866000918502
11	356350-356355	1	-1	-1	-1.010018918308096
12	324621-324633	1	-1	-1	-0.30311837310337597
13	1567619-1567678	1	-1	-1	-1.049401852807275
14	309842-310287	1	-1	-1	-0.940319207795629
15	1567617-1567648	1	-1	-1	-1.0159955351921606
16	310209-310475	1	-1	-1	-1.487090160587611
17	310232-310419	1	-1	-1	-1.395762113248587
18	1601011-1601123	1	-1	-1	-1.0946446516702175
19	309790-310389	1	-1	-1	-0.5056873891798221
20	1567664-1567671	1	-1	-1	-0.9836643312446776
21	353976-353980	1	-1	-1	-0.804117626357407
22	282125-1163535	1	-1	-1	-1.2238907447175054
23	1567660-1567675	1	-1	-1	-0.9743516743961005
24	1567638-1567678	1	-1	-1	-1.0836548852499526
25	1567612-1567671	1	-1	-1	-1.113751800085863
26	339629-339668	1	-1	-1	-0.9398585921557179
27	1567669-1567671	1	-1	-1	-1.0053117603173745
28	339667-339671	1	-1	-1	-0.9633622334059861
29	1681580-1684925	1	-1	-1	-1.0536546067434558
30	30372-180648	1	-1	-1	-0.998106772378246
31	1567619-1567663	1	-1	-1	-1.038017680920058
32	1567618-1567659	1	-1	-1	-1.0545564938524086
33	68684-953258	1	1	1	0.8695882962185872
34	1675668-1697754	1	-1	-1	-1.0179525504757492
35	339632-339637	1	-1	-1	-1.2189163720853715
36	310270-310476	1	-1	-1	-1.3783216215918122
37	1567622-1567643	1	-1	-1	-1.072814066386798
