	ids	cid	trueY	predY	prob
0	25003-298864	1	1	1	0.18398888670234959
1	261721-1135878	1	-1	-1	-0.853345367513886
2	24958-500536	1	-1	-1	-1.1161393957846075
3	352339-352417	1	1	-1	-0.08140720364141507
4	1502583-1502809	1	1	-1	-0.8771493558270169
5	261680-1135878	1	-1	-1	-1.167277494996267
6	1512165-1512188	1	-1	-1	-1.0194905531647769
7	556278-1162611	1	1	1	0.5952836867647111
8	1376007-1671459	1	1	1	0.05742616305570908
9	24957-887499	1	-1	-1	-1.0241598130702758
10	298382-1255133	1	1	1	0.9885441289557845
11	1512169-1512174	1	-1	-1	-1.0578439721916932
12	110960-1295697	1	-1	-1	-0.023398831760344907
13	24892-1162610	1	-1	-1	-1.0145342592571547
14	24799-1721706	1	-1	-1	-0.9936292975449831
15	891366-897274	1	1	1	0.8563219073293594
16	1135878-1255146	1	-1	-1	-1.353881741979734
17	110960-1295091	1	-1	-1	-0.07423966341678961
18	24931-500536	1	-1	-1	-0.9488744505528933
19	24799-1219161	1	-1	-1	-1.048140838180555
20	1383048-1383283	1	-1	-1	-1.1005545995963524
21	897265-1216976	1	1	1	0.08093006000396463
22	282260-419431	1	-1	-1	-1.448327569381826
23	310155-1255150	1	-1	-1	-0.9648286178997115
24	1502292-1502330	1	1	1	0.39078187965222344
25	887499-891366	1	-1	-1	-1.0430011856440475
26	1499363-1499370	1	-1	-1	-0.8800473885938984
27	261680-298864	1	1	1	0.1345233507250127
28	897267-897272	1	-1	-1	-0.6003537378103478
29	298864-1222736	1	1	1	1.1545466485210216
30	1502320-1502326	1	1	1	0.5827762133550981
31	147126-1219161	1	-1	-1	-0.7954758137587654
32	298864-1255146	1	1	1	0.5970241445325285
33	24958-1162610	1	-1	-1	-0.885841253546146
34	254818-310186	1	-1	-1	-0.5670646196530046
35	261706-309867	1	-1	-1	-0.4078104151294134
36	1643884-1671459	1	-1	-1	-1.0711524206732894
37	1512170-1512171	1	-1	-1	-0.7378297810223453
38	802906-1369858	1	1	1	0.6709191315912392
39	258241-1403506	1	-1	-1	-0.8465036368430948
40	500567-1369858	1	-1	1	0.854330550513306
41	280034-295369	1	-1	-1	-0.2880695538875903
42	1499363-1499368	1	-1	-1	-1.1088062756722534
43	927191-1502591	1	-1	-1	-1.550307455897273
44	891366-897265	1	-1	-1	-0.9197133633036575
45	1499312-1499362	1	-1	-1	-1.0019882943666172
46	147126-207200	1	-1	-1	-0.918483480573607
47	891366-897268	1	-1	-1	-1.0672103543193732
48	25003-261660	1	-1	-1	-0.6551793810480085
49	561001-1369854	1	-1	-1	-1.188281071767064
50	1512169-1598585	1	-1	-1	-1.078798229990181
51	267880-279916	1	1	1	0.5723185949806777
52	1255138-1255140	1	-1	-1	-0.8997061598742245
53	207200-1394040	1	-1	-1	-0.9573950232854808
54	261704-298864	1	1	1	0.3332280415872
55	1512168-1598584	1	-1	-1	-1.0335091469811037
56	558313-559145	1	-1	-1	-0.7801811076479319
57	1222736-1255146	1	-1	-1	-1.8042314997384112
58	267804-282180	1	-1	-1	-1.198518318235338
59	24903-24957	1	-1	-1	-1.0741058973290885
60	735529-897267	1	-1	-1	-0.8908741834674597
61	24931-559205	1	-1	-1	-1.03552935696858
62	169910-1162612	1	-1	-1	-0.8069100565229343
63	299333-299338	1	-1	1	0.5051978969107219
64	298408-500565	1	1	1	0.910040951404738
65	125678-282191	1	-1	-1	-0.5895352846353915
66	254801-1394041	1	-1	-1	-0.9163376451182709
67	309730-500600	1	-1	-1	-1.450914954256119
68	1376016-1643884	1	1	1	0.6795124919841394
69	1499368-1499372	1	1	1	0.8211401546527867
70	24799-500519	1	-1	-1	-0.9010683482304437
71	352408-352412	1	-1	-1	-0.685408071253996
72	559147-1135878	1	1	-1	-0.055178394393848695
73	859706-1594536	1	-1	-1	-0.271977318332216
74	927191-1502813	1	-1	-1	-0.734914563096591
75	1340999-1341004	1	-1	1	0.5744662045706699
76	1376011-1376017	1	-1	-1	-0.8775345467825844
77	322681-1376016	1	-1	-1	-0.35261000596312
78	261736-261737	1	-1	-1	-0.5532956417331736
79	262536-322557	1	-1	-1	-1.3411148102612445
80	1376007-1376016	1	-1	-1	-0.1276383452318113
81	24892-24957	1	-1	-1	-0.8604613606017678
82	267680-1406128	1	-1	-1	-0.16367057751409161
83	1499312-1499361	1	1	-1	-0.22272207975393643
84	1499362-1499372	1	1	1	0.8323368400929537
85	110960-1295702	1	-1	-1	-0.0628338019813458
86	261704-261737	1	-1	-1	-1.0224640400052138
87	802906-1278691	1	-1	-1	-0.7353042251975346
88	1623551-1623655	1	1	-1	-1.0882988945279723
89	897268-1596454	1	1	1	0.12330075667921264
90	254816-298408	1	1	1	0.5574692945280154
91	24958-282260	1	-1	-1	-0.8809385329455571
92	240499-1162610	1	1	1	0.36017458865559326
93	310116-1135878	1	-1	-1	-0.6335784700467102
94	500536-559145	1	-1	-1	-0.9991765231469459
95	1285902-1285957	1	-1	-1	-1.1534505786775644
96	24892-254801	1	-1	-1	-0.8308824839490121
97	735529-897274	1	1	1	0.8312278047465839
98	1512167-1598587	1	1	1	0.8842484733522539
99	24958-261680	1	-1	-1	-1.2964292267706568
100	559204-1222736	1	1	1	0.14229705573334406
101	1214676-1403506	1	1	1	0.454785719517546
102	1499302-1499361	1	1	1	0.19782738667892297
103	1296962-1614209	1	-1	1	0.6527326872832123
104	24958-310116	1	-1	-1	-0.8296057603187654
105	1340997-1341002	1	-1	1	0.5910274251628511
106	1512174-1598584	1	-1	-1	-0.8544765053879985
107	25519-25602	1	-1	1	0.5189305204932135
108	1341001-1341003	1	1	-1	-1.1531220282242416
