	ids	cid	trueY	predY	prob
0	267804-267839	2	-1	-1	-0.3451887719768976
1	1660532-1711675	2	-1	-1	-0.9913652409653239
2	24799-25002	2	-1	-1	-0.662646740289754
3	1630248-1632788	2	-1	-1	-0.8674399360891764
4	1512165-1512174	2	-1	-1	-0.9149299416611623
5	529097-1369858	2	-1	1	0.6271390594796334
6	1391173-1391186	2	1	1	0.6615331425445472
7	1263464-1263471	2	-1	-1	-0.7536804778117965
8	634713-897273	2	1	-1	-0.6810180741063383
9	267680-1406128	2	-1	-1	-0.5053169206044402
10	310186-500566	2	-1	-1	-0.9132648567042726
11	24957-251666	2	-1	1	0.2511625118364055
12	500536-887499	2	-1	-1	-0.0389031662753741
13	559145-559204	2	-1	-1	-1.3893218268053094
14	25003-1222736	2	1	1	0.4825214493639046
15	634713-1596454	2	-1	1	0.7154874769536063
16	1376011-1713031	2	-1	-1	-0.9625203391864473
17	24903-25002	2	-1	-1	-1.0640582176385252
18	1499302-1499363	2	-1	-1	-1.0971722662714911
19	25002-1222736	2	1	1	0.36120101702840846
20	24892-24931	2	-1	-1	-0.1233670682735544
21	1499367-1499368	2	-1	-1	-1.0414231100377762
22	24799-1255148	2	1	1	0.10899293740119054
23	298415-510731	2	1	1	0.8708039478241004
24	24931-558319	2	1	1	0.23917852300210352
25	24892-254801	2	-1	-1	-1.039994903658119
26	24799-24931	2	-1	-1	-0.25349042133219457
27	299333-299406	2	-1	-1	-0.46207716447401126
28	298864-887499	2	1	1	0.4273641045914611
29	1263469-1263471	2	-1	-1	-0.7592343148590219
30	802906-1255140	2	-1	-1	-0.4276037883961835
31	295453-1620859	2	-1	-1	-0.3370585792446365
32	24799-1403497	2	-1	-1	-1.1703081304704601
33	581806-1156222	2	-1	-1	-0.726323358142243
34	1499365-1499366	2	-1	-1	-0.7942236361106392
35	275884-330741	2	1	1	0.5965524164425909
36	280144-280719	2	1	-1	-1.0771202076799553
37	261663-298781	2	1	1	0.28739915304305486
38	1499302-1499365	2	-1	-1	-0.8184099256266002
39	633009-1219161	2	-1	-1	-0.9312466595336142
40	261721-310116	2	-1	-1	-0.30334663558578917
41	633009-1162610	2	-1	-1	-0.976068489237114
42	1633863-1719309	2	-1	-1	-0.9993977634832285
43	1498987-1502587	2	1	-1	-0.4294790967528786
44	1623055-1624380	2	-1	-1	-0.9346110590127062
45	24958-310116	2	1	1	0.0668947831343144
46	310116-887499	2	-1	-1	-0.31076245603633146
47	1512173-1598585	2	-1	1	0.6413567949064038
48	500519-558319	2	-1	-1	-0.5077474792850301
49	310155-1255150	2	-1	-1	-0.7846900659416545
50	500565-1255152	2	-1	-1	-0.9627754497928181
51	500519-1255146	2	-1	-1	-0.8787230774935181
52	1502584-1502806	2	-1	-1	-1.1608679159857824
53	24892-25002	2	-1	-1	-1.0640666023604837
54	1156222-1394045	2	1	-1	-0.6096349875389118
55	1375994-1707370	2	-1	-1	-0.9366561047027416
56	1263459-1263470	2	-1	-1	-0.9839097174483512
57	1512168-1512175	2	-1	-1	-0.8894378063617578
58	1221824-1221830	2	-1	-1	-0.9079637553555849
59	24958-1255148	2	1	1	0.21820637628559914
60	1263465-1263470	2	-1	-1	-0.9915428083995321
61	25002-558319	2	1	1	0.20215387506237426
62	261660-1135878	2	-1	-1	-0.6678320619895313
63	275884-341067	2	-1	-1	-0.10865788253153214
64	298781-500602	2	1	1	0.43088255003437614
65	24957-1222736	2	1	-1	-0.07211443097976128
66	558319-1255148	2	-1	-1	-0.8875050990808355
67	261660-261704	2	-1	-1	-1.1778974111313072
68	1632788-1703864	2	-1	-1	-1.0269021518266577
69	94023-240988	2	-1	-1	-0.36458748742642944
70	508618-1059143	2	1	-1	-0.3630847637829687
71	510685-510732	2	-1	-1	-0.8771877704851839
72	1502583-1502807	2	-1	-1	-0.9800687168785999
73	1214676-1403508	2	-1	-1	-0.9040265526861913
