	ids	cid	trueY	predY	prob
0	289100-289145	2	-1	-1	-0.8143922371890542
1	527396-1412711	2	1	1	0.8640336490031043
2	113017-113254	2	-1	-1	-0.9443476503230743
3	254764-254812	2	-1	-1	-0.7593049276696522
4	144302-255096	2	-1	-1	-0.875775457065296
5	527174-581374	2	-1	-1	-0.9624450266934891
6	527258-581408	2	1	1	1.5674394588422547
7	581408-1412502	2	1	1	0.7622482907976483
8	144096-255097	2	-1	-1	-1.244542505035436
9	254960-255009	2	-1	-1	-0.9740626749380384
10	352357-352376	2	-1	-1	-0.8777078938879597
11	527299-1412713	2	-1	-1	-1.004305256043601
12	255096-255097	2	-1	-1	-1.0119511164101385
13	352285-352378	2	-1	-1	-1.1792379324572657
14	142887-527117	2	1	1	1.0040337034947773
15	280488-281105	2	-1	1	0.506827597818653
16	527299-1412711	2	-1	-1	-1.0613803082641764
17	527056-1412697	2	-1	-1	-0.9516070237872175
18	527116-1412705	2	-1	-1	-0.9080910672159179
19	527307-1412919	2	-1	-1	-0.958009237657746
20	255009-255010	2	1	1	0.7557600013853053
21	352343-352344	2	-1	-1	-1.2607290802575766
22	527116-1412700	2	-1	-1	-0.9555622697498624
23	382304-382386	2	1	-1	-0.165029395843311
24	352332-352347	2	-1	-1	-0.8084332838405759
25	106879-527347	2	1	1	0.7193368579493221
26	527117-1412704	2	-1	-1	-1.005595881732194
27	527386-1412922	2	-1	-1	-0.8183475973874217
28	289090-289265	2	-1	-1	-0.8312821903558005
29	254747-254802	2	-1	-1	-1.4099962735949614
30	352344-352378	2	-1	-1	-1.2026518364459005
31	527056-527228	2	1	1	1.7377112922555895
32	165022-289144	2	1	1	0.6778614470086456
33	305190-305358	2	1	-1	-0.8059287990326267
34	527395-1412922	2	-1	-1	-0.3287230921348345
35	527307-1412502	2	-1	-1	-0.9320703252044685
36	255085-1276653	2	-1	-1	-0.7730136216058187
37	254778-297412	2	-1	1	0.02989694627377637
38	527120-527306	2	1	1	0.7803566298565726
39	254764-254791	2	-1	-1	-0.9262158790723872
40	527174-1412705	2	1	1	0.6962022812542942
41	527116-527238	2	1	1	0.8057790799285863
42	352333-352343	2	-1	1	0.14334851055799336
43	113018-113253	2	-1	-1	-0.920948083546018
44	254785-254802	2	-1	-1	-1.135434756482007
45	144197-255096	2	-1	-1	-0.8776857873888413
46	284517-284546	2	1	-1	-0.7818209858674857
47	289090-289131	2	-1	-1	-0.7447095201869869
48	527174-1412700	2	1	1	0.9308654900106746
49	254800-297676	2	-1	-1	-1.2659424591353319
50	527347-1412922	2	-1	-1	-0.7944461142786243
51	254988-255085	2	-1	-1	-0.17908170255201222
52	527056-1412704	2	-1	-1	-0.9861770661869942
53	527228-581349	2	1	1	0.505385020274042
54	527116-527306	2	1	1	1.0348358093433832
55	254769-254785	2	-1	-1	-0.9921282639661926
56	254791-254802	2	-1	-1	-1.07564086923581
57	527115-1412697	2	-1	-1	-1.0014342436759143
58	289081-289272	2	1	-1	-0.7830074355076908
59	113018-382590	2	1	-1	-0.3582706487935481
60	527328-1412502	2	-1	-1	-0.8646454439018605
61	382345-382386	2	-1	-1	-0.38152754052111576
62	527237-1412701	2	1	1	0.7963853506295727
63	254988-1276653	2	-1	-1	-0.44467295636615306
64	106879-527299	2	1	1	1.3446437806168716
65	142887-527228	2	-1	-1	-0.8380990431372928
66	254939-254971	2	-1	-1	-0.3132781519745434
67	275080-275391	2	-1	-1	-0.8495973949134401
68	527258-527457	2	1	1	1.8763542392801678
69	382303-382345	2	-1	1	0.04084246282103482
70	527056-527240	2	1	1	1.2472443738546253
71	289197-289271	2	-1	-1	-0.9219440147690228
72	289081-289124	2	-1	-1	-0.9373492356698645
73	527117-527132	2	-1	-1	-1.0489969420965681
74	254947-254999	2	1	1	0.8440988468923646
75	254769-297627	2	-1	-1	-1.4671759035568743
76	527237-1412705	2	1	1	0.8822441530541766
77	527228-1412703	2	1	1	1.065907575488381
78	527237-527306	2	-1	-1	-1.2967699691809713
79	527057-1412703	2	-1	-1	-0.9823470562761611
80	352333-352357	2	-1	-1	-0.1740744455926255
81	527171-527240	2	1	1	1.0132959058065611
82	527115-527239	2	1	1	1.0607798634848797
83	144197-255009	2	-1	-1	-0.8790111258867994
84	527056-527306	2	1	1	1.0625235016884838
85	305220-305472	2	1	-1	-0.7424011497608161
86	527228-581374	2	-1	-1	-0.866395549809526
87	255010-255036	2	1	1	0.8452168477380232
88	254769-254800	2	-1	-1	-0.9681500546198407
89	144340-255097	2	-1	-1	-1.1915936834904917
90	527167-527240	2	1	-1	-0.3814358772435406
91	254824-297676	2	-1	-1	-1.2719453688510751
92	382193-382700	2	1	1	0.46952757051925853
93	254947-255015	2	1	1	1.062299185904863
94	527056-1412705	2	-1	-1	-0.9671879908142137
95	352347-352357	2	-1	-1	-0.499969408798256
96	527172-527238	2	1	1	0.7275666781409967
97	254962-254979	2	1	1	0.5583152738782015
98	144197-255010	2	1	1	0.4988142492729779
99	527055-1412700	2	-1	-1	-1.011978647368743
100	527116-527237	2	1	1	1.2912745487754682
101	527349-1412713	2	-1	-1	-0.9055433924987175
102	275391-275425	2	1	-1	-0.7478802545628402
103	352337-352362	2	-1	-1	-1.2600583556846945
104	527349-1412712	2	-1	-1	-0.9773755090424754
105	527057-527238	2	1	1	1.2025871930710839
106	254769-297676	2	-1	-1	-1.1179366703839824
107	352343-352362	2	-1	-1	-1.3447592418359222
108	527056-527239	2	1	1	1.2810630438953052
109	352267-352325	2	-1	-1	-1.198292705147879
110	280922-280946	2	-1	-1	-0.31547902396016575
111	527258-527454	2	1	1	0.8678441878434894
112	527115-527240	2	1	1	1.0721811895718356
113	305187-305530	2	-1	-1	-0.9076712523976646
114	527237-527238	2	-1	-1	-1.0793659041170431
115	527348-527396	2	-1	-1	-0.7666038436689762
116	254931-297627	2	-1	-1	-1.757308538393569
117	352267-352377	2	-1	-1	-1.2474285345994842
118	254978-254979	2	1	1	0.07441784451946215
119	305305-305530	2	-1	-1	-0.9444156469321854
120	527056-1412703	2	-1	-1	-0.9793701487811706
121	382193-382699	2	1	1	0.8073199543550039
122	352333-352347	2	-1	1	0.07793819871501306
123	527396-1412917	2	1	1	0.9647977248343155
124	289125-289265	2	-1	-1	-0.8415221902687464
125	527396-1412709	2	1	1	1.0814750994942082
126	527299-1412922	2	-1	-1	-0.8933487316650098
