	ids	cid	trueY	predY	prob
0	1410340-1410343	0	-1	-1	-1.2836613155224017
1	1170408-1170422	0	-1	-1	-1.1525847446492175
2	169512-1170655	0	-1	-1	-1.2409940002603113
3	33858-321838	0	-1	-1	-1.2920915834789324
4	1170415-1170433	0	-1	-1	-1.0046641769906968
5	434937-1572168	0	1	1	0.4573803411859918
6	299143-299353	0	-1	-1	-1.060303656628521
7	589247-589373	0	-1	-1	-0.7804961108001367
8	567552-567651	0	1	-1	-0.15197543775949246
9	541829-541832	0	-1	-1	-0.807606123843269
10	383944-387117	0	-1	-1	-1.0098627480904228
11	372685-383625	0	-1	-1	-1.1090163852775172
12	322960-322994	0	1	-1	-1.1626756548113488
13	23217-413030	0	-1	-1	-0.9755422034249042
14	501598-1170648	0	-1	-1	-1.042672269594739
15	501102-501115	0	-1	-1	-1.1602418875933833
16	413099-1138005	0	-1	-1	-1.123670226107597
17	1170415-1170656	0	-1	-1	-1.2723032444192532
18	490077-495655	0	-1	-1	-0.9103135058179765
19	322965-323053	0	-1	-1	-1.160787998953783
20	372644-383990	0	-1	-1	-1.1325402077473559
21	1243942-1329012	0	-1	-1	-0.9405600410234483
22	192878-500423	0	-1	-1	-1.1897538605963653
23	1410345-1410348	0	-1	-1	-1.1140647346491575
24	1329012-1333287	0	-1	-1	-1.0375932944797108
25	589373-589707	0	-1	-1	-0.5842966761356846
26	416319-416391	0	-1	-1	-0.8290992973818018
27	541752-541893	0	-1	1	0.6535738049055295
28	402964-403867	0	-1	-1	-0.9251206457623131
29	299136-299376	0	-1	-1	-1.0208571038050138
30	1329029-1333259	0	1	-1	-1.0287827823446904
31	374856-374944	0	-1	-1	-1.1699357360124383
32	293737-1170435	0	-1	-1	-1.32503846425903
33	197701-235172	0	-1	-1	-0.4443433550393039
34	374739-375456	0	-1	-1	-0.9980838125866494
35	164695-351085	0	-1	-1	-0.9833740933337869
36	351085-1161444	0	-1	-1	-0.5881727278847269
37	524532-524575	0	-1	-1	-0.9381456290726906
38	383580-387159	0	-1	-1	-0.9902528527128682
39	500073-501107	0	-1	-1	-0.7503480474277885
40	1170409-1170669	0	-1	-1	-1.3125664655041485
41	23749-589247	0	-1	-1	-1.027816231537917
42	417110-417114	0	-1	-1	-1.019432274217717
43	904254-904257	0	-1	-1	-0.9634867233213178
44	417032-417052	0	-1	-1	-1.458431969095289
45	387525-387553	0	-1	-1	-1.1665644493020224
46	416312-417113	0	-1	-1	-1.07243108338581
47	322926-322936	0	-1	-1	-0.8290818825104627
48	1170655-1170667	0	-1	-1	-1.2348103918309845
49	541754-541890	0	-1	-1	-0.8853207943840518
50	416383-416387	0	-1	-1	-1.07131877714408
51	1170648-1170650	0	1	1	0.7124125979907034
52	1170420-1170661	0	-1	-1	-1.4165771983971314
53	439200-457191	0	-1	-1	-0.7154518761969036
54	439427-457601	0	-1	-1	-1.0476290883163566
55	23747-24126	0	-1	-1	-0.42132536159670936
56	416390-417106	0	-1	-1	-0.9964781250144256
57	1243928-1243932	0	-1	-1	-1.177548946965028
58	323035-323038	0	-1	-1	-1.3162728898930562
59	293762-1170433	0	-1	-1	-1.3397709075712483
60	522655-522688	0	1	1	0.7944791459648124
61	1329017-1333287	0	-1	-1	-0.8698732769386821
62	522738-522778	0	-1	-1	-1.0533183430368704
63	439202-457126	0	1	1	1.790848716748433
64	551441-551445	0	-1	-1	-0.9479093392091416
65	322925-323052	0	-1	-1	-1.0888675513012256
66	1170409-1170431	0	-1	-1	-0.9276155934396517
67	1170426-1170671	0	-1	-1	-1.0430396118839007
68	439272-457529	0	-1	-1	-1.0039483854878388
69	1370545-1370547	0	-1	-1	-0.5440028143292821
70	321869-321910	0	-1	-1	-0.9734748582309447
71	439277-439428	0	-1	-1	-1.13537814928788
72	522610-522675	0	-1	-1	-1.0469830327630008
73	1170410-1170439	0	-1	-1	-1.1727674344701735
74	375997-376074	0	-1	-1	-0.6750158083788053
75	416318-416321	0	-1	-1	-1.1168200595779603
76	1370550-1370583	0	-1	-1	-0.8065491799809362
77	374813-374859	0	-1	-1	-1.2763046206807065
78	403604-403612	0	-1	-1	-1.080962227944814
79	384092-387119	0	-1	-1	-1.0922466112096578
80	522634-522717	0	-1	-1	-1.0164878759711133
81	375997-376081	0	-1	-1	-0.6810862712303212
82	591940-592554	0	-1	-1	-0.7567235162103135
83	498581-498597	0	-1	-1	-1.0414401922446632
84	416382-416387	0	-1	-1	-1.232113279811451
85	416311-417108	0	-1	-1	-1.0912261154165968
86	290913-291139	0	-1	-1	-0.8030597468218003
87	1044952-1044971	0	1	1	0.8223935844053121
88	1243945-1243962	0	-1	-1	-1.283216257619309
89	1410330-1410339	0	-1	-1	-1.258291161370861
90	1170432-1170661	0	-1	-1	-1.1955465301365886
91	1044972-1045153	0	-1	-1	-0.9570978031671603
92	383990-387654	0	-1	-1	-1.1272988704720586
93	1170418-1170652	0	-1	-1	-1.2075829994008584
94	322994-323017	0	-1	-1	-1.5519893701461953
95	1170432-1170656	0	-1	-1	-1.1223780419227538
96	541753-541894	0	-1	-1	-1.0438651993964556
97	522633-522707	0	-1	-1	-1.1726392935004557
98	403734-403802	0	1	-1	-0.050158301530362714
99	1596857-1596861	0	-1	-1	-0.8826188533862018
100	375386-375387	0	1	1	0.9956660316425143
101	321877-321910	0	-1	-1	-1.0821809257425952
102	1170650-1170672	0	1	1	1.0001949787124924
103	1170656-1170674	0	-1	-1	-1.2808279615678209
104	1170432-1170667	0	-1	-1	-1.2017243802289297
105	387119-387160	0	-1	-1	-1.2748845089832537
106	299129-299135	0	1	-1	-0.8329120481515675
107	372657-387549	0	-1	-1	-1.018068006889791
108	1170431-1170654	0	-1	-1	-0.9511737365737271
109	15030-15057	0	1	-1	-0.8716745183794704
110	495134-495655	0	-1	-1	-0.9611218574952216
111	284165-1253822	0	-1	-1	-0.020283403069496164
112	522610-522616	0	-1	-1	-1.0399928620226366
113	23263-413031	0	-1	-1	-0.41509963908193026
114	592192-592553	0	-1	-1	-0.6821208181192817
115	293934-1170418	0	-1	-1	-1.1091103779794511
116	1170418-1170649	0	-1	-1	-0.9390516870462848
117	591745-592554	0	-1	-1	-0.9886256644967492
118	402957-403805	0	-1	-1	-1.219798533553861
119	1370535-1370555	0	1	1	0.5763702081347399
120	387240-387553	0	-1	-1	-1.4853696934867908
121	321877-321904	0	-1	-1	-1.1607425563742555
