	ids	cid	trueY	predY	prob
0	310113-310506	2	-1	-1	-1.502374328366544
1	345294-345300	2	-1	-1	-1.2674860492705977
2	339631-339643	2	-1	-1	-1.168923295062452
3	309790-310537	2	-1	-1	-1.226775825708003
4	1567537-1567626	2	-1	-1	-1.1683539603463164
5	1567636-1567677	2	-1	-1	-1.1278982800958826
6	310232-310311	2	-1	-1	-1.2913062302554288
7	356349-356360	2	-1	-1	-1.0611343802373565
8	1657879-1702042	2	-1	-1	-1.0929704853149866
9	177785-318422	2	-1	-1	-1.3367709737179085
10	309842-310689	2	-1	-1	-1.6369198173670407
11	1567630-1567667	2	-1	-1	-1.0297734863626118
12	1655246-1698945	2	-1	-1	-1.055781990457511
13	318480-1595927	2	-1	-1	-1.2697287468698097
14	1567652-1567653	2	-1	-1	-1.3959630546812773
15	1162990-1162993	2	-1	-1	-0.6376567201753002
16	1567625-1567631	2	-1	-1	-1.3682728684843215
17	310444-310523	2	-1	-1	-1.5581131953237664
18	1567648-1567654	2	-1	-1	-1.1459967913548361
19	310257-310507	2	-1	-1	-1.3316452322894332
20	1567624-1567669	2	-1	-1	-0.9964618903297207
21	310252-310641	2	1	-1	-0.5550827251766735
22	1567617-1567663	2	-1	-1	-0.9724044435364352
23	345377-384922	2	-1	-1	-1.0827042507325924
24	310247-310477	2	-1	-1	-0.7109402810994
25	975924-1162993	2	-1	-1	-0.9779227335253102
26	1567621-1567673	2	-1	-1	-1.0351830342572197
27	310312-310680	2	-1	-1	-1.6641382409477345
28	1601114-1601129	2	-1	-1	-1.1809013297195778
29	339626-339632	2	-1	-1	-1.177763613773048
30	1567616-1567634	2	-1	-1	-1.235012712535159
31	1567618-1567648	2	-1	-1	-1.0536670884516892
32	1567641-1567665	2	-1	-1	-1.0234821396881881
33	1567615-1567648	2	-1	-1	-1.1652877204419902
34	1692773-1692858	2	-1	-1	-1.1722328378409501
35	1567641-1567653	2	-1	-1	-0.9694260033951823
36	1601112-1601126	2	-1	-1	-0.4614169707389096
37	282125-909882	2	-1	-1	-1.3574166797978444
38	487083-487443	2	-1	-1	-0.9691739146310053
39	345305-345349	2	-1	-1	-1.6216896515409833
40	1657879-1698945	2	-1	-1	-1.0795611963253593
41	310020-310087	2	-1	-1	-1.2128378341547874
42	1649638-1692773	2	-1	-1	-1.1354766563878433
43	310181-310281	2	-1	-1	-1.0903274396225593
44	1567639-1567662	2	-1	-1	-1.0543460618636904
45	177483-180652	2	-1	-1	-1.161858641512758
46	1216279-1216285	2	-1	-1	-0.7693923526004871
47	356329-561329	2	-1	-1	-0.8221335185266567
48	201673-909882	2	-1	-1	-1.2742566454881552
49	1567638-1567659	2	-1	-1	-1.1268163041585646
50	1601118-1601133	2	-1	-1	-1.2108473172793124
51	1633091-1657582	2	-1	-1	-1.0895583558146393
52	1567502-1567638	2	-1	-1	-1.0995130350531879
53	345298-345313	2	-1	-1	-1.343166951412477
54	309817-310281	2	-1	-1	-1.3647427696963512
55	1567609-1567647	2	-1	-1	-1.0515603515890952
56	310208-310389	2	1	-1	-0.4549490393437629
57	339667-339669	2	-1	-1	-0.919745137893963
58	310182-310614	2	-1	-1	-1.285980088895768
59	1567612-1567646	2	-1	-1	-1.0647786373443215
60	201673-290008	2	-1	-1	-1.3919839047215117
61	227113-1162993	2	-1	-1	-1.1066695307545915
62	310114-310310	2	-1	-1	-1.2348826437857456
63	116466-116499	2	1	1	0.4525463311378042
64	177483-201254	2	-1	-1	-1.4205582934453762
65	1216282-1216286	2	-1	-1	-1.3488678620948245
66	1657582-1692773	2	-1	-1	-1.1892671692378487
67	1681580-1702484	2	-1	-1	-1.0579276391489947
68	1629607-1713010	2	-1	-1	-1.2750093961877809
69	1601117-1601127	2	-1	-1	-1.2868758248039724
70	1647906-1676584	2	-1	-1	-1.2819916963023301
71	310230-310256	2	-1	-1	-1.3099317279751221
72	310208-310345	2	-1	-1	-1.0109310971893828
73	310218-310475	2	-1	-1	-1.3456527119137562
74	1648934-1692858	2	-1	-1	-1.112410639893253
75	310151-310230	2	-1	-1	-1.264224731893336
76	1601127-1601132	2	-1	-1	-1.1159124918771237
77	324621-337294	2	-1	-1	-0.7196063972667779
78	1648628-1704414	2	-1	-1	-1.0740343888392503
79	1567629-1567661	2	-1	-1	-1.047820707151496
80	1108830-1108832	2	-1	-1	-0.9736220459866541
81	1567537-1567675	2	-1	-1	-1.101993113058194
82	1567644-1567678	2	-1	-1	-1.0752757476381918
83	1567537-1567671	2	-1	-1	-1.1821281470623384
84	309724-310287	2	-1	-1	-0.9649513489727016
85	1682866-1715169	2	-1	-1	-1.2403636667024562
86	339629-339643	2	-1	-1	-1.0220482245142692
87	1664013-1682866	2	-1	-1	-1.152864884183204
88	310151-310507	2	-1	-1	-1.4581071946659825
89	1670516-1691342	2	-1	-1	-1.1083614377903943
90	1567675-1567679	2	-1	-1	-1.0309762484562208
91	1690209-1692773	2	-1	-1	-1.141802952177425
92	345286-345377	2	-1	-1	-1.4965582346364983
93	1567611-1567649	2	-1	-1	-1.3450356822623926
94	1567652-1567667	2	-1	-1	-0.9895851745801387
95	309724-310231	2	-1	-1	-1.4144086065090027
96	310113-310445	2	-1	-1	-1.6789712829780559
97	1494157-1595933	2	1	-1	-0.696768120846057
98	309791-310220	2	-1	-1	-1.3218678336061565
99	310537-310689	2	-1	-1	-1.3337701627130516
100	310680-310882	2	-1	-1	-1.2612009652114669
101	324627-337295	2	-1	-1	-1.2066405393956052
102	1567620-1567669	2	-1	-1	-1.0041566763656455
103	1601117-1601132	2	-1	-1	-1.2755810299087087
104	1567643-1567657	2	-1	-1	-1.0809611065645865
105	310087-310281	2	-1	-1	-1.4624143100121243
106	1364266-1364274	2	-1	-1	-0.5593485365308449
107	345300-345365	2	-1	-1	-1.468501263332112
108	1567659-1567668	2	-1	-1	-1.1598490367661503
109	1601112-1601121	2	-1	-1	-0.8795267109981183
110	1567482-1567652	2	-1	-1	-1.068631235615789
111	1567632-1567667	2	-1	-1	-1.0235810729184596
112	227621-975925	2	-1	-1	-0.9069320307108144
113	339634-339667	2	-1	-1	-1.0278372945608527
114	310231-310252	2	-1	-1	-1.2443822464942538
115	1648934-1655246	2	-1	-1	-1.0895906433055529
116	1567636-1567667	2	-1	-1	-1.022373977721858
117	1567619-1567644	2	-1	-1	-1.0635231216475585
118	1567637-1567643	2	-1	-1	-1.0248890098530312
119	310256-310420	2	-1	-1	-1.0756846396806008
120	309842-310254	2	-1	-1	-1.7321444957272651
121	310182-310230	2	-1	-1	-1.2736000728541745
122	310182-310319	2	-1	-1	-1.1029263487459704
123	1664013-1717538	2	-1	-1	-1.1602365687346032
124	282117-909881	2	-1	-1	-1.1738059668041831
125	309817-310256	2	-1	-1	-1.3646007146849781
126	310282-310476	2	-1	-1	-1.444978580378315
127	1567659-1567677	2	-1	-1	-1.1911459302869916
128	324628-337294	2	-1	-1	-1.1268074027704547
129	310310-310419	2	-1	-1	-1.4472835527770869
130	1567631-1567676	2	-1	-1	-1.0263124482251467
131	310114-310256	2	-1	-1	-1.2328133659166147
132	309724-310232	2	-1	-1	-0.864484673903049
133	177483-201239	2	-1	-1	-1.5306319828423085
134	1639011-1682866	2	-1	-1	-0.9521309359248623
135	1657879-1675668	2	-1	-1	-1.0909816175840175
136	1567637-1567638	2	-1	-1	-1.015453143758388
137	310209-310507	2	-1	-1	-1.4644065102583095
138	1567649-1567679	2	-1	-1	-1.126777385047272
139	1567620-1567675	2	-1	-1	-0.9971833200820794
140	1567637-1567639	2	-1	-1	-1.0156806290413047
141	1567502-1567649	2	-1	-1	-1.3472613598223455
142	310218-310281	2	-1	-1	-1.3233578548760931
143	1565837-1567629	2	-1	-1	-1.0780458504603363
144	1565837-1567665	2	-1	-1	-1.0855815133204936
145	345298-345320	2	-1	-1	-1.3696683784689978
146	310246-310310	2	-1	-1	-1.3854772963854969
147	1567634-1567675	2	-1	-1	-1.0765175619651906
148	1601116-1601134	2	-1	-1	-1.301919714803323
149	310419-310420	2	-1	-1	-1.2070984255860893
150	227113-227621	2	-1	-1	-0.9064323415899591
151	310319-310664	2	-1	-1	-1.2722044006226412
152	310680-310689	2	-1	-1	-1.3837938558002134
153	310218-310311	2	-1	-1	-1.1996441332283077
154	200891-289841	2	-1	-1	-1.3421543982102644
155	282116-353980	2	-1	-1	-0.9246002244300758
156	1567664-1567679	2	-1	-1	-1.0284611607046752
157	310388-310680	2	-1	-1	-0.9412433588892299
158	310231-310640	2	-1	-1	-1.305147405427962
159	180651-290008	2	-1	-1	-1.2745645045117389
160	310209-310270	2	-1	-1	-1.3937812882106204
161	1567618-1567678	2	-1	-1	-1.0199933222841537
162	1670516-1692773	2	-1	-1	-1.1726644253651755
163	345294-384922	2	-1	-1	-1.0378957331642857
164	1704414-1716862	2	-1	-1	-1.1096019655370253
165	310537-310664	2	-1	-1	-1.6569067297733429
166	1567654-1567657	2	-1	-1	-1.1113810097425838
167	177483-180648	2	-1	-1	-1.4554064991470101
168	1567609-1567656	2	-1	-1	-1.1588071929708246
169	1567628-1567672	2	-1	-1	-1.1099821201673497
170	1648628-1648934	2	-1	-1	-1.092256667834434
171	310345-310419	2	-1	-1	-1.5223582322915623
172	310209-310882	2	-1	-1	-1.3629740298945094
173	1567617-1567679	2	-1	-1	-1.0618053860879322
174	27999-1595929	2	-1	-1	-0.6656242138681605
175	200891-201673	2	-1	-1	-1.3347059584177825
176	264159-589557	2	-1	-1	-1.4440940460250489
177	1655325-1697071	2	-1	-1	-0.9896964521498901
178	1567646-1567679	2	-1	-1	-1.0282938470281966
