	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1774913-CHEMBL1774912	11	543	23	-1	-1	-0.289527675627767
1	CHEMBL1774919-CHEMBL1774924	11	543	23	-1	-1	-0.6805332970098326
2	CHEMBL3104288-CHEMBL3104276	11	543	23	-1	-1	-0.657335464126616
3	CHEMBL3235334-CHEMBL3235341	11	543	23	-1	-1	-0.7999639871888956
4	CHEMBL3235334-CHEMBL3235344	11	543	23	-1	-1	-0.7850320358632373
5	CHEMBL3235344-CHEMBL3235341	11	543	23	-1	-1	-0.7111635460721848
6	CHEMBL3401148-CHEMBL3401151	11	543	23	-1	-1	-0.7420545820362746
7	CHEMBL3804872-CHEMBL3804958	11	543	23	-1	-1	-0.9449187683181468
8	CHEMBL3804981-CHEMBL3804872	11	543	23	-1	-1	-0.934120242118064
9	CHEMBL3804872-CHEMBL3805004	11	543	23	-1	-1	-0.9195418792954515
10	CHEMBL3804872-CHEMBL3805249	11	543	23	-1	-1	-0.9154143542843258
11	CHEMBL3805792-CHEMBL3804872	11	543	23	-1	-1	-0.9267940275079107
12	CHEMBL3805794-CHEMBL3804872	11	543	23	-1	-1	-0.8827814573146844
13	CHEMBL3805824-CHEMBL3804872	11	543	23	-1	-1	-0.8816077515429382
14	CHEMBL3804958-CHEMBL3804936	11	543	23	-1	-1	-0.9178368360100588
15	CHEMBL3804981-CHEMBL3804936	11	543	23	-1	-1	-0.922914707874297
16	CHEMBL3804936-CHEMBL3805004	11	543	23	-1	-1	-0.8981148613127599
17	CHEMBL3805792-CHEMBL3804936	11	543	23	1	-1	-0.907846018483139
18	CHEMBL3805824-CHEMBL3804936	11	543	23	-1	-1	-0.8718648788085115
19	CHEMBL3804981-CHEMBL3804958	11	543	23	-1	-1	-0.959121417859763
20	CHEMBL3804958-CHEMBL3805004	11	543	23	-1	-1	-0.9281374006549548
21	CHEMBL3805249-CHEMBL3804958	11	543	23	-1	-1	-0.9250496187125266
22	CHEMBL3805794-CHEMBL3804958	11	543	23	-1	-1	-0.9086652671728128
23	CHEMBL3805824-CHEMBL3804958	11	543	23	-1	-1	-0.9108824546430259
24	CHEMBL3804981-CHEMBL3805004	11	543	23	-1	-1	-0.9245843960163026
25	CHEMBL3804981-CHEMBL3805249	11	543	23	-1	-1	-0.9323539530138512
26	CHEMBL3804981-CHEMBL3805792	11	543	23	1	-1	-0.9406583809197149
27	CHEMBL3805794-CHEMBL3804981	11	543	23	-1	-1	-0.9055736843002625
28	CHEMBL3804981-CHEMBL3805824	11	543	23	-1	-1	-0.8878166798366066
29	CHEMBL3805249-CHEMBL3805004	11	543	23	-1	-1	-0.9081943855898201
30	CHEMBL3805794-CHEMBL3805004	11	543	23	-1	-1	-0.8817741552696684
31	CHEMBL3805824-CHEMBL3805004	11	543	23	-1	-1	-0.8888863585611883
32	CHEMBL3805792-CHEMBL3805249	11	543	23	-1	-1	-0.8951349676059759
33	CHEMBL3805794-CHEMBL3805249	11	543	23	-1	-1	-0.87985577581851
34	CHEMBL3805824-CHEMBL3805249	11	543	23	-1	-1	-0.8819082037103652
35	CHEMBL3805794-CHEMBL3805792	11	543	23	-1	-1	-0.8746718809783034
36	CHEMBL3805824-CHEMBL3805792	11	543	23	1	-1	-0.8870359712226861
37	CHEMBL3805794-CHEMBL3805824	11	543	23	-1	-1	-0.8649845722364471
