	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1223749-CHEMBL1223748	4	749	40	-1	-1	-0.24104663614740984
1	CHEMBL1223750-CHEMBL1223748	4	749	40	-1	-1	-0.37265802288683014
2	CHEMBL1223750-CHEMBL1223749	4	749	40	-1	-1	-0.4285653591581857
3	CHEMBL128647-CHEMBL128524	4	749	40	-1	-1	-0.7207434639095982
4	CHEMBL131299-CHEMBL128524	4	749	40	-1	-1	-0.7520655938168652
5	CHEMBL132884-CHEMBL128524	4	749	40	-1	-1	-0.6520477769431445
6	CHEMBL22892-CHEMBL128524	4	749	40	-1	-1	-0.6851875947777986
7	CHEMBL130370-CHEMBL128647	4	749	40	-1	-1	-0.8020376213617109
8	CHEMBL131357-CHEMBL128647	4	749	40	-1	-1	-0.7750950717154226
9	CHEMBL128647-CHEMBL132884	4	749	40	-1	-1	-0.7221188864109738
10	CHEMBL128647-CHEMBL22892	4	749	40	-1	-1	-0.7465084746284745
11	CHEMBL435598-CHEMBL128647	4	749	40	-1	-1	-0.6179602676971282
12	CHEMBL131357-CHEMBL129757	4	749	40	-1	-1	-0.7202370255082775
13	CHEMBL131484-CHEMBL129757	4	749	40	-1	-1	-0.7926177948179536
14	CHEMBL129757-CHEMBL132884	4	749	40	-1	-1	-0.7547161586177048
15	CHEMBL130370-CHEMBL131299	4	749	40	-1	-1	-0.7643219755240452
16	CHEMBL130370-CHEMBL131357	4	749	40	-1	-1	-0.8213266674573982
17	CHEMBL130370-CHEMBL131484	4	749	40	-1	-1	-0.7518010035973453
18	CHEMBL341225-CHEMBL130370	4	749	40	-1	-1	-0.7831264152522567
19	CHEMBL130370-CHEMBL435598	4	749	40	-1	-1	-0.6964923948217046
20	CHEMBL131484-CHEMBL131299	4	749	40	-1	-1	-0.6845483387596779
21	CHEMBL341225-CHEMBL131357	4	749	40	-1	-1	-0.7638250746366207
22	CHEMBL131357-CHEMBL435598	4	749	40	-1	-1	-0.720636253335295
23	CHEMBL131484-CHEMBL132884	4	749	40	-1	-1	-0.7660781578717308
24	CHEMBL132884-CHEMBL22892	4	749	40	-1	-1	-0.690934963986626
25	CHEMBL139926-CHEMBL3358105	4	749	40	-1	-1	-0.44977712690697824
26	CHEMBL3358493-CHEMBL139926	4	749	40	-1	-1	-0.5165177205037838
27	CHEMBL139926-CHEMBL3358494	4	749	40	-1	-1	-0.3776922811657031
28	CHEMBL496739-CHEMBL139926	4	749	40	-1	-1	-0.46715072890775766
29	CHEMBL476935-CHEMBL140872	4	749	40	-1	-1	-0.25990996008375633
30	CHEMBL345087-CHEMBL141510	4	749	40	1	1	0.12909384695274728
31	CHEMBL69985-CHEMBL141510	4	749	40	-1	-1	-0.4372725469658571
32	CHEMBL1631532-CHEMBL1631535	4	749	40	-1	-1	-0.6597779082752607
33	CHEMBL1632206-CHEMBL1631532	4	749	40	-1	-1	-0.6814437061887691
34	CHEMBL1631532-CHEMBL1632210	4	749	40	-1	-1	-0.6667419761842863
35	CHEMBL1632223-CHEMBL1631532	4	749	40	-1	-1	-0.5784192599618041
36	CHEMBL1632206-CHEMBL1631535	4	749	40	-1	-1	-0.6588326748891832
37	CHEMBL1632210-CHEMBL1631535	4	749	40	-1	-1	-0.6422975279808213
38	CHEMBL1632223-CHEMBL1631535	4	749	40	-1	-1	-0.6265589761830933
39	CHEMBL1632206-CHEMBL1632210	4	749	40	-1	-1	-0.6678613400877289
40	CHEMBL1632206-CHEMBL1632223	4	749	40	-1	-1	-0.6453849218143237
41	CHEMBL1632223-CHEMBL1632210	4	749	40	-1	-1	-0.7062503888860147
42	CHEMBL165022-CHEMBL164950	4	749	40	-1	-1	-0.6169899079417233
43	CHEMBL164950-CHEMBL350161	4	749	40	-1	-1	-0.6205684203608851
44	CHEMBL165022-CHEMBL350161	4	749	40	-1	-1	-0.6261316539536996
45	CHEMBL175466-CHEMBL175677	4	749	40	-1	-1	-1.007499758092147
46	CHEMBL175466-CHEMBL175838	4	749	40	-1	-1	-1.0060285020648645
47	CHEMBL175466-CHEMBL176212	4	749	40	-1	-1	-1.0001714904123378
48	CHEMBL175466-CHEMBL176884	4	749	40	-1	-1	-0.9854201895461703
49	CHEMBL175466-CHEMBL177398	4	749	40	-1	-1	-0.9998494349835283
50	CHEMBL175466-CHEMBL179025	4	749	40	-1	-1	-1.0000441979633945
51	CHEMBL175466-CHEMBL179053	4	749	40	-1	-1	-1.007485533078332
