	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1082508-CHEMBL1082509	26	211	14	-1	-1	-0.9996939186002023
1	CHEMBL1082508-CHEMBL1083481	26	211	14	1	1	1.0000728471723845
2	CHEMBL1082508-CHEMBL1083781	26	211	14	-1	-1	-1.0592154323562766
3	CHEMBL1083886-CHEMBL1082508	26	211	14	-1	-1	-0.9998672935136665
4	CHEMBL1084071-CHEMBL1082508	26	211	14	-1	-1	-1.0242633415658164
5	CHEMBL1084358-CHEMBL1082508	26	211	14	-1	-1	-1.007913662171929
6	CHEMBL1082508-CHEMBL1084874	26	211	14	-1	-1	-1.0002636603212678
7	CHEMBL1082508-CHEMBL1085036	26	211	14	-1	-1	-1.0264210289932518
8	CHEMBL1082508-CHEMBL1085037	26	211	14	-1	-1	-1.0702365377625072
9	CHEMBL1085585-CHEMBL1082508	26	211	14	-1	-1	-1.0001731982043058
10	CHEMBL1085651-CHEMBL1082508	26	211	14	-1	-1	-1.0026940036526921
11	CHEMBL1082508-CHEMBL1086113	26	211	14	-1	-1	-1.0001758008647463
12	CHEMBL1082508-CHEMBL1086252	26	211	14	-1	-1	-0.9999342456844788
13	CHEMBL1082508-CHEMBL1086476	26	211	14	-1	-1	-1.0480268796516725
14	CHEMBL1086477-CHEMBL1082508	26	211	14	-1	-1	-0.9998210407635072
15	CHEMBL1082508-CHEMBL1086573	26	211	14	-1	-1	-1.0281060037800862
16	CHEMBL1082510-CHEMBL1082509	26	211	14	-1	-1	-0.999947629968685
17	CHEMBL1082509-CHEMBL1083173	26	211	14	-1	-1	-1.013947506523148
18	CHEMBL1082509-CHEMBL1083781	26	211	14	-1	-1	-1.0598132059364793
19	CHEMBL1083886-CHEMBL1082509	26	211	14	-1	-1	-1.0001722095371146
20	CHEMBL1084071-CHEMBL1082509	26	211	14	-1	-1	-1.0247725645180155
21	CHEMBL1084358-CHEMBL1082509	26	211	14	-1	-1	-1.010342871431718
22	CHEMBL1084359-CHEMBL1082509	26	211	14	-1	-1	-1.120721556687601
23	CHEMBL1082509-CHEMBL1084874	26	211	14	-1	-1	-0.9997597600685446
24	CHEMBL1082509-CHEMBL1085036	26	211	14	-1	-1	-0.9997995963125745
25	CHEMBL1082509-CHEMBL1085037	26	211	14	-1	-1	-1.0687659291918334
26	CHEMBL1085585-CHEMBL1082509	26	211	14	-1	-1	-0.9995870691575719
27	CHEMBL1085651-CHEMBL1082509	26	211	14	-1	-1	-1.0129645410683095
28	CHEMBL1082509-CHEMBL1086113	26	211	14	-1	-1	-0.9997688634110224
29	CHEMBL1082509-CHEMBL1086252	26	211	14	-1	-1	-1.0178804221478956
30	CHEMBL1082509-CHEMBL1086476	26	211	14	-1	-1	-1.0573313809526297
31	CHEMBL1086477-CHEMBL1082509	26	211	14	-1	-1	-0.9995603527666121
32	CHEMBL1082509-CHEMBL1086573	26	211	14	-1	-1	-1.029762124567262
