	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL1240574-CHEMBL2208439	8	1297	80	-1	-1	-0.9173816092822145
1	CHEMBL2337541-CHEMBL1347917	8	1297	80	-1	-1	-0.8442493326526992
2	CHEMBL1738792-CHEMBL1738787	8	1297	80	-1	-1	-0.9534397050752088
3	CHEMBL178560-CHEMBL3400816	8	1297	80	-1	-1	-0.8108769971228921
4	CHEMBL193964-CHEMBL195194	8	1297	80	-1	-1	-0.690756156103521
5	CHEMBL193964-CHEMBL2164733	8	1297	80	-1	-1	-0.13346826129355283
6	CHEMBL1956768_CHEMBL1956772-CHEMBL1956767_CHEMBL1956771	8	1297	80	-1	-1	-0.8534781870884259
7	CHEMBL2323125-CHEMBL215810	8	1297	80	-1	-1	-0.4227408655120591
8	CHEMBL215810-CHEMBL3400816	8	1297	80	-1	-1	-0.3808775945497768
9	CHEMBL2323125-CHEMBL3400816	8	1297	80	-1	-1	-0.8310424236025021
10	CHEMBL2333964-CHEMBL2333400	8	1297	80	1	-1	-0.7407880309565216
11	CHEMBL3359170-CHEMBL2333400	8	1297	80	1	-1	-0.7987019611960471
12	CHEMBL2333408-CHEMBL2333418	8	1297	80	-1	-1	-0.7978762123237045
13	CHEMBL2333408-CHEMBL2333419	8	1297	80	-1	-1	-0.797177939044859
14	CHEMBL2333419-CHEMBL2333418	8	1297	80	-1	-1	-0.8716257844254088
15	CHEMBL2333964-CHEMBL3359170	8	1297	80	-1	-1	-0.8969503745816856
16	CHEMBL2333964-CHEMBL3402958	8	1297	80	-1	-1	-0.8456147376124332
17	CHEMBL2333966-CHEMBL3359170	8	1297	80	-1	-1	-0.8595405552523196
18	CHEMBL2333966-CHEMBL3402958	8	1297	80	-1	-1	-0.801641831203157
19	CHEMBL2336622-CHEMBL2336624	8	1297	80	-1	-1	-0.8164917069646347
20	CHEMBL4436024-CHEMBL2387068	8	1297	80	-1	-1	-0.8822427104546738
21	CHEMBL3098535-CHEMBL3098520	8	1297	80	-1	-1	-0.8634968831045797
22	CHEMBL3104054-CHEMBL3104369	8	1297	80	-1	-1	-0.9716968878040304
23	CHEMBL3104056-CHEMBL3104057	8	1297	80	-1	-1	-0.9918247555524363
24	CHEMBL3126804-CHEMBL3126815	8	1297	80	-1	-1	-1.0097443085024564
25	CHEMBL3126824-CHEMBL3126811	8	1297	80	-1	-1	-1.029183963235566
26	CHEMBL3291093-CHEMBL3291092	8	1297	80	-1	-1	-1.0093827971340703
27	CHEMBL3310912-CHEMBL3310913	8	1297	80	-1	-1	-0.8482497145936708
28	CHEMBL3310912-CHEMBL3310914	8	1297	80	-1	-1	-0.7055671824813147
29	CHEMBL3604409-CHEMBL3310912	8	1297	80	-1	-1	-0.8399943700288319
30	CHEMBL3604414-CHEMBL3310912	8	1297	80	-1	-1	-0.80648671035992
