	ids	cid	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL409889-CHEMBL575538	1.0	128	6	1	-1	-0.8826926339369016
1	CHEMBL577393-CHEMBL575538	1.0	128	6	-1	-1	-0.8987885869866971
2	CHEMBL3355416_CHEMBL3986151-CHEMBL3355421	2.0	84	12	-1	-1	-0.8620282822353452
3	CHEMBL3355416_CHEMBL3986151-CHEMBL3355425	2.0	84	12	-1	-1	-0.9595058084983348
4	CHEMBL3355429_CHEMBL3931297-CHEMBL3355416_CHEMBL3986151	2.0	84	12	-1	-1	-0.9621450312588679
5	CHEMBL3693969-CHEMBL3355416_CHEMBL3986151	2.0	84	12	-1	-1	-0.7685854687135443
6	CHEMBL3355416_CHEMBL3986151-CHEMBL3693975	2.0	84	12	-1	-1	-0.7697506912892988
7	CHEMBL3355416_CHEMBL3986151-CHEMBL3693981	2.0	84	12	-1	-1	-0.8048736313668559
8	CHEMBL3355416_CHEMBL3986151-CHEMBL3693983	2.0	84	12	-1	-1	-0.9070561430468798
9	CHEMBL3916402_CHEMBL4064410_CHEMBL4092120-CHEMBL3355416_CHEMBL3986151	2.0	84	12	-1	-1	-0.900096059786466
10	CHEMBL3355416_CHEMBL3986151-CHEMBL4099868	2.0	84	12	-1	-1	-0.9046081312796153
11	CHEMBL3355416_CHEMBL3986151-CHEMBL4102205	2.0	84	12	-1	-1	-0.8008350013524876
12	CHEMBL3355416_CHEMBL3986151-CHEMBL4103467	2.0	84	12	-1	-1	-0.802920884962106
13	CHEMBL3355425-CHEMBL3355421	2.0	84	12	-1	-1	-0.8689985652656679
14	CHEMBL3355429_CHEMBL3931297-CHEMBL3355421	2.0	84	12	-1	-1	-0.8471492704371859
15	CHEMBL3693969-CHEMBL3355421	2.0	84	12	-1	-1	-0.9627282715161869
16	CHEMBL3355421-CHEMBL3693975	2.0	84	12	-1	-1	-0.9200242742927308
17	CHEMBL3355421-CHEMBL3693981	2.0	84	12	-1	-1	-0.8854651646757062
18	CHEMBL3693983-CHEMBL3355421	2.0	84	12	-1	-1	-0.8381344825785573
19	CHEMBL3916402_CHEMBL4064410_CHEMBL4092120-CHEMBL3355421	2.0	84	12	-1	-1	-0.8467741989306403
20	CHEMBL4099868-CHEMBL3355421	2.0	84	12	-1	-1	-0.8501702875085447
21	CHEMBL3355421-CHEMBL4102205	2.0	84	12	-1	-1	-0.8987578102331095
22	CHEMBL3355421-CHEMBL4103467	2.0	84	12	-1	-1	-0.8915239902282648
23	CHEMBL3355429_CHEMBL3931297-CHEMBL3355425	2.0	84	12	-1	-1	-1.0057012489696058
24	CHEMBL3693969-CHEMBL3355425	2.0	84	12	-1	-1	-0.7916787682186599
25	CHEMBL3355425-CHEMBL3693975	2.0	84	12	-1	-1	-0.8457257667855536
26	CHEMBL3355425-CHEMBL3693981	2.0	84	12	-1	-1	-0.8529999706951489
27	CHEMBL3693983-CHEMBL3355425	2.0	84	12	-1	-1	-0.8781098743433771
28	CHEMBL3916402_CHEMBL4064410_CHEMBL4092120-CHEMBL3355425	2.0	84	12	-1	-1	-0.899918591267848
29	CHEMBL4099868-CHEMBL3355425	2.0	84	12	-1	-1	-0.8941015349269521
30	CHEMBL3355425-CHEMBL4102205	2.0	84	12	-1	-1	-0.8482199019655862
31	CHEMBL3355425-CHEMBL4103467	2.0	84	12	-1	-1	-0.8508967362211511
32	CHEMBL3693969-CHEMBL3355429_CHEMBL3931297	2.0	84	12	-1	-1	-0.7414702058983972
33	CHEMBL3355429_CHEMBL3931297-CHEMBL3693975	2.0	84	12	-1	-1	-0.7579649097428407
34	CHEMBL3355429_CHEMBL3931297-CHEMBL3693981	2.0	84	12	-1	-1	-0.8033049576067296
35	CHEMBL3355429_CHEMBL3931297-CHEMBL3693983	2.0	84	12	-1	-1	-0.91304171374796
36	CHEMBL3355429_CHEMBL3931297-CHEMBL3916402_CHEMBL4064410_CHEMBL4092120	2.0	84	12	-1	-1	-0.926184710737874
37	CHEMBL3355429_CHEMBL3931297-CHEMBL4099868	2.0	84	12	-1	-1	-0.9268397846174199
38	CHEMBL3355429_CHEMBL3931297-CHEMBL4102205	2.0	84	12	-1	-1	-0.7966563509538136
39	CHEMBL3355429_CHEMBL3931297-CHEMBL4103467	2.0	84	12	-1	-1	-0.8002099300375178
40	CHEMBL3693975-CHEMBL3355430	2.0	84	12	1	-1	-0.8433208416853691
41	CHEMBL3355430-CHEMBL3693981	2.0	84	12	-1	-1	-0.8429040516915853
42	CHEMBL3693969-CHEMBL3693975	2.0	84	12	-1	-1	-0.8528031928568482
43	CHEMBL3693969-CHEMBL3693981	2.0	84	12	-1	-1	-0.8469404572505077
44	CHEMBL3693969-CHEMBL3693983	2.0	84	12	-1	-1	-0.7737823663085444
45	CHEMBL3693969-CHEMBL3916402_CHEMBL4064410_CHEMBL4092120	2.0	84	12	-1	-1	-0.7812449910386109
46	CHEMBL3693969-CHEMBL4099868	2.0	84	12	-1	-1	-0.7776200098311067
47	CHEMBL3693969-CHEMBL4102205	2.0	84	12	-1	-1	-0.8525963472463843
48	CHEMBL3693969-CHEMBL4103467	2.0	84	12	-1	-1	-0.8494259726244787
49	CHEMBL3693983-CHEMBL3693975	2.0	84	12	-1	-1	-0.7664320214488974
50	CHEMBL3916402_CHEMBL4064410_CHEMBL4092120-CHEMBL3693975	2.0	84	12	-1	-1	-0.7758994624456971
51	CHEMBL4099868-CHEMBL3693975	2.0	84	12	-1	-1	-0.7704886184324631
52	CHEMBL3693975-CHEMBL4102205	2.0	84	12	-1	-1	-0.8433208416853691
53	CHEMBL3693975-CHEMBL4103467	2.0	84	12	-1	-1	-0.841273788069381
