	ids	loop	#tr	#ac_tr	trueY	predY	prob
0	CHEMBL3342247-CHEMBL1093729_CHEMBL1094036	0	1356	99	0	1.0	0.944909930229187
1	CHEMBL3342253-CHEMBL1093729_CHEMBL1094036	0	1356	99	0	1.0	0.9379778504371643
2	CHEMBL1288594-CHEMBL1288596	0	1356	99	0	0.0	1.3260530067782383e-05
3	CHEMBL3633776-CHEMBL1479002	0	1356	99	0	0.0	7.822500629117712e-05
4	CHEMBL4553372-CHEMBL180323	0	1356	99	1	0.0	0.0064452229999005795
5	CHEMBL1813210-CHEMBL3120749	0	1356	99	0	0.0	1.4079436368774623e-05
6	CHEMBL187372-CHEMBL365507	0	1356	99	0	0.0	1.8838630921891308e-06
7	CHEMBL195811-CHEMBL365344	0	1356	99	0	0.0	0.0031088311225175858
8	CHEMBL2047826-CHEMBL2047803	0	1356	99	0	1.0	0.6759889721870422
9	CHEMBL2048933-CHEMBL2048935	0	1356	99	0	0.0	0.015045829117298126
10	CHEMBL3127563-CHEMBL2326522	0	1356	99	0	0.0	0.4182017147541046
11	CHEMBL2333590-CHEMBL448695	0	1356	99	0	0.0	0.02694951742887497
12	CHEMBL486026-CHEMBL2333963	0	1356	99	0	0.0	0.009618877433240414
13	CHEMBL2333966-CHEMBL3402961	0	1356	99	0	1.0	0.9668709635734558
14	CHEMBL2336619-CHEMBL2336622	0	1356	99	0	0.0	0.05394311249256134
15	CHEMBL3104051-CHEMBL3104054	0	1356	99	0	0.0	0.0008623254834674299
16	CHEMBL3104057-CHEMBL3104051	0	1356	99	0	0.0	0.0001456939644413069
17	CHEMBL3104056-CHEMBL3104057	0	1356	99	0	0.0	0.0010731709189713001
18	CHEMBL3121763-CHEMBL3121762	0	1356	99	0	0.0	0.027636650949716568
19	CHEMBL3121764-CHEMBL3121762	0	1356	99	0	0.0	0.016070134937763214
20	CHEMBL3121764-CHEMBL3121763	0	1356	99	0	0.0	0.0444641187787056
21	CHEMBL3121763-CHEMBL3121766	0	1356	99	0	0.0	0.00016653585771564394
22	CHEMBL3121764-CHEMBL3121766	0	1356	99	0	0.0	9.011275687953457e-05
23	CHEMBL3126806-CHEMBL3126809	0	1356	99	0	0.0	3.711330282385461e-05
24	CHEMBL3126806-CHEMBL3126821	0	1356	99	0	0.0	0.018684569746255875
25	CHEMBL3126812-CHEMBL3126809	0	1356	99	0	0.0	7.61352794143022e-07
26	CHEMBL3126821-CHEMBL3126814	0	1356	99	0	0.0	8.272502782347146e-06
27	CHEMBL3127564-CHEMBL3127563	0	1356	99	1	1.0	0.5159474015235901
28	CHEMBL3235174-CHEMBL3235173	0	1356	99	0	0.0	0.3271518051624298
29	CHEMBL3261391-CHEMBL3261394	0	1356	99	0	0.0	0.0002989757340401411
30	CHEMBL3261391-CHEMBL3261395	0	1356	99	0	0.0	5.287426756694913e-05
31	CHEMBL3401465-CHEMBL3261391	0	1356	99	0	0.0	0.00042073879740200937
32	CHEMBL3261394-CHEMBL3261395	0	1356	99	0	0.0	3.4028613299597055e-05
33	CHEMBL3401465-CHEMBL3261394	0	1356	99	0	0.0	0.000816809362731874
34	CHEMBL3401465-CHEMBL3261395	0	1356	99	0	0.0	0.00011374854511814192
35	CHEMBL3310911-CHEMBL3311023	0	1356	99	0	0.0	0.04526743292808533
36	CHEMBL3310911-CHEMBL3311024	0	1356	99	0	0.0	0.01980816200375557
37	CHEMBL3310911-CHEMBL3604415	0	1356	99	0	0.0	0.04552656412124634
38	CHEMBL3310911-CHEMBL3604514	0	1356	99	0	0.0	0.004728055093437433
39	CHEMBL3311024-CHEMBL3311023	0	1356	99	0	0.0	0.19534707069396973
40	CHEMBL3604415-CHEMBL3311023	0	1356	99	0	1.0	0.5349751114845276
41	CHEMBL3604514-CHEMBL3311023	0	1356	99	0	1.0	0.7057341933250427
42	CHEMBL3604415-CHEMBL3311024	0	1356	99	0	0.0	0.47065868973731995
43	CHEMBL3604514-CHEMBL3311024	0	1356	99	0	0.0	0.20623157918453217
44	CHEMBL3342249-CHEMBL3342247	0	1356	99	1	1.0	0.9115056991577148
45	CHEMBL3342250-CHEMBL3342247	0	1356	99	1	1.0	0.925281822681427
46	CHEMBL3342253-CHEMBL3342247	0	1356	99	0	1.0	0.9510303735733032
47	CHEMBL3342250-CHEMBL3342249	0	1356	99	0	1.0	0.9582093954086304
48	CHEMBL3342253-CHEMBL3342249	0	1356	99	1	1.0	0.8933412432670593
49	CHEMBL3342250-CHEMBL3342253	0	1356	99	1	1.0	0.9102311134338379
50	CHEMBL3356258-CHEMBL3356257	0	1356	99	0	0.0	0.1852928251028061
51	CHEMBL3594404-CHEMBL3594405	0	1356	99	0	1.0	0.976283073425293
52	CHEMBL3604417-CHEMBL3604415	0	1356	99	0	1.0	0.7743757963180542
53	CHEMBL3604415-CHEMBL3604514	0	1356	99	0	0.0	0.09327782690525055
54	CHEMBL3809086-CHEMBL3808553	0	1356	99	0	0.0	0.03466744348406792
55	CHEMBL4100256-CHEMBL4062048	0	1356	99	0	0.0	0.13758647441864014
56	CHEMBL4074597-CHEMBL4064934	0	1356	99	0	0.0	2.6305886422051117e-05
57	CHEMBL4092630-CHEMBL4064934	0	1356	99	0	0.0	0.11711146682500839
58	CHEMBL4074597-CHEMBL4084865	0	1356	99	0	1.0	0.6628448367118835
59	CHEMBL4074597-CHEMBL4092630	0	1356	99	0	0.0	0.00012240932846907526
60	CHEMBL4212619-CHEMBL4103176	0	1356	99	0	0.0	0.4018133878707886
61	CHEMBL4160117-CHEMBL4167366	0	1356	99	0	0.0	0.16886372864246368
62	CHEMBL4160766-CHEMBL4165733	0	1356	99	0	0.0	0.0005310625419951975
63	CHEMBL4174295-CHEMBL4162920	0	1356	99	0	0.0	1.1865504380538252e-24
64	CHEMBL4243345-CHEMBL4247127	0	1356	99	0	0.0	0.17068836092948914
65	CHEMBL4288695-CHEMBL4277397	0	1356	99	0	0.0	0.48912641406059265
66	CHEMBL4277666-CHEMBL4288695	0	1356	99	0	0.0	0.00011858392099384218
