nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)C(=O)Nc1ccc2c(c1)nc(NC(=O)c1cccc(C(F)(F)F)c1)n2C1CCC(CO)CC1	Q9NWZ3	Kd	Homo sapiens		9.468521082957745		CHEMBL3735504	CHEMBL3778
CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c1cccc([N+](=O)[O-])c1)n2CCCO	Q9NWZ3	Kd	Homo sapiens		8.920818753952375		CHEMBL1236126	CHEMBL3778
CC(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F	Q9NWZ3	Kd	Homo sapiens		5.481486060122112		CHEMBL3401987	CHEMBL3778
CN(C)C1CCC(Nc2ncnc3sc4c(c23)CCC4)CC1	Q9NWZ3	Kd	Homo sapiens		7.301029995663981		CHEMBL3361252	CHEMBL3778
COc1cc2cc[nH]c2cc1NC(=O)c1cnn2cccnc12	Q9NWZ3	Kd	Homo sapiens		6.102372908709557		CHEMBL3976860	CHEMBL3778
COc1cc2ccccc2cc1NC(=O)c1cnn2cccnc12	Q9NWZ3	Kd	Homo sapiens		6.214670164989233		CHEMBL3979848	CHEMBL3778
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1	Q9NWZ3	Kd	Homo sapiens		5.721246399047171		CHEMBL4249925	CHEMBL3778
NC(=O)C(O)CC1CCc2sc3ncnc(OC4CCC(N5CCOCC5)CC4)c3c21	Q9NWZ3	Kd	Homo sapiens		9.0		CHEMBL3361255	CHEMBL3778
NC(=O)CC1CCc2sc3ncnc(OC4CCC(N5CCOCC5)CC4)c3c21	Q9NWZ3	Kd	Homo sapiens		8.1249387366083		CHEMBL3361254	CHEMBL3778
O=C(Nc1cc2cccnc2cc1N1CCCCC1)c1cnn2cccnc12	Q9NWZ3	Kd	Homo sapiens		8.096910013008056		CHEMBL4569648	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCC3=O)ccc2n1C1CCC(O)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		9.30102999566398		CHEMBL3734872	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccc(CCO)cc1)c1cccc(C(F)(F)F)c1	Q9NWZ3	Kd	Homo sapiens		8.886056647693161		CHEMBL3736465	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccccc1)c1cccc(C(F)(F)F)c1	Q9NWZ3	Kd	Homo sapiens		8.55284196865778		CHEMBL3736278	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1-c1ccccc1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.086186147616283		CHEMBL3735719	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1C1CCC(CO)CC1)c1cccc(C(F)(F)F)c1	Q9NWZ3	Kd	Homo sapiens		9.3767507096021		CHEMBL3736036	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1C1CCC(CO)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		9.154901959985745		CHEMBL3734854	CHEMBL3778
O=C(Nc1nc2cc(CN3CCCCC3)ccc2n1C1CCC(O)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.55284196865778		CHEMBL3735673	CHEMBL3778
O=C(Nc1nc2cc(CN3CCOCC3)ccc2n1C1CCC(O)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.42021640338319		CHEMBL3735523	CHEMBL3778
O=C(Nc1nc2cc(CO)ccc2n1C1CCC(O)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		7.958607314841775		CHEMBL3735975	CHEMBL3778
O=C(Nc1nc2cc(F)ccc2[nH]1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		5.346787486224656		CHEMBL208116	CHEMBL3778
O=C(Nc1nc2cc(F)ccc2n1C1CCC(CO)C1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.033256356075647		CHEMBL3735247_CHEMBL3736469	CHEMBL3778
O=C(Nc1nc2cc(F)ccc2n1C1CCC(CO)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.494850021680094		CHEMBL3735044_CHEMBL3735949	CHEMBL3778
O=C(Nc1nc2cc(F)ccc2n1C1CCC(O)CC1)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		8.187086643357143		CHEMBL3734846	CHEMBL3778
O=C(Nc1nc2cc(F)ccc2n1CCCO)c1cccc([N+](=O)[O-])c1	Q9NWZ3	Kd	Homo sapiens		7.414539270491499		CHEMBL3735096	CHEMBL3778
O=C(Nc1nc2ccc(CO)cc2n1C1CCC(CO)CC1)c1cccc(C(F)(F)F)c1	Q9NWZ3	Kd	Homo sapiens		9.318758762624412		CHEMBL3734814	CHEMBL3778
OCC(O)C1C2CCC(CC2)C1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F	Q9NWZ3	Kd	Homo sapiens		5.568636235841012		CHEMBL3401984	CHEMBL3778
