nonstereo_aromatic_smiles	accession	standard_type	organism	lower_pPot_lim	pPot_mean	upper_pPot_lim	chembl_cid	chembl_tid
CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1	P49674	Kd	Homo sapiens		6.022276394711152		CHEMBL296468	CHEMBL4937
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1	P49674	Kd	Homo sapiens		6.645365019512084		CHEMBL14762	CHEMBL4937
CCCCCCCCCC(O)C(N)Cc1ccccc1	P49674	Kd	Homo sapiens		4.537602002101044		CHEMBL3422700	CHEMBL4937
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	P49674	Kd	Homo sapiens		7.886056647693162		CHEMBL3109278_CHEMBL535	CHEMBL4937
CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1	P49674	Kd	Homo sapiens		5.3979400086720375		CHEMBL574738	CHEMBL4937
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CCN(C)C	P49674	Kd	Homo sapiens		7.006614132866878		CHEMBL607707	CHEMBL4937
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4	P49674	Kd	Homo sapiens		6.648914024571145		CHEMBL1537489_CHEMBL162_CHEMBL1980995_CHEMBL388978	CHEMBL4937
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1	P49674	Kd	Homo sapiens		5.673393743112327		CHEMBL24828_CHEMBL533849	CHEMBL4937
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	P49674	Kd	Homo sapiens		6.828788659588898		CHEMBL10	CHEMBL4937
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC(O)CN1CCOCC1	P49674	Kd	Homo sapiens		6.468521082957745		CHEMBL1721885	CHEMBL4937
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	P49674	Kd	Homo sapiens		5.823908740944319		CHEMBL1421	CHEMBL4937
NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1	P49674	Kd	Homo sapiens		6.585026652029183		CHEMBL440084	CHEMBL4937
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F	P49674	Kd	Homo sapiens		5.443697499232711		CHEMBL191003	CHEMBL4937
Oc1c2ccccc2c2c3c(cccc13)N=N2	P49674	Kd	Homo sapiens		5.508638306165726		CHEMBL1725279	CHEMBL4937
Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1	P49674	Kd	Homo sapiens		6.583745543646883		CHEMBL278041	CHEMBL4937
